docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
14897,uc1.b3324312,"Cross,",,1851,,m,v. 3,Valetta
14897,uc1.b3324311,"Cross,",,1851,,m,v. 2,Valetta
14897,uc1.b3324310,"Cross,",,1851,,m,v. 1,Valetta
uc1.$b808999,uc1.$b808999,"Cross, Ian,",Ian,1960,1920.0,m,,"The backward sex, | a novel."
inu.39000003355935,inu.39000003355935,"Cross, John Keir,",John Keir,1944,1904.0,m,,The other passenger : | 18 strange stories / | $c: by John Keir Cross ; with 8 colour plates by Bruce Angrave.
mdp.39015058209969,mdp.39015058209969,"Cross, Neil.",Neil,2004,1964.0,m,,Always the sun / | $c: Neil Cross.
mdp.39015078770099,mdp.39015078770099,"Cross, Neil.",Neil,2009,1969.0,m,,Burial / | $c: Neil Cross.
mdp.39015047518678,mdp.39015047518678,"Cross, Neil.",Neil,1999,1959.0,m,,Christendom.
mdp.39015031591715,mdp.39015031591715,"Crossley-Holland, Kevin.",Kevin,1980,1940.0,m,,The Norse myths / | $c: introduced and retold by Kevin Crossley-Holland.
uc1.b2830317,uc1.b2830317,"Crosthwaite, Charles.",Charles,1913,,m,,Thakur Pertáb Singh
13513,uiuo.ark:/13960/t3xs61z24,"Crowberry, Daniel.",,1867,,m,v.1,"North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland"
13513,uiuo.ark:/13960/t78s52g23,"Crowberry, Daniel.",,1867,,m,v.3,"North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland"
13513,uiuo.ark:/13960/t8bg31516,"Crowberry, Daniel.",,1867,,m,v.2,"North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland"
14694,uc1.b3578348,"Crowe, Eyre Evans,",,1825,,m,v.1,Today in Ireland
14694,uc1.b3578349,"Crowe, Eyre Evans,",,1825,,m,v.2,Today in Ireland
14694,uc1.b3578350,"Crowe, Eyre Evans,",,1825,,m,v.3,Today in Ireland
uc1.b5015128,uc1.b5015128,"Croxford, Leslie,",Leslie,1974,1934.0,m,,Solomon's folly / | $c: by Leslie Croxford.
5394,nyp.33433074931837,"Cruikshank, Robert,",,1845,,m,ser. 1-2,Cruikshank at home
5394,nyp.33433074931845,"Cruikshank, Robert,",,1845,,m,ser. 3-4,Cruikshank at home
uc2.ark+=13960=t92807b9c,uc2.ark:/13960/t92807b9c,"Crutchley, William Caius,",William Caius,1912,,m,,My life at sea;
uc1.32106018079191,uc1.32106018079191,"Cuddington, Richard",Richard,2005,1965.0,m,,Easy reading Shakespeare : | the bard in bite-size verse / | $c: Richard Cuddington
uc1.$b236131,uc1.$b236131,"Cuddon, J. A. (John Anthony),",J. A. John Anthony,1962,1928.0,m,,Testament of Iscariot.
mdp.39015053531409,mdp.39015053531409,"Cullen, Leo,",Leo,2001,1961.0,m,,Let's twist again / | $c: Leo Cullen.
mdp.39015059305089,mdp.39015059305089,"Culling, Peter.",Peter,2004,1964.0,m,,The Isle of Enniskerry / | $c: Peter Culling.
uc2.ark+=13960=t9c53j310,uc2.ark:/13960/t9c53j310,"Cullum, Ridgwell,",Ridgwell,1903,,m,,The devil's keg;
uva.x000315604,uva.x000315604,"Cullum, Ridgwell,",Ridgwell,1914,,m,,The way of the strong;
inu.30000120306380,inu.30000120306380,"Cullup, Michael.",Michael,1973,1933.0,m,,"The stomach and his friends, and other stories; | $c: edited by Michael Cullup; illustrated by Pedro Guedes."
mdp.39015018913122,mdp.39015018913122,"Culverwell, David.",David,1987,1947.0,m,,Days of yellow / | $c: David Culverwell.
uc2.ark+=13960=t4vh5jc65,uc2.ark:/13960/t4vh5jc65,"Cumberland, Gerald,",Gerald,1921,,m,,The poisoner
13669,hvd.32044090334368,"Cumberland, Richard,",,1825,,m,v.3,Henry
13669,hvd.32044090334376,"Cumberland, Richard,",,1825,,m,v.2,Henry
13669,hvd.32044086776028,"Cumberland, Richard,",,1825,,m,v.1,Henry
10844,mdp.39015059375389,"Cuming, Edward William Diron,",,1897,,m,,With the jungle folk
mdp.39015060807727,mdp.39015060807727,"Cunliffe, Barry W.",Barry W,1977,1937.0,m,,Fishbourne : | a guide to the site / | $c: by Barry Cunliffe ; with the results of recent excavations in the north wing by David J. Rudkin.
mdp.39015014275328,mdp.39015014275328,"Cunliffe, Tom,",Tom,1988,1948.0,m,,Topsail & battleaxe : | a voyage in the wake of the Vikings / | $c: Tom Cunliffe.
14073,nyp.33433074951835,"Cunningham, Allan,",,1826,,m,v. 3,Paul Jones : a romance
14073,nyp.33433074951843,"Cunningham, Allan,",,1826,,m,v. 2,Paul Jones : a romance
13821,njp.32101068166592,"Cunningham, Allan,",,1836,,m,vol.3,Lord Roldan;
13821,njp.32101068166600,"Cunningham, Allan,",,1836,,m,vol.2,Lord Roldan;
13821,njp.32101068166618,"Cunningham, Allan,",,1836,,m,vol.1,Lord Roldan;
14073,nyp.33433074951850,"Cunningham, Allan,",,1826,,m,v. 1,Paul Jones : a romance
2238,uc2.ark:/13960/t7gq6wq8m,"Cunningham, Allan,",,1822,,m,v.02,Traditional tales of the English and Scottish peasantry
10456,nyp.33433074951827,"Cunningham, H. S.",,1864,,m,v. 1-2,Late laurels
5999,uiuo.ark:/13960/t25b0fr50,"Cunningham, H. S.",,1875,,m,v.2,Chronicles of Dustypore;
5999,uiuo.ark:/13960/t1bk1qb2j,"Cunningham, H. S.",,1875,,m,v.1,Chronicles of Dustypore;
4345,uiuo.ark:/13960/t63490h6s,"Cunningham, H. S.",,1887,,m,v.1,The Cœruleans
4093,uc2.ark:/13960/t5w66ft2p,"Cunningham, H. S.",,1899,,m,,The Coeruleans
1246,uiuo.ark:/13960/t20c59918,"Cunningham, H. S.",,1890,,m,v.3,The Heriots
4345,uiuo.ark:/13960/t2g73qv3k,"Cunningham, H. S.",,1887,,m,v.2,The Cœruleans
1246,uiuo.ark:/13960/t3pv6tz1p,"Cunningham, H. S.",,1890,,m,v.2,The Heriots
6459,mdp.39015063546587,"Cunningham, J. W.",,1816,,m,,Sancho
mdp.39015019831612,mdp.39015019831612,"Cunningham, John,",John,1990,1950.0,m,,Leeds to Christmas / | $c: John Cunningham.
uc1.32106018065802,uc1.32106018065802,"Cunningham, Michael,",Michael,2005,1965.0,m,,Specimen days / | $c: Michael Cunningham
uc1.b3334152,uc1.b3334152,"Cunninghame Graham, R. B.",R. B,1905,,m,,"Progress, and other sketches"
uc2.ark+=13960=t51g0tc9h,uc2.ark:/13960/t51g0tc9h,"Cunninghame Graham, R. B.",R. B,1909,,m,,Faith
uc1.b3486106,uc1.b3486106,"Cunninghame Graham, R. B.",R. B,1913,,m,,A hatchment
mdp.39015030746484,mdp.39015030746484,"Cunninghame Graham, R. B.",R. B,1914,,m,,Scottish stories
mdp.39015013318210,mdp.39015013318210,"Cunninghame Graham, R. B.",R. B,1912,,m,,Charity
uva.x030740387,uva.x030740387,"Cunninghame Graham, R. B.",R. B,1906,,m,,His people
mdp.39015030746468,mdp.39015030746468,"Cunninghame Graham, R. B.",R. B,1915,,m,,Hope
mdp.39015004315183,mdp.39015004315183,"Cunninghame Graham, R. B.",R. B,1916,,m,,Brought forward
14287,uiuo.ark:/13960/t0000gm33,"Curling, Henry,",,1846,,m,v.1,John of England
13462,uiuo.ark:/13960/t88g8zn9s,"Curling, Henry,",,1848,,m,v.3,Shakespeare
13462,uiuo.ark:/13960/t2r49zz22,"Curling, Henry,",,1848,,m,v.2,Shakespeare
13462,uiuo.ark:/13960/t3fx7mp8w,"Curling, Henry,",,1848,,m,v.1,Shakespeare
14287,uiuo.ark:/13960/t5db8cm5d,"Curling, Henry,",,1846,,m,v.2,John of England
14287,uiuo.ark:/13960/t1jh3wp5g,"Curling, Henry,",,1846,,m,v.3,John of England
6389,nyp.33433074952213,"Curling, Henry,",,1852,,m,,The Hall of Chavenlay;
4441,njp.32101068166832,"Curling, Henry,",,1861,,m,vol.2,"The self-divorced, or, The school for wives"
4441,njp.32101068166840,"Curling, Henry,",,1861,,m,vol.1,"The self-divorced, or, The school for wives"
inu.30000095304378,inu.30000095304378,"Curram, Roland,",Roland,2004,1964.0,m,,Man on the beach / | $c: Roland Curram.
njp.32101064788373,njp.32101064788373,"Currey, Edward Hamilton.",Edward Hamilton,1917,,m,,News of battle
mdp.39015032439237,mdp.39015032439237,"Curry, Neil,",Neil,1993,1953.0,m,,The bending of the bow : | a version of the closing books of Homer's Odyssey / | $c: Neil Curry ; with images by Jim Dine.
mdp.39015054134492,mdp.39015054134492,"Curtin, Michael,",Michael,2001,1961.0,m,,Sing! / | $c: Michael Curtin.
mdp.39015047753762,mdp.39015047753762,"Curtin, Michael,",Michael,1981,1941.0,m,,The replay / | $c: Michael Curtin.
uc1.b3762713,uc1.b3762713,"Curval, Philippe,",Philippe,1981,1941.0,m,,Brave old world / | $c: Philippe Curval ; translated from French by Steve Cox.
12840,uiuo.ark:/13960/t22b9pm43,"Curwen, Henry,",,1888,,m,v.2,Lady Bluebeard
12840,uiuo.ark:/13960/t41r7gf9d,"Curwen, Henry,",,1888,,m,v.1,Lady Bluebeard
14712,uc2.ark:/13960/t4bn9zg2s,"Cushing, Paul.",,1840,,m,v.3,The bull i' th' thorn
14712,uc2.ark:/13960/t74t6gp9m,"Cushing, Paul.",,1840,,m,v.2,The bull i' th' thorn
14712,uc2.ark:/13960/t4mk66m3m,"Cushing, Paul.",,1840,,m,v.1,The bull i' th' thorn
mdp.39015033908990,mdp.39015033908990,"Cuthbertson, David.",David,1910,,m,,"Thirty-three years' adventures in bookland, including walks in the humorous avenues of library life;"
mdp.39015040054002,mdp.39015040054002,"D'Aguiar, Fred,",Fred,1997,1957.0,m,,Feeding the ghosts / | $c: Fred D'Aguiar.
uc1.32106018775210,uc1.32106018775210,"D'Aguiar, Fred,",Fred,2001,1961.0,m,,Bloodlines / | $c: Fred D'Aguiar
mdp.39015056678231,mdp.39015056678231,"D'Aguiar, Fred,",Fred,2003,1963.0,m,,Bethany Bettany / | $c: Fred D'Aguiar.
mdp.39015077147133,mdp.39015077147133,"D'Ancona, Matthew,",Matthew,2008,1968.0,m,,Nothing to fear / | $c: Matthew d'Ancona.
mdp.39015058259006,mdp.39015058259006,"D'Arcy, Brett,",Brett,2002,1962.0,m,,The mindless ferocity of sharks : | a novel / | $c: Brett D'Arcy.
njp.32101064788241,njp.32101064788241,"D'Auvergne, Edmund B.",Edmund B,1915,,m,,The night of memory;
mdp.39015029544437,mdp.39015029544437,"Dabydeen, David.",David,1993,1953.0,m,,Disappearence.
inu.30000100685415,inu.30000100685415,"Daeninckx, Didier,",Didier,2005,1965.0,m,,Murder in memoriam / | $c: Didier Daeninckx ; translated by Liz Heron.
uc1.32106007902650,uc1.32106007902650,"Dahl, Roald",Roald,1980,1940.0,m,,More Roald Dahl tales of the unexpected
mdp.39015015526125,mdp.39015015526125,"Dahl, Roald.",Roald,1989,1949.0,m,,"Ah, sweet mystery of Life / | $c: Roald Dahl ; illustrated by John Lawrence."
mdp.39015001751547,mdp.39015001751547,"Dahl, Roald.",Roald,1983,1943.0,m,,"The best of Roald Dahl : | stories from Over to you, Someone like you, Kiss kiss, Switch bitch / | $c: Roald Dahl ; introduction by James Cameron."
uc2.ark+=13960=t4wh2h41c,uc2.ark:/13960/t4wh2h41c,"Dahlke, Paul,",Paul,1913,,m,,Buddhist stories
11507,mdp.39015030170057,"Dahn, Felix,",,1883,,m,,Felicitas
nyp.33433074951991,nyp.33433074951991,"Dalby, Walter.",Walter,1906,,m,,The ivory raiders
uc1.32106011515522,uc1.32106011515522,"Dalí, Salvador,",Salvador,1973,1933.0,m,,Hidden faces. | $c: Translated by Haakon Chevalier.
14831,njp.32101068167160,"Dallas, Robert Charles,",,1801,,m,vol.4,Percival
14894,nyp.33433074951975,"Dallas, Robert Charles,",,1804,,m,v. 4,Aubrey
14606,nyp.33433074951660,"Dallas, Robert Charles,",,1808,,m,v. 1,The knights
14894,nyp.33433074951967,"Dallas, Robert Charles,",,1804,,m,v. 3,Aubrey
14606,nyp.33433074951652,"Dallas, Robert Charles,",,1808,,m,v. 2,The knights
14831,njp.32101068167194,"Dallas, Robert Charles,",,1801,,m,vol.1,Percival
14606,nyp.33433074951645,"Dallas, Robert Charles,",,1808,,m,v. 3,The knights
14831,njp.32101068167186,"Dallas, Robert Charles,",,1801,,m,vol.2,Percival
14831,njp.32101068167178,"Dallas, Robert Charles,",,1801,,m,vol.3,Percival
14894,nyp.33433074951959,"Dallas, Robert Charles,",,1804,,m,v. 2,Aubrey
14894,nyp.33433074951942,"Dallas, Robert Charles,",,1804,,m,v. 1,Aubrey
mdp.39015068383846,mdp.39015068383846,"Dallett, Morris.",Morris,1923,1883.0,m,,Star of earth | $c: [by] Morris Dallett.
13653,uiuo.ark:/13960/t46q29m0j,"Dalton, James,",,1834,,m,v.3,The maiden's talisman
6328,nyp.33433074951371,"Dalton, James,",,1831,,m,,The gentleman in black
13653,uiuo.ark:/13960/t7dr36h2b,"Dalton, James,",,1834,,m,v.1,The maiden's talisman
13653,uiuo.ark:/13960/t0pr84m1t,"Dalton, James,",,1834,,m,v.2,The maiden's talisman
inu.30000100607153,inu.30000100607153,"Dalton, John.",John,2005,1965.0,m,,The concrete sea / | $c: John Dalton.
8529,njp.32101068167103,"Dalton, William,",,1862,,m,,Phaulcon the adventurer ; or The Europeans in the East
uc2.ark+=13960=t5p846g0d,uc2.ark:/13960/t5p846g0d,"Dalziel, James,",James,1907,,m,,In the first watch
uc1.32106018078417,uc1.32106018078417,"Dantzig, Rudi van",Rudi van,1996,1956.0,m,,For a lost soldier / | $c: Rudi van Dantzig ; translated from the Dutch by Arnold J. Pomerans
uc1.32106015045849,uc1.32106015045849,"Daoud, Hassan",Hassan,1999,1959.0,m,,The house of Mathilde / | $c: Hassan Daoud ; translated from the Arabic by Peter Theroux
uc1.$b807376,uc1.$b807376,"Dare, M. Paul (Marcus Paul),",M. Paul Marcus Paul,1947,1907.0,m,,Unholy relics : | and other uncanny tales / | $c: by M.P. Dare.
mdp.39015066086318,mdp.39015066086318,"Darion, Frederick Joseph Harvey.",Frederick Joseph Harvey,1927,1887.0,m,,A wonder book of beasts;
mdp.39015080845087,mdp.39015080845087,"Darmstaedter, David.",David,2009,1969.0,m,,My monster / | $c: David Darmstaedter.
uc2.ark+=13960=t7zk5719v,uc2.ark:/13960/t7zk5719v,"Darton, F. J. Harvey",F. J. Harvey,1907,,m,,A wonder book of old romance
mdp.39015088612786,mdp.39015088612786,"Darton, F. J. Harvey",F. J. Harvey,1904,,m,,Tales of the Canterbury pilgrims
uc1.32106001932869,uc1.32106001932869,"Darton, F. J. Harvey (Frederick Joseph Harvey),",F. J. Harvey Frederick Joseph Harvey,1926,1878.0,m,,"Vincent Crummles, | his theatre and his times, | $c: arranged by F. J. Harvey Darton ... With an historical introductory note and appendices from Nicholas Nickleby by Charles Dickens."
uc1.32106010943360,uc1.32106010943360,"Darvas, Robert.",Robert,1978,1938.0,m,,Right through the pack : | a bridge fantasy / | $c: by Robert Darvas and Norman de V. Hart ; introduction by Guy Ramsey.
mdp.39015010348038,mdp.39015010348038,"Darwin, Bernard,",Bernard,1941,1876.0,m,,At odd moments;
mdp.39015055806320,mdp.39015055806320,"Das, Manoj.",Manoj,2001,1961.0,m,,Selected fiction / | $c: Manoj Das.
14509,mdp.39015059429897,"Dasent, George Webbe,",,1875,,m,v.1,The vikings of the Baltic;
14509,mdp.39015059429913,"Dasent, George Webbe,",,1875,,m,v.3,The vikings of the Baltic;
14509,mdp.39015059429905,"Dasent, George Webbe,",,1875,,m,v.2,The vikings of the Baltic;
mdp.39015003639500,mdp.39015003639500,"Dathorne, Oscar Ronald,",Oscar Ronald,1966,1926.0,m,,Caribbean narrative: | an anthology of West Indian writing / | $c: edited and introduced by O.R. Dathorne.
11324,mdp.39015078547430,"Daubenton,",,1805,,m,,Zelia in the desert;
4181,inu.39000002002967,"Daudet, Alphonse,",,1896,,m,,Sappho
4805,inu.39000003808560,"Daudet, Alphonse,",,1896,,m,,Artists' wives
6570,mdp.39015033354591,"Daudet, Alphonse,",,1888,,m,,Tartarin on the Alps
14738,nnc1.1002269686,"Daunt, William J. O'Neill,",,1851,,m,v.2,The gentleman in debt;
1566,hvd.hnnxid,"Daunt, William J. O'Neill,",,1839,,m,v.1,The husband-hunter
1566,hvd.hnnxie,"Daunt, William J. O'Neill,",,1839,,m,v.2,The husband-hunter
14738,nnc1.1002269732,"Daunt, William J. O'Neill,",,1851,,m,v.1,The gentleman in debt;
14738,uiuo.ark:/13960/t3kw5w377,"Daunt, William J. O'Neill,",,1851,,m,v.3,The gentleman in debt;
uc1.b3338160,uc1.b3338160,"Dautert, Erich,",Erich,1937,1897.0,m,,"Big game in Antarctica, | $c: by Erich Dautert."
uc1.b3146334,uc1.b3146334,"Davey, Norman,",Norman,1921,,m,,Guinea girl;
mdp.39015070685337,mdp.39015070685337,"Davidar, David.",David,2007,1967.0,m,,The solitude of emperors / | $c: David Davidar.
mdp.39015061467661,mdp.39015061467661,"Davidsen, Leif,",Leif,2002,1962.0,m,,Lime's photograph / | $c: Leif Davidsen ; translated from the Danish by Gaye Kynoch.
inu.39000002715360,inu.39000002715360,"Davidson, Basil,",Basil,1955,1915.0,m,,The rapids : | a novel / | $c: by Basil Davidson.
13330,uiuo.ark:/13960/t1bk1qm5k,"Davidson, Hugh Coleman,",,1888,,m,v.1,The old Adam
13330,uiuo.ark:/13960/t3611cv1f,"Davidson, Hugh Coleman,",,1888,,m,v.2,The old Adam
13330,uiuo.ark:/13960/t1kh0xv97,"Davidson, Hugh Coleman,",,1888,,m,v.3,The old Adam
5941,mdp.39015059392152,"Davidson, John,",,1894,,m,,Baptist Lake
10306,mdp.39015031227906,"Davidson, John,",,1891,,m,,"The Great Men ; and, A practical novelist"
7549,mdp.39015059392210,"Davidson, John,",,1895,,m,,A full and true account of the wonderful mission of Earl Lavender
5628,mdp.39015059392269,"Davidson, John,",,1894,,m,,A random itinerary
5141,mdp.39015059392251,"Davidson, John,",,1896,,m,,The pilgrimage of Strongsoul
5140,mdp.39015059392236,"Davidson, John,",,1890,,m,,"Perfervid, the career of Ninian Jamieson"
14418,uiuo.ark:/13960/t8bg31q2v,"Davies, Charles Maurice,",,1876,,m,v.2,"'Verts, or, The three creeds"
14418,uiuo.ark:/13960/t0000gx34,"Davies, Charles Maurice,",,1876,,m,v.3,"'Verts, or, The three creeds"
14418,uiuo.ark:/13960/t51g12288,"Davies, Charles Maurice,",,1876,,m,v.1,"'Verts, or, The three creeds"
15014,uiuo.ark:/13960/t54f24r62,"Davies, Edward William,",,1877,,m,v.1,Frank Raleigh of Watercombe
15014,uiuo.ark:/13960/t0dv1wh9b,"Davies, Edward William,",,1877,,m,v.2,Frank Raleigh of Watercombe
15014,uiuo.ark:/13960/t3ws91m7w,"Davies, Edward William,",,1877,,m,v.3,Frank Raleigh of Watercombe
4592,nyp.33433074951983,"Davies, Gerald Stanley.",,1874,,m,,Gaudentius: a story of the Colosseum
mdp.39015017728224,mdp.39015017728224,"Davies, Pete,",Pete,1990,1950.0,m,,Dollarville.
uc1.$b236158,uc1.$b236158,"Davies, Rhys,",Rhys,1930,1901.0,m,,Rings on her fingers / | $c: Rhys Davies.
uc1.$b389713,uc1.$b389713,"Davies, Rhys,",Rhys,1971,1901.0,m,,Nobody answered the bell.
uc1.$b284292,uc1.$b284292,"Davies, Rhys,",Rhys,1929,1901.0,m,,"A bed of feathers, | $c: by Rhys Davies; frontispiece wood-engraving by Lionel Ellis."
uc1.$b87224,uc1.$b87224,"Davies, Rhys,",Rhys,1931,1901.0,m,,Arfon.
uc1.$b236152,uc1.$b236152,"Davies, Rhys,",Rhys,1942,1901.0,m,,"A finger in every pie, | $c: by Rhys Davies."
uc1.$b353132,uc1.$b353132,"Davies, Rhys,",Rhys,1960,1901.0,m,,Girl waiting in the shade / | $c: Rhys Davies.
mdp.39015031227575,mdp.39015031227575,"Davies, Rhys,",Rhys,1975,1901.0,m,,Honeysuckle girl / | $c: Rhys Davies.
uc1.$b236150,uc1.$b236150,"Davies, Rhys,",Rhys,1958,1901.0,m,,The darling of her heart and other stories.
uc1.$b236156,uc1.$b236156,"Davies, Rhys,",Rhys,1931,1901.0,m,,"A pig in a poke, | stories, | $c: by Rhys Davies."
uc1.$b236147,uc1.$b236147,"Davies, Rhys,",Rhys,1955,1901.0,m,,The collected stories of Rhys Davies.
mdp.39015008708953,mdp.39015008708953,"Davies, Rhys,",Rhys,1979,1901.0,m,,The best of Rhys Davies / | $c: Rhys Davies.
uc1.$b236154,uc1.$b236154,"Davies, Rhys,",Rhys,1954,1901.0,m,,The painted king.
mdp.39015050794257,mdp.39015050794257,"Davies, Stevie",Stevie,2001,1961.0,m,,The element of water / | $c: Stevie Davies
uc1.32106008707926,uc1.32106008707926,"Davies, Stevie.",Stevie,1990,1950.0,m,,Primavera / | $c: Stevie Davies.
uc1.b4410358,uc1.b4410358,"Davies, Stevie.",Stevie,1990,1950.0,m,copy 2,Primavera / | $c: Stevie Davies.
mdp.39015047576163,mdp.39015047576163,"Davies, Stevie.",Stevie,1999,1959.0,m,,Impassioned clay / | $c: Stevie Davis.
mdp.39015031228730,mdp.39015031228730,"Davies, W. H.",W. H,1912,,m,,The true traveller
mdp.39015031228524,mdp.39015031228524,"Davies, W. H.",W. H,1918,,m,,A poet's pilgrimage
mdp.39015031228722,mdp.39015031228722,"Davies, W. H.",W. H,1911,,m,,A weak woman
uc2.ark+=13960=t9d50n519,uc2.ark:/13960/t9d50n519,"Davies, W. H.",W. H,1909,,m,,Beggars
mdp.39015031228698,mdp.39015031228698,"Davin, Dan,",Dan,1975,1913.0,m,,Breathing spaces / | $c: Dan Davin.
mdp.39015031228680,mdp.39015031228680,"Davin, Dan,",Dan,1949,1913.0,m,,Roads from home.
inu.32000011495761,inu.32000011495761,"Davin, Dan,",Dan,1972,1913.0,m,,Brides of price | $c: [by] Dan Davin.
inu.30000118529340,inu.30000118529340,"Davis, Frederick Hadland.",Frederick Hadland,1931,1891.0,m,,The ninth immortal : | and other tales of China and Japan / | $c: F. Hadland Davis.
uc1.b3472683,uc1.b3472683,"Davis, John Gordon.",John Gordon,1967,1927.0,m,,"Hold my hand, I'm dying."
mdp.39015084105017,mdp.39015084105017,"Davis, Will,",Will,2009,1969.0,m,,Dream machine / | $c: Will Davis.
mdp.39015079208693,mdp.39015079208693,"Davis-Cooke, Graham.",Graham,2008,1968.0,m,,Dawning gold / | $c: Graham Davis-Cooke.
uc1.32106012839574,uc1.32106012839574,"Davison, Philip,",Philip,1997,1957.0,m,,The crooked man / | $c: Philip Davison
mdp.39015049688578,mdp.39015049688578,"Davison, Philip,",Philip,2000,1960.0,m,,McKenzie's friend / | $c: Philip Davison.
mdp.39015019555567,mdp.39015019555567,"Davy, Ross,",Ross,1985,1945.0,m,,Kenzo : | a Tokyo story / | $c: Ross Davy.
11516,uiuo.ark:/13960/t31267d1n,"Dawe, Carlton,",,1893,,m,v.1,The emu's head
11516,uiuo.ark:/13960/t47p9bj8j,"Dawe, Carlton,",,1893,,m,v.2,The emu's head
11868,nyp.33433074951686,"Dawe, Carlton,",,1897,,m,,Kakemonos
14077,uiuo.ark:/13960/t3st7xz0d,"Dawe, Carlton,",,1894,,m,v.1,The confessions of a currency girl
14077,uiuo.ark:/13960/t3417b28r,"Dawe, Carlton,",,1894,,m,v.2,The confessions of a currency girl
14077,uiuo.ark:/13960/t4bp0f75t,"Dawe, Carlton,",,1894,,m,v.3,The confessions of a currency girl
2147,mdp.39015063546280,"Dawe, W. Carlton.",,1895,,m,,Yellow and white
uc1.32106017320273,uc1.32106017320273,"Dawes, Kwame Senu Neville,",Kwame Senu Neville,2002,1962.0,m,,A place to hide / | $c: Kwame Dawes
mdp.39015018860497,mdp.39015018860497,"Dawkins, Cecil,",Cecil,1986,1946.0,m,,Charleyhorse / | $c: Cecil Dawkins.
uva.x030742633,uva.x030742633,"Dawson, A. J.",A. J,1907,,m,,The genteel A. B
uva.x000393060,uva.x000393060,"Dawson, A. J.",A. J,1908,,m,,Finn the wolfhound
3556,uc2.ark:/13960/t5fb5910q,"Dawson, Alec John,",,1897,,m,,Mere sentiment
mdp.39015031840443,mdp.39015031840443,"Day, Christopher.",Christopher,1993,1953.0,m,,Places of the soul : | architecture and environmental design as a healing art / | $c: Christopher Day.
5383,mdp.39015029470096,"Day, Lal Behari,",,1874,,m,,Govinda Sámanta
mdp.39015055116340,mdp.39015055116340,"De Bernières, Louis.",Louis,1991,1951.0,m,,The war of Don Emmanuel's nether parts / | $c: Louis de Bernières.
mdp.39015078786319,mdp.39015078786319,"De Bernières, Louis.",Louis,2009,1969.0,m,,A partisan's daughter / | $c: Louis de Bernières.
mdp.39015029189795,mdp.39015029189795,"De Bernières, Louis.",Louis,1992,1952.0,m,,The troublesome offspring of Cardinal Guzman | $c: Louis de Bernières.
mdp.39015055116191,mdp.39015055116191,"De Bernières, Louis.",Louis,1995,1955.0,m,,Captain Corelli's mandolin / | $c: Louis de Bernières.
mdp.39015053531292,mdp.39015053531292,"De Bernières, Louis.",Louis,2001,1961.0,m,,Red dog / | $c: Louis De Bernières.
mdp.39015034428741,mdp.39015034428741,"De Botton, Alain.",Alain,1994,1954.0,m,,"The romantic movement : | sex, shopping and the novel / | $c: Alain de Botton."
mdp.39015058094593,mdp.39015058094593,"De Falbe, John,",John,2003,1963.0,m,,The bequest / | $c: John De Falbe.
14669,uiuo.ark:/13960/t1bk1r841,"De Fonblanque, Albany,",,1877,,m,v.2,Bad luck
14708,uiuo.ark:/13960/t3fx7nk8z,"De Fonblanque, Albany,",,1876,,m,v.3,A family tree
14708,uiuo.ark:/13960/t9w09fh77,"De Fonblanque, Albany,",,1876,,m,v.2,A family tree
14708,uiuo.ark:/13960/t1fj2tw7b,"De Fonblanque, Albany,",,1876,,m,v.1,A family tree
14669,uiuo.ark:/13960/t2891kb4r,"De Fonblanque, Albany,",,1877,,m,v.3,Bad luck
14669,uiuo.ark:/13960/t3rv0xn36,"De Fonblanque, Albany,",,1877,,m,v.1,Bad luck
13317,uc2.ark:/13960/t4bp00s25,"De Fonblanque, Albany,",,1880,,m,v.3,Pious frauds
13317,uc2.ark:/13960/t7br8qc6z,"De Fonblanque, Albany,",,1880,,m,v.2,Pious frauds
13317,uc2.ark:/13960/t42r3rm9r,"De Fonblanque, Albany,",,1880,,m,v.1,Pious frauds
mdp.39015010764994,mdp.39015010764994,"De Hartog, Jan,",Jan,1957,1914.0,m,,The lost sea.
5158,uiuo.ark:/13960/t6g16bp0h,"De La Voye, Marin J. George.",,1851,,m,v.3,"Eugénie, the young laundress of the Bastille"
5158,uiuo.ark:/13960/t1dj5sg6w,"De La Voye, Marin J. George.",,1851,,m,v.1,"Eugénie, the young laundress of the Bastille"
uc1.$b393269,uc1.$b393269,"De Lisser, Herbert George,",Herbert George,1954,1878.0,m,,The white witch of Rosehall / | $c: by Herbert G. de Lisser.
uc1.$b389720,uc1.$b389720,"De Lisser, Herbert George,",Herbert George,1956,1878.0,m,,The cup and the lip : | a romance / | $c: by Herbert G. de Lisser.
10753,nyp.33433074879838,"De Longueville, Thomas,",,1892,,m,,The prigment;
uc1.$b802449,uc1.$b802449,"De Mendelssohn, Peter,",Peter,1944,1908.0,m,,The hours and the centuries; | a tale.
14665,uiuo.ark:/13960/t6c257z78,"De Merle, William Henry,",,1838,,m,v.1,"Melton de Mowbray, or, The banker's son"
13488,uiuo.ark:/13960/t86h58z2r,"De Merle, William Henry,",,1837,,m,v.1,Glenlonely
13488,uiuo.ark:/13960/t7br9gz62,"De Merle, William Henry,",,1837,,m,v.2,Glenlonely
