docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
6226,njp.32101075688893,"Defoe, Daniel,",,1899,,m,v.1,Romances and narratives
6236,njp.32101075689008,"Defoe, Daniel,",,1899,,m,v.12,Romances and narratives
mdp.39015008718739,mdp.39015008718739,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.2 pt.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
6235,njp.32101075688984,"Defoe, Daniel,",,1899,,m,v.10,Romances and narratives
6231,njp.32101075688943,"Defoe, Daniel,",,1899,,m,v.6,Romances and narratives
6230,njp.32101075688935,"Defoe, Daniel,",,1899,,m,v.5,Romances and narratives
6229,njp.32101075688927,"Defoe, Daniel,",,1899,,m,v.4,Romances and narratives
inu.39000004024753,inu.39000004024753,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.1,"The history of the most remarkable life and extraordinary adventures of the truly honourable Colonel Jacque, vulgarly call'd Colonel Jack ... / | $c: written by the author of Robinson Crusoe."
mdp.49015002095793,mdp.49015002095793,"Defoe, Daniel,",Daniel,1927,1887.0,m,(v.4),The Shakespeare head edition of the novels and selected writings of Daniel Defoe.
mdp.39015040341086,mdp.39015040341086,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.6,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
6234,njp.32101075688976,"Defoe, Daniel,",,1899,,m,v.9,Romances and narratives
9975,mdp.39015064001541,"Defoe, Daniel,",,1840,,m,v.3,The novels and miscellaneous works
9974,mdp.39015064001681,"Defoe, Daniel,",,1840,,m,v.2,The novels and miscellaneous works
mdp.39015040341037,mdp.39015040341037,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.b3827542,uc1.b3827542,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.13,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
9987,mdp.39015064001665,"Defoe, Daniel,",,1840,,m,v.19,The novels and miscellaneous works
uc1.b3827533,uc1.b3827533,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.4,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106005810202,uc1.32106005810202,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.2:2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
9985,mdp.39015006575974,"Defoe, Daniel,",,1840,,m,v.15,The novels and miscellaneous works
mdp.39015011597625,mdp.39015011597625,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.2 pt.2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.39000004026493,inu.39000004026493,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.3,"The life & strange surprizing adventures of Robinson Crusoe of York, mariner ... / | $c: written by himself."
uc1.32106008412907,uc1.32106008412907,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.8:3,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106007376988,uc1.32106007376988,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.4,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
9982,mdp.39015030737509,"Defoe, Daniel,",,1840,,m,v.12,The novels and miscellaneous works
mdp.39015040341045,mdp.39015040341045,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
mdp.39015005404150,mdp.39015005404150,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.7 pt.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106009530954,uc1.32106009530954,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
9979,mdp.39015064001525,"Defoe, Daniel,",,1840,,m,v.8,The novels and miscellaneous works
uc1.b3576747,uc1.b3576747,"Defoe, Daniel,",Daniel,1953,1913.0,m,,Selections from the prose of Daniel Defoe; | made introduced by Roger Manvell.
mdp.39015013286623,mdp.39015013286623,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.b3827539,uc1.b3827539,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.10,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
9978,mdp.39015064001673,"Defoe, Daniel,",,1840,,m,v.7,The novels and miscellaneous works
mdp.39015040341151,mdp.39015040341151,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.13,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.39000004024761,inu.39000004024761,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.2,"The history of the most remarkable life and extraordinary adventures of the truly honourable Colonel Jacque, vulgarly call'd Colonel Jack ... / | $c: written by the author of Robinson Crusoe."
inu.39000004026485,inu.39000004026485,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.2,"The life & strange surprizing adventures of Robinson Crusoe of York, mariner ... / | $c: written by himself."
mdp.39015040341144,mdp.39015040341144,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.12,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.39000003935462,inu.39000003935462,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.7,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106008412899,uc1.32106008412899,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.8:2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.30000004154112,inu.30000004154112,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.1,"The life & strange surprizing adventures of Robinson Crusoe of York, mariner ... / | $c: written by himself."
mdp.39015013494623,mdp.39015013494623,"Defoe, Daniel,",Daniel,1927,1887.0,m,,"The life, adventures, and pyracies of the famous Captain Singleton ..."
4101,nyp.33433074909924,"Defoe, Daniel,",,1809,,m,v. 1,Memoirs of a cavalier
uc1.b3827538,uc1.b3827538,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.9,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
mdp.39015011915439,mdp.39015011915439,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.7 pt.3,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
mdp.39015040341052,mdp.39015040341052,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.3,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106006950585,uc1.32106006950585,"Defoe, Daniel,",Daniel,1978,1938.0,m,,"An account of the conduct and proceedings of the late John Gow, alias Smith, captain of the late pirates, executed for murther [sic] and piracy, committed on board the George Galley, afterwards call'd the Revenge : | with a relation of all the horrid murthers [sic] they committed in cold blood : as also of their being taken at the islands of Orkney, and sent up prisoners to London / | $c: by Daniel Defoe."
uc1.b3575717,uc1.b3575717,"Defoe, Daniel,",Daniel,1923,1883.0,m,,"The history and remarkable life of the truly honourable Colonel Jack, | $c: by Daniel Defoe. Printed from the first edition."
uc1.32106005810228,uc1.32106005810228,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.2:1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
mdp.39015011915546,mdp.39015011915546,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.7 pt.2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
mdp.39015066018634,mdp.39015066018634,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.1,"The fortunate mistress, | or A history of the life and vast variety of fortunes of Mademoiselle de Beleau, afterwards call'd the Countess de Wintselsheim, in Germany. Being the person known by the name of the Lady Roxana, in the time of King Charles II."
uc1.b3827543,uc1.b3827543,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.14,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
4101,nyp.33433074909916,"Defoe, Daniel,",,1809,,m,v. 2,Memoirs of a cavalier
10693,njp.32101067407955,"Defoe, Daniel,",,1840,,m,,The memoirs of Captain George Carleton
inu.39000001864110,inu.39000001864110,"Deighton, Len,",Len,1981,1941.0,m,,XPD / | $c: Len Deighton.
uc1.32106008232248,uc1.32106008232248,"Deighton, Len,",Len,1987,1947.0,m,,"Winter : | a Berlin Family, 1899-1945 / | $c: Len Deighton."
mdp.39015059400310,mdp.39015059400310,"Del-Rivo, Laura,",Laura,1961,1921.0,f,,The furnished room.
uc1.32106018995610,uc1.32106018995610,"Delalande, Arnaud",Arnaud,2007,1967.0,u,,The Dante trap / | $c: Arnaud Delalande ; translated from the French by Frank Wynne
uc1.b3862883,uc1.b3862883,"Delany, Samuel R.",Samuel R,1967,1927.0,m,,The Einstein intersection / | $c: by Samuel R. Delany.
uc1.$b80840,uc1.$b80840,"Delarue-Mardrus, Lucie,",Lucie,1933,1875.0,u,,William the Conqueror; | $c: translated by Colin Shepherd.
3456,uc1.b4594152,"Deloney, Thomas,",,1859,,m,,The history of John Winchcomb
mdp.39015033205397,mdp.39015033205397,"Delteil, Joseph,",Joseph,1928,1894.0,m,,The porcelain junk / | $c: by Joseph Delteil.
mdp.39015042872815,mdp.39015042872815,"Demetrios, George.",George,1913,,m,,When I was a boy in Greece
mdp.39015047617777,mdp.39015047617777,"Denholm-Young, C. P. S.",C. P. S,1987,1947.0,u,,Men of Alamein / | $c: by C.P.S. Denholm-Young.
uc1.$b119737,uc1.$b119737,"Dennis, Nigel Forbes,",Nigel Forbes,1966,1926.0,f,,A house in order: | a novel | $c: [by] Nigel Dennis.
mdp.39015021576452,mdp.39015021576452,"Denny, John Howard.",John Howard,1956,1916.0,m,,Chindit indescretion.
inu.30000112105303,inu.30000112105303,"Derleth, August William,",August William,1975,1909.0,m,,The adventures of Solar Pons / | $c: August Derleth.
mdp.49015000357567,mdp.49015000357567,"Desai, Anita,",Anita,1988,1948.0,f,,Baumgartner's Bombay / | $c: Anita Desai.
mdp.39015011501684,mdp.39015011501684,"Desai, Anita,",Anita,1978,1938.0,f,,Games at twilight ; and other stories / | $c: Anita Desai.
wu.89018185587,wu.89018185587,"Detmers, Theodor.",Theodor,1959,1919.0,m,,The raider Kormoran.
3765,nyp.33433075818769,"Deulin, Charles,",,1887,,m,,Johnny Nut and the golden goose
inu.39000005989020,inu.39000005989020,"Devi, Shovona.",Shovona,1915,,u,,The orient pearls
mdp.39015013767119,mdp.39015013767119,"Devilliers, Catherine,",Catherine,1964,1924.0,f,,Lieutenant Katia.
uc1.$b236230,uc1.$b236230,"Dew Roberts, Elizabeth.",Elizabeth,1947,1907.0,f,,The island feud : | a novel / | $c: by B. Dew Roberts.
mdp.39015068355588,mdp.39015068355588,"Dewar, George A. B.",George A. B,1915,,m,,Dreams;
uc1.32106015140988,uc1.32106015140988,"Dewitt, Helen,",Helen,2000,1960.0,f,,The last Samurai / | $c: Helen DeWitt
mdp.39015056162525,mdp.39015056162525,"Di-Nur, Shelomoh.",Shelomoh,2002,1962.0,u,,Adiel / | $c: Shlomo DuNour ; translated by Philip Simpson.
uc1.b3470470,uc1.b3470470,"Dibner, Martin.",Martin,1968,1928.0,m,,The admiral: | a novel.
6920,dul1.ark:/13960/t0ns1dw70,"Dick,",,1893,,m,,James Ingleton
mdp.39015020677434,mdp.39015020677434,"Dick, Philip K.",Philip K,1975,1935.0,m,,The man in the high castle / | $c: by Philip K. Dick.
pst.000066824176,pst.000066824176,"Dick, Philip K.",Philip K,1964,1924.0,m,,The penultimate truth / | $c: by Philip K. Dick.
pst.000068121075,pst.000068121075,"Dick, Philip K.",Philip K,1957,1917.0,m,,Eye in the sky / | $c: Philip K. Dick.
8093,nyp.33433082166426,"Dickens, Charles,",,1866,,m,v. 26 (pt. 1),The posthumous papers of the Pickwick Club
12933,nyp.33433082246368,"Dickens, Charles,",,1866,,m,v. 3 (pt. 2 ),Barnaby Rudge
njp.32101063694655,njp.32101063694655,"Dickie, John Low.",John Low,1921,,m,,Forty years of trout and salmon fishing
mdp.39015047760064,mdp.39015047760064,"Dickinson, G. Lowes",G. Lowes,1920,,u,,The magic flute;
uc2.ark+=13960=t59c7659g,uc2.ark:/13960/t59c7659g,"Dickinson, Humphrey Neville,",Humphrey Neville,1917,,m,,Thomson's friend
inu.39000002159106,inu.39000002159106,"Dickson, Gordon R.",Gordon R,1978,1938.0,m,,Lifeboat / | $c: Harry Harrison and Gordon R. Dickson.
uc1.32106018330834,uc1.32106018330834,"Dickson, Jack",Jack,2002,1962.0,m,,Out of this world / | $c: Jack Dickson
uc1.32106017921815,uc1.32106017921815,"Dickson, Jack",Jack,1997,1957.0,m,,Oddfellows / | $c: Jack Dickson
uc1.32106018079027,uc1.32106018079027,"Dickson, Jack",Jack,1999,1959.0,m,,Crossing Jordan / | $c: Jack Dickson
inu.39000005883637,inu.39000005883637,"Dietrich, Anton.",Anton,1974,1934.0,m,,Russian popular tales / | $c: translated from the German version of Anton Dietrich; with an introd. by Jacob Grimm.
5164,nyp.33433082123674,"Dilke, Charles Wentworth,",,1874,,m,,The fall of Prince Florestan of Monaco
uc1.32106010884085,uc1.32106010884085,"Dimitrova, Blaga.",Blaga,1969,1929.0,u,,Journey to oneself; | $c: translated from the Bulgarian by Radost Pridham.
uc2.ark+=13960=t0vq2vj6z,uc2.ark:/13960/t0vq2vj6z,"Dinga, Shway,",Shway,1913,,u,,The repentance of destiny
mdp.39015084095309,mdp.39015084095309,"Dinsdale, Robert.",Robert,2009,1969.0,m,,The harrowing / | $c: Robert Dinsdale.
mdp.39015066794523,mdp.39015066794523,"Diome, Fatou,",Fatou,2006,1966.0,u,,The belly of the Atlantic / | $c: Fatou Diome ; translated by Lulu Norman and Ros Schwartz.
mdp.39015004734466,mdp.39015004734466,"Diop, Birago.",Birago,1966,1926.0,u,,Tales of Amadou Koumba /
mdp.39015002241712,mdp.39015002241712,"Dipoko, Mbella Sonne,",Mbella Sonne,1969,1929.0,u,,Because of women.
11518,uiuo.ark:/13960/t5s75p40p,"Disraeli, Benjamin,",,1832,,m,v.3,Contarini Fleming: a psychological auto-biography. In four volumes [in 2]
7792,nyp.33433074937206,"Disraeli, Benjamin,",,1828,,m,,The voyage of Captain Popanilla
13551,nyp.33433076093487,"Disraeli, Benjamin,",,1871,,m,v. 8 (Alroy),Collected edition of the novels and tales
5752,uc1.b3548239,"Disraeli, Isaac,",,1811,,m,v.2,"Despotism: or, The fall of the Jesuits"
5752,uiuo.ark:/13960/t1wd47091,"Disraeli, Isaac,",,1811,,m,v.1,"Despotism: or, The fall of the Jesuits"
mdp.39015023158812,mdp.39015023158812,"Diver, Maud,",Maud,1924,1867.0,f,,"The judgment of the sword; | the tale of the Kabul tragedy, and of the part played therein by Major Eldred Pottinger, the hero of Herat, | $c: by Maud Diver."
uc1.b4567288,uc1.b4567288,"Divine, A. D. (Arthur Durham),",A. D. Arthur Durham,1940,1900.0,m,,"The wake of the raiders : | the exploits and the failure of the pocket battleships, and a consecutive account of events at sea / | $c: A.D. Divine."
mdp.39015014624897,mdp.39015014624897,"Djebar, Assia,",Assia,1988,1948.0,u,,A sister to Scheherazade / | $c: Assia Djebar ; translated by Dorothy S. Blair.
mdp.39015047752814,mdp.39015047752814,"Djoleto, S. A. Amu (Solomon Alexander Amu),",S. A. Amu Solomon Alexander Amu,1987,1947.0,m,,Hurricane of dust / | $c: Amu Djoleto.
mdp.39015084102907,mdp.39015084102907,"Dobbs, Michael,",Michael,2009,1969.0,m,,The edge of madness / | $c: Michael Dobbs.
uc1.32106013781627,uc1.32106013781627,"Dobbs, Michael,",Michael,1998,1958.0,m,,The buddha of Brewer Street / | $c: Michael Dobbs
uc2.ark+=13960=t39z91j6z,uc2.ark:/13960/t39z91j6z,"Donald, Charles H.",Charles H,1922,,m,,In nature's garden
4788,mdp.39015070528594,"Donatti, Arthur Louis.",,1841,,m,,"The orphan of Novogorod, an Illyrian tale"
mdp.39015060621565,mdp.39015060621565,"Donovan, Gerard,",Gerard,2005,1965.0,m,,Doctor Salt / | $c: Gerard Donovan.
12997,mdp.39015065801287,"Dorat, Claude Joseph,",,1810,,f,v.1,"Chevalier de Versenai, a novel"
wu.89004713418,wu.89004713418,"Dorling, H. Taprell",H. Taprell,1916,,u,,"Pincher Martin, O.D"
uc2.ark+=13960=t8gf0qs0t,uc2.ark:/13960/t8gf0qs0t,"Dorling, H. Taprell",H. Taprell,1917,,u,,The sub ;
mdp.39015030742483,mdp.39015030742483,"Dornfeld, Iris.",Iris,1965,1925.0,f,,Boy Gravely.
mdp.39015001790107,mdp.39015001790107,"Dos Passos, John,",John,1920,,m,,One man's initiation--1917
575,mdp.39015078569970,"Doubtful, David,",,1801,,m,,The reprobate
uc1.$b745779,uc1.$b745779,"Douglas, Keith Castellain,",Keith Castellain,1946,1920.0,m,,Alamein to Zem Zem.
uc1.$b242749,uc1.$b242749,"Douglas, Norman,",Norman,1929,1868.0,u,,In the beginning / | $c: by Norman Douglas.
uc1.$b300163,uc1.$b300163,"Douglas, Ronald MacDonald.",Ronald MacDonald,1936,1896.0,m,,The sword of freedom; | a romance of Lord James of Douglas and Scotland's war of independence | $c: [by] Ronald MacDonald Douglas.
4230,uc2.ark:/13960/t3st7fj83,"Douglass, Frederick,",,1852,,m,,"Narrative of the life of Frederick Douglass, an American slave"
uc2.ark+=13960=t0tq5tn4r,uc2.ark:/13960/t0tq5tn4r,"Douie, Marjorie.",Marjorie,1917,,f,,The pointing man
mdp.39015053625730,mdp.39015053625730,"Downie, Walter I.",Walter I,1912,,m,,Reminiscences of a Blackwall midshipman
uc1.b4027238,uc1.b4027238,"Downing, Rupert,",Rupert,1941,1901.0,m,,"If I laugh: the chronicle of my strange adventures in the great Paris exodus--June 1940, | $c: [by] Rupert Downing."
mdp.39076005056051,mdp.39076005056051,"Doyle, Adrian Conan,",Adrian Conan,1954,1914.0,m,,The exploits of Sherlock Holmes / | $c: by Adrian Conan Doyle and John Dickson Carr.
14133,uiuo.ark:/13960/t49p3rf71,"Doyle, Arthur Conan,",,1893,,m,v.1,The refugees
11594,uc1.b3578478,"Doyle, Arthur Conan,",,1890,,m,,The sign of four
14133,uiuo.ark:/13960/t53f5g07n,"Doyle, Arthur Conan,",,1893,,m,v.2,The refugees
mdp.39015086852160,mdp.39015086852160,"Doyle, Arthur Conan,",Arthur Conan,1933,1859.0,m,,The adventures of Sherlock Holmes / | $c: A. Conan Doyle.
14133,uiuo.ark:/13960/t2988xr4w,"Doyle, Arthur Conan,",,1893,,m,v.3,The refugees
12831,njp.32101013265762,"Doyle, Arthur Conan,",,1894,,m,,Round the red lamp;
mdp.39015036696899,mdp.39015036696899,"Doyle, Arthur Conan, Sir,",Arthur Conan Sir,1923,1859.0,m,,"The green flag, and other stories of war and sport, | $c: by A. Conon Doyle."
mdp.39015055119385,mdp.39015055119385,"Doyle, Roddy,",Roddy,1993,1953.0,m,,"Paddy Clarke, ha ha ha / | $c: Roddy Doyle."
uc1.$b383990,uc1.$b383990,"Doyle, William,",William,1954,1914.0,m,,"Lifer, | $c: by William Doyle with Scott O'Dell."
4937,njp.32101062729072,"Drachmann, Holger,",,1893,,m,,The cruise of the  Wild Duck
wu.89057385544,wu.89057385544,"Dracott, Alice Elizabeth,",Alice Elizabeth,1906,,f,,Simla village tales;
uc2.ark+=13960=t3st7mj5q,uc2.ark:/13960/t3st7mj5q,"Drake, Maurice,",Maurice,1919,,m,,The salving of a derelict
mdp.39015078786285,mdp.39015078786285,"Drayson, Nicholas.",Nicholas,2009,1969.0,m,,A guide to the birds of East Africa : | a novel / | $c: Nicholas Drayson.
mdp.39015031232740,mdp.39015031232740,"Drayton, Geoffrey,",Geoffrey,1972,1932.0,m,,Christopher. | $c: Introd. by Louis James.
mdp.39015013157121,mdp.39015013157121,"Dressler, Friedrich August.",Friedrich August,1907,,m,,Moltke in his home
mdp.39015050547333,mdp.39015050547333,"Drevet, Patrick,",Patrick,1991,1951.0,m,,"A room in the woods / | $c: by Patrick Drevet, translated by James Kirkup"
uc1.$b56506,uc1.$b56506,"Driberg, Jack Herbert.",Jack Herbert,1930,1890.0,m,,People of the small arrow / | $c: by J. H. Driberg ; with drawings by Pearl Binder.
mdp.39015009013494,mdp.39015009013494,"Drieu La Rochelle, Pierre,",Pierre,1973,1893.0,m,,"The comedy of Charleroi, and other stories. | $c: Translated and with an introduction by Douglas Gallagher."
wu.89095839767,wu.89095839767,"Droste, Chris B.",Chris B,1945,1905.0,m,,Till better days / | $c: by Ch. B. Droste.
mdp.39015059587298,mdp.39015059587298,"Drummond, Andrew.",Andrew,2004,1964.0,m,,"An abridged history of the construction of the railway line between Garve, Ullapool and Lochinver; And other pertinent matters : | being the professional journal and regular chronicle of Alexander Auchmuty Seth Kininmonth / | $c: edited by Andrew Drummond ; with a foreword by Alfred Marjoribanks."
wu.89004714226,wu.89004714226,"Drummond, Hamilton,",Hamilton,1905,,m,,The king's scapegoat
uc2.ark+=13960=t5w66cw75,uc2.ark:/13960/t5w66cw75,"Drury, W. P.",W. P,1915,,u,,The peradventures of Private Pagett
njp.32101068177078,njp.32101068177078,"Drury, W. P.",W. P,1904,,u,,Bearers of the burden
uc1.32106017713444,uc1.32106017713444,"Druzhnikov, I͡Uriĭ,",I͡Uriĭ,2004,1933.0,u,,Passport to yesterday : | a novel in eleven stories / | $c: Yuri Druzhinikov ; translated from the Russian by Thomas Moore
uc2.ark+=13960=t7gq70z8c,uc2.ark:/13960/t7gq70z8c,"Duckworth, Francis Robinson Gladstone.",Francis Robinson Gladstone,1912,,m,,From a pedagogue's sketch-book
uc1.b3442899,uc1.b3442899,"Duden, Anne,",Anne,1985,1945.0,f,,Opening of the mouth / | $c: Anne Duden ; translated by Della Couling.
mdp.39015038139229,mdp.39015038139229,"Dudint͡sev, Vladimir,",Vladimir,1960,1918.0,m,,A New Year's tale / | $c: Vladimir Dudintsev; Trans. by Max Howard. Decorations by William McLaren.
mdp.39015059377252,mdp.39015059377252,"Duffus, R. L. (Robert Luther),",R. L. Robert Luther,1931,1888.0,m,,"To-morrow never comes, | $c: by R. L. Duffus."
mdp.39015032821699,mdp.39015032821699,"Duffy, Maureen.",Maureen,1993,1953.0,f,,Occam's razor / | $c: Maureen Duffy.
mdp.39015080900411,mdp.39015080900411,"Duggan, A. J.,",A. J,2009,1969.0,u,,Scars beneath the skin / | $c: A.J. Duggan.
uc1.b3888533,uc1.b3888533,"Dugmore, A. Radclyffe (Arthur Radclyffe),",A. Radclyffe Arthur Radclyffe,1928,1870.0,m,,"African jungle life, | $c: by Major A. Radclyffe Dugmore ... With illustrations by the author."
wu.89100097930,wu.89100097930,"Duhamel, Georges,",Georges,1918,,u,,The new book of martyrs
13617,uc2.ark:/13960/t9p27542n,"Dumas, Alexandre,",,1888,,m,v.4,The Count of Monte-Cristo
13617,uc2.ark:/13960/t1dj5pz4z,"Dumas, Alexandre,",,1888,,m,v.3,The Count of Monte-Cristo
13617,uc2.ark:/13960/t6d226c5f,"Dumas, Alexandre,",,1888,,m,v.1,The Count of Monte-Cristo
13617,uc2.ark:/13960/t6h139244,"Dumas, Alexandre,",,1888,,m,v.2,The Count of Monte-Cristo
uc1.32106013857443,uc1.32106013857443,"Dunmore, Helen,",Helen,1998,1958.0,f,,Your blue-eyed boy / | $c: Helen Dunmore
njp.32101013498363,njp.32101013498363,"Dunn, Henry Treffry,",Henry Treffry,1904,,m,,Recollections of Dante Gabriel Rossetti and his circle (Cheyne Walk life)
uc1.32106015528927,uc1.32106015528927,"Dunnett, Dorothy.",Dorothy,1989,1949.0,f,,Race of scorpions / | $c: Dorothy Dunnett.
uc2.ark+=13960=t8bg2m746,uc2.ark:/13960/t8bg2m746,"Dunsany, Edward John Moreton Drax Plunkett,",Edward John Moreton Drax Plunkett,1922,,m,,The chronicles of Rodriguez
uc1.$b244254,uc1.$b244254,"Dunsany, Edward John Moreton Drax Plunkett, Baron,",Edward John Moreton Drax Plunkett Baron,1931,1878.0,m,,"The travel tales of Mr. Joseph Jorkens, | $c: by Lord Dunsany."
uc1.$b244280,uc1.$b244280,"Dunsany, Edward John Moreton Drax Plunkett, Baron,",Edward John Moreton Drax Plunkett Baron,1954,1878.0,m,,Jorkens borrows another whiskey / | $c: Lord Dunsany.
uc1.b4097321,uc1.b4097321,"Dunsterville, L. C. (Lionel Charles),",L. C. Lionel Charles,1931,1865.0,m,,"More yarns / | $c: by ""Stalky"" (L.C. Dunsterville)."
mdp.39015031231874,mdp.39015031231874,"Duodu, Cameron,",Cameron,1967,1927.0,m,,The gab boys.
mdp.39015065629126,mdp.39015065629126,"Dupeyrat, André,",André,1954,1914.0,u,,Mitsinari; | twenty-one years among the Papuans. | $c: Translated from the French by Erik and Denyse de Mauny; with a pref. by Paul Claude
uc1.31822027129691,uc1.31822027129691,"Dupeyrat, André,",André,1954,1914.0,u,,Mitsinari; | twenty-one years among the Papuans. | $c: Translated from the French by Erik and Denyse de Mauny; with a pref. by Paul Claude
mdp.39015031231841,mdp.39015031231841,"Durack, Mary.",Mary,1983,1943.0,f,,"Keep him, my country / | $c: Mary Durack."
inu.39000002220718,inu.39000002220718,"Duras, Marguerite.",Marguerite,1965,1925.0,f,,The square / | $c: Marguerite Duras ; translated by Sonia Pitt-Rivers and Irina Morduch.
mdp.39015012276534,mdp.39015012276534,"Durham, M. E.",M. E,1904,,u,,Through the lands of the Serb
12882,njp.32101068163565,"Duros, Edward.",,1830,,m,vol.2,Derwentwater
13536,uc1.b3324286,"Duros, Edward.",,1832,,m,v. 1,Otterbourne;
13536,uc1.b3324287,"Duros, Edward.",,1832,,m,v. 2,Otterbourne;
13536,uc1.b3324288,"Duros, Edward.",,1832,,m,v. 3,Otterbourne;
mdp.39015028771387,mdp.39015028771387,"Durov, Vladimir,",Vladimir,1937,1863.0,u,,"My circus animals, / | $c: by V. L. Durov; [translated from the Russian by John Cournos;] illustrated by Ronald W. Murray."
uc1.b4097694,uc1.b4097694,"Durrell, Lawrence.",Lawrence,1957,1917.0,m,,White eagles over Serbia.
mdp.39015061861657,mdp.39015061861657,"Dustan, Guillaume.",Guillaume,1998,1958.0,u,,In my room / | $c: Guillaume Dustan ; translated by Brad Rumph.
2455,uc2.ark:/13960/t7sn03629,"Dutt, Shoshee Chunder,",,1885,,u,,The young Zemindár
mdp.39015063991247,mdp.39015063991247,"Dwinger, Edwin Erich,",Edwin Erich,1930,1890.0,m,,"The army behind barbed wire, | a Siberian diary, | $c: by Edwin Erich Dwinger. Translated by Ian F. D. Morrow."
mdp.39015022004983,mdp.39015022004983,"Dyer, Geoff.",Geoff,1991,1951.0,m,,But beautiful : | a book about jazz / | $c: Geoff Dyer.
mdp.49015001334144,mdp.49015001334144,"Dürrenmatt, Friedrich.",Friedrich,1962,1922.0,m,,The quarry. | $c: [Translated from the German by Eva H. Morreale]
mdp.39015025030811,mdp.39015025030811,"Dāñāčaw Warqu,",Dāñāčaw Warqu,1973,1933.0,u,,The thirteenth sun.
uc1.32106015156299,uc1.32106015156299,"Ḍaʻīf, Rashīd",Rashīd,1999,1959.0,u,,Dear Mr Kawabata / | $c: Rashīd Daʻīf ; translated by Paul Starkey ; foreword by Margaret Drabble
115,dul1.ark:/13960/t6834jn51,E. W.,,1887,,f,,The island of anarchy
mdp.39015013095552,mdp.39015013095552,"Eagleton, Terry,",Terry,1987,1947.0,m,,Saints and scholars / | $c: Terry Eagleton.
mdp.39015031232336,mdp.39015031232336,"Earle, John,",John,1903,,m,,Microcosmographie
uc1.$b120293,uc1.$b120293,"Easmon, R. Sarif (Raymond Sarif)",R. Sarif Raymond Sarif,1967,1927.0,m,,"The burnt-out marriage, | $c: by R. Sarif Easmon."
14722,uiuo.ark:/13960/t5h99gv86,"Eaton, Charlotte A.",,1827,,f,v.1,Vittoria Colonna
14722,uiuo.ark:/13960/t9t15cc7t,"Eaton, Charlotte A.",,1827,,f,v.2,Vittoria Colonna
