docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015025194179,mdp.39015025194179,"Ellis, Alice Thomas.",Alice Thomas,1992,1952.0,f,,Pillars of gold / | $c: Alice Thomas Ellis.
uc1.b4948549,uc1.b4948549,"Ellis, Alice Thomas.",Alice Thomas,1982,1942.0,f,,The 27th Kingdom / | $c: Alice Thomas Ellis.
mdp.39015016938337,mdp.39015016938337,"Ellis, Alice Thomas.",Alice Thomas,1989,1949.0,f,,A fly in the ointment.
mdp.39015064948170,mdp.39015064948170,"Ellis, Garfield.",Garfield,2005,1965.0,m,,For nothing at all / | $c: Garfield Ellis.
inu.39000005816090,inu.39000005816090,"Ellis, Mark.",Mark,1973,1933.0,m,,Bannerman.
inu.30000086849753,inu.30000086849753,"Ellis, Ron,",Ron,2002,1962.0,m,,Single shot / | $c: Ron Ellis.
uc1.$b255853,uc1.$b255853,"Ellis, Royston,",Royston,1967,1927.0,m,,The rush at the end / | $c: Royston Ellis.
mdp.39015024765102,mdp.39015024765102,"Ellmann, Lucy,",Lucy,1991,1951.0,f,,Varying degrees of hopelessness / | $c: Lucy Ellmann.
uc1.32106010050240,uc1.32106010050240,"Ellroy, James,",James,1984,1944.0,m,,CLandestine / | $c: James Ellroy.
uc1.32106011190763,uc1.32106011190763,"Ellroy, James,",James,1994,1954.0,m,,L.A. confidential / | $c: James Ellroy
uc1.$b556468,uc1.$b556468,"Elmberg, John Erik Oscar, 1917-",John Erik Oscar 1917-,1956,1916.0,m,,Islands of tomorrow. | $c: Translated from the Swedish by Naomi Walford.
mdp.39015047764249,mdp.39015047764249,"Elms, Robert,",Robert,1988,1948.0,m,,In search of the crack / | $c: Robert Elms.
mdp.39015064934881,mdp.39015064934881,"Elphinstone, Margaret.",Margaret,2006,1966.0,f,,Light : | a novel / | $c: Margaret Elphinstone.
mdp.39015059975857,mdp.39015059975857,"Elphinstone, Margaret.",Margaret,2003,1963.0,f,,Voyageurs / | $c: Margaret Elphinstone.
mdp.39015084093528,mdp.39015084093528,"Elphinstone, Margaret.",Margaret,2009,1969.0,f,,The gathering night / | $c: Margaret Elphinstone.
mdp.39015049831566,mdp.39015049831566,"Elsner, Gisela,",Gisela,1965,1937.0,f,,The giant dwarfs : | a contribution / | $c: Gisela Elsner ; translated from the German by Joel Carmichael.
uc1.b3834715,uc1.b3834715,"Elstob, Peter,",Peter,1964,1924.0,m,,The armed rehearsal / | $c: Peter Elstob
mdp.39015037850883,mdp.39015037850883,"Eltit, Diamela,",Diamela,1995,1955.0,u,,Sacred cow / | $c: Diamela Eltit ; translated by Amanda Hopkinson.
uc1.$b86445,uc1.$b86445,"Elvin, Harold,",Harold,1958,1918.0,m,,A cockney in Moscow.
mdp.39015002765173,mdp.39015002765173,"Elwin, Verrier,",Verrier,1954,1902.0,u,,Tribal myths of Orissa.
uc1.b4951647,uc1.b4951647,"Ely, David,",David,1967,1927.0,m,,The tour / | $c: David Ely.
mdp.39015004251164,mdp.39015004251164,"Emecheta, Buchi.",Buchi,1982,1942.0,f,,Destination Biafra : | a novel / | $c: by Buchi Emecheta.
mdp.39015055119377,mdp.39015055119377,"Emecheta, Buchi.",Buchi,1979,1939.0,f,,In the Ditch : | a novel / | $c: by Buchi Emecheta.
mdp.39015008823133,mdp.39015008823133,"Emecheta, Buchi.",Buchi,1983,1943.0,f,,Adah's story : | a novel.
mdp.39015008801758,mdp.39015008801758,"Emecheta, Buchi.",Buchi,1983,1943.0,f,,The rape of Shavi.
mdp.39015017000772,mdp.39015017000772,"Emecheta, Buchi.",Buchi,1989,1949.0,f,,Gwendolen / | $c: Buchi Emecheta.
uc1.32106018258431,uc1.32106018258431,"Endō, Shūsaku,",Shūsaku,1995,1955.0,u,,The sea and poison : | a novel / | $c: translated from the Japanese by Michael Gallagher
uc1.b4508870,uc1.b4508870,"Endō, Shūsaku,",Shūsaku,1974,1934.0,u,,"Wonderful fool | $c: [by] Shusaku Endo; a novel, translated from the Japanese by Francis Mathy."
mdp.39015035331308,mdp.39015035331308,"Endō, Shūsaku,",Shūsaku,1972,1923.0,m,,The sea and poison: | a novel; | $c: translated from the Japanese by Michael Gallagher.
mdp.39015034437676,mdp.39015034437676,"Endō, Shūsaku,",Shūsaku,1994,1923.0,m,,Deep river / | $c: Shusaku Endo ; translated from the Japanese by Van C. Gessel.
mdp.39015001172561,mdp.39015001172561,"Endō, Shūsaku,",Shūsaku,1982,1923.0,m,,The samurai : | a novel / | $c: Shusaku Endo ; translated by Van C. Gessel.
mdp.39015016975818,mdp.39015016975818,"Endō, Shūsaku,",Shūsaku,1989,1923.0,m,,Foreign studies / | $c: Shusaku Endo ; translated from the Japanese by Mark Williams.
mdp.39015008727953,mdp.39015008727953,"Endō, Shūsaku,",Shūsaku,1984,1923.0,m,,Stained glass elegies : | stories / | $c: by Shusaku Endo ; translated by Van C. Gessel.
mdp.39015029868687,mdp.39015029868687,"Endō, Shūsaku,",Shūsaku,1993,1923.0,m,,The final martyrs : | stories / | $c: by Shusaku Endo ; translated from the Japanese by Van C. Gessel.
mdp.39015009354328,mdp.39015009354328,"Endō, Shūsaku,",Shūsaku,1978,1923.0,m,,Volcano : | a novel / | $c: Shusaku Endo ; translated from the Japanese and with an introd. by Richard A. Schuchert.
mdp.39015055119468,mdp.39015055119468,"Endō, Shūsaku,",Shūsaku,1980,1923.0,m,,Volcano / | $c: Shusaku Endo ; translated from the Japanese and with an introduction by Richard A. Schuchert.
mdp.39015014449899,mdp.39015014449899,"Endō, Shūsaku,",Shūsaku,1988,1923.0,m,,Scandal / | $c: Shusaku Endo ; translated from the Japanese by Van C. Gessel.
mdp.39015003349779,mdp.39015003349779,"Engel, Marian.",Marian,1975,1935.0,f,,One way street : | a novel / | $c: by Marian Engel.
mdp.39015040371463,mdp.39015040371463,"England, Barry.",Barry,1997,1957.0,m,,No man's land / | $c: Barry England.
inu.32000009177983,inu.32000009177983,"English, Isobel.",Isobel,1954,1914.0,f,,The key that rusts.
mdp.39015003350058,mdp.39015003350058,"English, Isobel.",Isobel,1973,1933.0,f,,"Life after all, | and other stories."
mdp.39015049688719,mdp.39015049688719,"English, Lucy.",Lucy,2000,1960.0,f,,Our dancing days / | $c: Lucy English.
mdp.39015047459444,mdp.39015047459444,"English, Lucy.",Lucy,1999,1959.0,f,,Children of light / | $c: Lucy English.
mdp.39015046013465,mdp.39015046013465,"English, Lucy.",Lucy,1998,1958.0,f,,Selfish people / | $c: Lucy English.
uc1.$b799192,uc1.$b799192,"Engstrand, Stuart David,",Stuart David,1954,1905.0,m,,The scattered seed.
mdp.39015061380732,mdp.39015061380732,"Enquist, Anna.",Anna,1999,1959.0,f,,"The Injury : | ten stories / | $c: Anna Enquist, translated by Jeanette K. Ringold."
wu.89080350002,wu.89080350002,"Enquist, Anna.",Anna,2000,1960.0,f,,The secret / | $c: Anna Enquist ; translated by Jeannette K. Ringold.
mdp.39015056807244,mdp.39015056807244,"Enquist, Anna.",Anna,1999,1959.0,f,,The masterpiece / | $c: Anna Enquist ; translated by Jeannette K. Ringold.
mdp.39015059973035,mdp.39015059973035,"Enquist, Anna.",Anna,2003,1963.0,f,,The ice carriers / | $c: Anna Enquist ; translated by Jeannette K. Ringold.
uc1.32106017093730,uc1.32106017093730,"Enquist, Per Olov",Per Olov,2004,1964.0,m,v.1,Plays / | $c: Per Olov Enquist
uc1.32106016470418,uc1.32106016470418,"Enquist, Per Olov,",Per Olov,2002,1962.0,m,,The visit of the royal physician / | $c: Per Olov Enquist ; translated from the Swedish by Tiina Nunnally.
wu.89040827529,wu.89040827529,"Enquist, Per Olov.",Per Olov,1989,1949.0,m,,The magnetist's fifth winter / | $c: Per Olov Enquist ; translated from the Swedish by Paul Britten Austin.
mdp.39015055060597,mdp.39015055060597,"Enquist, Per Olov.",Per Olov,1985,1945.0,m,,The march of the musicians.
mdp.39015069302704,mdp.39015069302704,"Enright, Anne,",Anne,2007,1967.0,f,,The gathering / | $c: Anne Enright.
uc1.$b794588,uc1.$b794588,"Enright, D. J. (Dennis Joseph),",D. J. Dennis Joseph,1960,1920.0,m,,Insufficient poppy : | a novel / | $c: by D. J. Enright
uc1.$b792447,uc1.$b792447,"Enright, D. J. (Dennis Joseph),",D. J. Dennis Joseph,1957,1920.0,m,,"Heaven knows where, | a novel."
uc1.$b792469,uc1.$b792469,"Enright, D. J. (Dennis Joseph),",D. J. Dennis Joseph,1965,1920.0,m,,Figures of speech / | $c: D.J. Enright.
uc1.b3440940,uc1.b3440940,"Enzensberger, Christian.",Christian,1972,1932.0,m,,Smut: | an anatomy of dirt; | $c: translated by Sandra Morris.
mdp.39015010729542,mdp.39015010729542,"Enzensberger, Christian.",Christian,1972,1932.0,m,,Smut: | an anatomy of dirt; | $c: translated by Sandra Morris.
uc1.b4449967,uc1.b4449967,"Epstein, Seymour,",Seymour,1962,1922.0,m,,The successor / | $c: Seymour Epstein.
inu.30000057280442,inu.30000057280442,"Ergas, Zaki.",Zaki,1996,1956.0,u,,Redemption : | a saga of South Africa in two parts / | $c: Zeki Ergas.
mdp.39015018855174,mdp.39015018855174,"Ernaux, Annie,",Annie,1990,1950.0,f,,A woman's story / | $c: Annie Ernaux ; translated by Tanya Leslie.
mdp.39015001799066,mdp.39015001799066,"Erofeev, Venedikt,",Venedikt,1981,1941.0,u,,Moscow circles / | $c: Benedict Erofeev ; translated from the Russian by J.R. Dorrell.
mdp.39015030738382,mdp.39015030738382,"Ertz, Susan.",Susan,1976,1936.0,f,,The philosopher's daughter / | $c: Susan Ertz.
inu.39000004510439,inu.39000004510439,"Esfandiary, F. M.",F. M,1960,1920.0,u,,The day of sacrifice / | $c: Fereidoun Esfandiary.
mdp.39015048704574,mdp.39015048704574,"Esfandiary, Fereídoun M.",Fereídoun M,1968,1928.0,u,,Identity card | $c: [by] F. M. Esfandiary.
uc1.32106011547954,uc1.32106011547954,"Eskapa, Shirley",Shirley,1995,1955.0,f,,Call back yesterday
mdp.39015082731475,mdp.39015082731475,"Eskapa, Shirley.",Shirley,2008,1968.0,f,,In a naked place / | $c: Shirley Eskapa.
mdp.39015046406461,mdp.39015046406461,"Eskelund, Karl,",Karl,1964,1924.0,m,,"Sun, slaves, and sinners; | travels in the Philippines."
mdp.39015077682931,mdp.39015077682931,"Esler, Gavin.",Gavin,2008,1968.0,m,,A scandalous man / | $c: Gavin Esler.
wu.89086980133,wu.89086980133,"Estévez, Abilio,",Abilio,2005,1965.0,u,,Distant palaces / | $c: Abilio Estévez ; translated from the Spanish by David Frye.
uc1.b3117791,uc1.b3117791,"Evans, Colin,",Colin,1967,1927.0,m,,An end to asking why.
inu.30000101080020,inu.30000101080020,"Evans, David,",David,2005,1965.0,m,,A touch of the sun / | $c: David Evans.
mdp.39015084104259,mdp.39015084104259,"Evans, Diana,",Diana,2009,1969.0,f,,The wonder / | $c: Diana Evans.
mdp.39015060652222,mdp.39015060652222,"Evans, Diana.",Diana,2005,1965.0,f,,26a / | $c: Diana Evans.
uc1.32106012861057,uc1.32106012861057,"Evans, Flo",Flo,1996,1956.0,f,,The family next door / | $c: Flo Evans
mdp.39015078784959,mdp.39015078784959,"Evans, Lissa.",Lissa,2009,1969.0,f,,Their finest hour and a half / | $c: Lissa Evans.
mdp.39015053493691,mdp.39015053493691,"Evans, Lissa.",Lissa,2002,1962.0,f,,Spencer's list / | $c: Lissa Evans.
mdp.39015059593296,mdp.39015059593296,"Evans, Lissa.",Lissa,2004,1964.0,f,,Odd one out / | $c: Lissa Evans.
uc1.32106012860455,uc1.32106012860455,"Evans, Martina,",Martina,1996,1956.0,f,,Midnight feast / | $c: Martina Evans
mdp.39015032519541,mdp.39015032519541,"Evans, Penelope,",Penelope,1995,1955.0,f,,The last girl / | $c: Penelope Evans.
uc1.b3435517,uc1.b3435517,"Evans, Stuart,",Stuart,1978,1934.0,m,,Centres of ritual / | $c: Stuart Evans.
mdp.39015053378397,mdp.39015053378397,"Evaristo, Bernardine,",Bernardine,2001,1961.0,f,,The emperor's babe : | a novel / | $c: Bernardine Evaristo.
mdp.39015062563690,mdp.39015062563690,"Evaristo, Bernardine,",Bernardine,2005,1965.0,f,,Soul tourists / | $c: Bernardine Evaristo.
mdp.39015041369060,mdp.39015041369060,"Everett, Peter",Peter,1997,1957.0,m,,Matisse's war / | $c: Peter Everett.
mdp.39015049980843,mdp.39015049980843,"Everett, Peter,",Peter,2000,1960.0,m,,Bellocq's women / | $c: Peter Everett.
mdp.39015048573060,mdp.39015048573060,"Everett, Peter,",Peter,1999,1959.0,m,,The voyages of Alfred Wallis / | $c: Peter Everett.
uc1.$b252534,uc1.$b252534,"Everett, Peter.",Peter,1964,1924.0,m,,Negatives / | $c: by Peter Everett.
mdp.39015074267256,mdp.39015074267256,"Ewing, Barbara.",Barbara,2007,1967.0,f,,"The mesmerist : | or the Misses Preston, of Bloomsbury / | $c: Barbara Ewing."
mdp.39015067673478,mdp.39015067673478,"Eyre, Lucy.",Lucy,2007,1967.0,f,,If minds had toes / | $c: Lucy Eyre.
inu.30000101130379,inu.30000101130379,"Eyre, Richard,",Richard,2005,1965.0,m,,The club / | $c: Richard Eyre.
mdp.39015054266831,mdp.39015054266831,"Faber, Michel.",Michel,2002,1962.0,m,,The Courage Consort / | $c: Michel Faber.
mdp.39015066796494,mdp.39015066796494,"Faber, Michel.",Michel,2006,1966.0,m,,The apple : | new crimson petal stories / | $c: Michel Faber.
mdp.39015062627180,mdp.39015062627180,"Faber, Michel.",Michel,2005,1965.0,m,,The Fahrenheit twins / | $c: Michel Faber.
mdp.39015043089377,mdp.39015043089377,"Faber, Michel.",Michel,1998,1958.0,m,,Some rain must fall / | $c: Michel Faber.
uc1.32106000771011,uc1.32106000771011,"Fabre, Maurice.",Maurice,1967,1927.0,m,,History of fashion; | $c: translated [from the French] by Joan White.
uc1.b3447332,uc1.b3447332,"Fabricius, Johan,",Johan,1951,1911.0,m,,The great ordeal; | $c: translated from the Dutch by Roy Edwards.  Illustrated by the author.
mdp.39015077129032,mdp.39015077129032,"Fache, Abdulaziz Anako.",Abdulaziz Anako,2008,1968.0,u,,The preordained / | $c: Abdulaziz Anako Fache.
uc1.32106014499120,uc1.32106014499120,"Fagerholm, Monika,",Monika,1997,1957.0,f,,Wonderful women by the water : | a novel / | $c: Monika Fagerholm ; translated from the Swedish by Joan Tate
mdp.39015014329570,mdp.39015014329570,"Fahrni, Audrey M.",Audrey M,1973,1933.0,f,,No turning back / | $c: Audrey Fahrni.
mdp.39015004949627,mdp.39015004949627,"Fair, Ronald L.",Ronald L,1965,1925.0,m,,"Many thousand gone; | an American fable, | $c: by Ronald L. Fair."
mdp.39015019834830,mdp.39015019834830,"Fairbairns, Zoë,",Zoë,1991,1951.0,u,,Daddy's girls / | $c: Zoë Fairbairns.
mdp.39015061103381,mdp.39015061103381,"Fairbairns, Zoë.",Zoë,2004,1964.0,u,,How do you pronounce nulliparous? / | $c: Zoë Fairbairns.
mdp.39015060403766,mdp.39015060403766,"Fairbanks, Tash.",Tash,1996,1956.0,u,,Fearful Symmetry / | $c: by Tash Fairbanks.
inu.39000005573477,inu.39000005573477,"Falconar, A. E. I.",A. E. I,1984,1944.0,u,,Tales of myth and fantasy / | $c: by A.E.I. Falconar ; illustrated by Charlotte J. Henry.
wu.89053532776,wu.89053532776,"Faldbakken, Knut.",Knut,1994,1954.0,m,,Sweetwater / | $c: Knut Faldbakken ; translated from the Norwegian by Joan Tate.
mdp.39015051642349,mdp.39015051642349,"Faldbakken, Knut.",Knut,1988,1948.0,m,,The sleeping prince / | $c: Knut Faldbakken ; translated from the Norwegian and with a foreword by Janet Garton.
mdp.39015032979364,mdp.39015032979364,"Faldbakken, Knut.",Knut,1993,1953.0,m,,Twilight country / | $c: Knut Faldbakken ; translated from the Norwegian by Joan Tate.
mdp.39015029266619,mdp.39015029266619,"Faldbakken, Knut.",Knut,1991,1951.0,m,,Insect summer / | $c: Knut Faldbakken ; translated from the Norwegian by Hal Sutcliffe and Torbjørn Støverud.
mdp.39015031601746,mdp.39015031601746,"Fall, Aminata Sow.",Aminata Sow,1981,1941.0,u,,"The beggars' strike, or, The dregs of society / | $c: Aminata Sow Fall ; translated by Dorothy S. Blair."
mdp.39015030862620,mdp.39015030862620,"Fall, Malick.",Malick,1973,1933.0,u,,The wound; | $c: translated from the French by Clive Wake.
uc1.b4936698,uc1.b4936698,"Fall, Malick.",Malick,1973,1933.0,u,,The wound; | $c: translated from the French by Clive Wake.
mdp.39015054287589,mdp.39015054287589,"Falla, Jonathan.",Jonathan,2001,1961.0,m,,Blue poppies / | $c: Jonathan Falla.
mdp.39015059247117,mdp.39015059247117,"Falla, Jonathan.",Jonathan,2005,1965.0,m,,Poor mercy : | a novel / | $c: Jonathan Falla.
uc1.32106012504731,uc1.32106012504731,"Faller, Kevin.",Kevin,1953,1913.0,m,,Genesis / | $c: by Kevin Faller.
mdp.39015060001313,mdp.39015060001313,"Fallowell, Duncan.",Duncan,2003,1963.0,m,,A history of facelifting : | a novel / | $c: by Duncan Fallowell.
uc1.b3448391,uc1.b3448391,"Faludy, György.",György,1966,1926.0,u,,Karoton | $c: [by] George Faludy. [Translated from the Hungarian by Flora Papastavrou]
mdp.39015030738705,mdp.39015030738705,"Fane, Julian,",Julian,1976,1927.0,m,,Hounds of spring and other stories / | $c: Julian Fane.
mdp.39015060621623,mdp.39015060621623,"Fane, Julian,",Julian,2005,1927.0,m,,Games of chance : | the history of a family / | $c: Julian Fane.
mdp.39015047768885,mdp.39015047768885,"Fane, Julian,",Julian,1979,1927.0,m,,Happy endings : | ten stories / | $c: by Julian Fane.
mdp.39015043041667,mdp.39015043041667,"Fane, Julian,",Julian,1998,1958.0,m,,The social comedy / Julian Fane
uc1.32106018962420,uc1.32106018962420,"Fane, Julian,",Julian,2006,1966.0,m,,Odd woman out / | $c: Julian Fane
mdp.39015047730869,mdp.39015047730869,"Fane, Julian,",Julian,1999,1927.0,m,,Evening / | $c: Julian Fane.
mdp.39015058257455,mdp.39015058257455,"Fane, Julian,",Julian,2003,1927.0,m,,The stepmother / | $c: Julian Fane.
mdp.39015034308935,mdp.39015034308935,"Fane, Olivia,",Olivia,1994,1954.0,f,,Landing on clouds / | $c: Olivia Fane.
mdp.39015064708343,mdp.39015064708343,"Fane, Olivia,",Olivia,2005,1965.0,f,,The glorious flight of Perdita Tree / | $c: Olivia Fane.
mdp.39015054095768,mdp.39015054095768,"Fantouré, Alioum,",Alioum,1981,1941.0,u,,Tropical circle / | $c: Alioum Fantouré ; adapted into English by Dorothy S. Blair.
mdp.39015068802589,mdp.39015068802589,"Faqir, Fadia,",Fadia,2007,1967.0,u,,My name is Salma / | $c: Fadia Faqir.
uc1.32106015650531,uc1.32106015650531,"Faqīh, Aḥmad Ibrāhīm",Aḥmad Ibrāhīm,2000,1960.0,u,,Valley of ashes / | $c: Ahmed Fagih ; translated from the Arabic
uc1.32106013706525,uc1.32106013706525,"Faqīh, Aḥmad Ibrāhīm",Aḥmad Ibrāhīm,1995,1955.0,u,,Gardens of the night : | a trilogy / | $c: Ahmad Faqih
inu.30000082331616,inu.30000082331616,"Faqīh, Aḥmad Ibrāhīm.",Aḥmad Ibrāhīm,2000,1960.0,u,,Who's afraid of Agatha Christie? : | and other stories / | $c: Ahmed Fagih ; translated from the Arabic.
inu.30000082355367,inu.30000082355367,"Faqīh, Aḥmad Ibrāhīm.",Aḥmad Ibrāhīm,2000,1960.0,u,,"Charles, Diana and me and other stories / | $c: Ahmed Fagih ; translated from the Arabic."
mdp.39015013299287,mdp.39015013299287,"Farah, Nuruddin,",Nuruddin,1976,1936.0,m,,A naked needle / | $c: Nuruddin Farah.
mdp.39015013312585,mdp.39015013312585,"Farah, Nuruddin,",Nuruddin,1981,1941.0,m,,Sardines : | a novel / | $c: Nuruddin Farah.
mdp.39015029096156,mdp.39015029096156,"Farah, Nuruddin,",Nuruddin,1993,1953.0,m,,Gifts / | $c: Nuruddin Farah.
mdp.39015013299352,mdp.39015013299352,"Farah, Nuruddin,",Nuruddin,1983,1943.0,m,,Close sesame : | a novel / | $c: by Nuruddin Farah.
mdp.39015073673462,mdp.39015073673462,"Farah, Nuruddin,",Nuruddin,1993,1953.0,m,,Gifts / | $c: Nuruddin Farah.
mdp.39015012192483,mdp.39015012192483,"Farah, Nuruddin,",Nuruddin,1970,1930.0,m,,From a crooked rib.
mdp.39015012192558,mdp.39015012192558,"Farah, Nuruddin,",Nuruddin,1980,1940.0,m,,Sweet and sour milk / | $c: Nuruddin Farah.
uc1.32106006682584,uc1.32106006682584,"Farhi, Moris.",Moris,1983,1943.0,u,,The last of days / | $c: Moris Farhi.
mdp.39015015448924,mdp.39015015448924,"Farhi, Moris.",Moris,1989,1949.0,u,,Journey through the wilderness / | $c: Moris Farhí.
mdp.39015043006181,mdp.39015043006181,"Farhi, Moris.",Moris,1999,1959.0,u,,Children of the rainbow / | $c: Moris Farhi.
mdp.39015080837639,mdp.39015080837639,"Farhi, Moris.",Moris,2009,1969.0,u,,A designated man / | $c: Moris Farhi.
mdp.39015040132147,mdp.39015040132147,"Farki, Neville.",Neville,1985,1945.0,m,,The death of Tarzana Clayton : | a novel / | $c: by Neville Farki.
inu.39000000847785,inu.39000000847785,"Farmer, Philip José.",Philip José,1985,1945.0,m,,"Blown, or, Sketches among the ruins of my mind : | an exorcism: ritual two / | $c: Philip José Farmer."
mdp.39015016444443,mdp.39015016444443,"Farmer, Philip José.",Philip José,1970,1930.0,m,,The gate of time / | $c: Philip José Farmer.
mdp.39015022202728,mdp.39015022202728,"Farmer, Philip José.",Philip José,1975,1935.0,m,,Time's last gift / | $c: Philip José Farmer.
mdp.39015028749664,mdp.39015028749664,"Farmer, Philip José.",Philip José,1972,1932.0,m,,The alley god / | $c: Philip José Farmer.
mdp.39015022202744,mdp.39015022202744,"Farmer, Philip José.",Philip José,1973,1933.0,m,,Timestop! / | $c: Philip Jose Farmer.
mdp.39015030745015,mdp.39015030745015,"Farmer, Philip José.",Philip José,1977,1937.0,m,,Hadon of ancient Opar / | $c: Philip José Farmer.
mdp.39015033284335,mdp.39015033284335,"Farmer, Philip José.",Philip José,1977,1937.0,m,,Dare / | $c: Philip José Farmer.
uc1.b3435521,uc1.b3435521,"Farrell, J. G. (James Gordon),",J. G. James Gordon,1978,1935.0,m,,The Singapore grip / | $c: [by] J. G. Farrell
uc1.$b285039,uc1.$b285039,"Farrell, James T. (James Thomas),",James T. James Thomas,1959,1904.0,m,1959,The girls at the Sphinx.
mdp.39015013097582,mdp.39015013097582,"Farrell, Kathleen.",Kathleen,1956,1916.0,f,,The cost of living.
uc1.32106006760877,uc1.32106006760877,"Farrell, M. J.,",M. J,1983,1943.0,u,,Time after time / | $c: Molly Keane.
uc1.$b242789,uc1.$b242789,"Farrell, M. J.,",M. J,1952,1904.0,u,,Treasure hunt / | $c: M.J. Farrell.
uc1.32106005244287,uc1.32106005244287,"Farrell, M. J.,",M. J,1981,1941.0,u,,Good behaviour / | $c: Molly Keane.
uc1.b3472772,uc1.b3472772,"Farrell, Michael,",Michael,1963,1923.0,m,,Thy tears might cease.
uc1.b3457588,uc1.b3457588,"Farrington, Robert,",Robert,1971,1931.0,m,,The killing of Richard the Third.
mdp.39015018955651,mdp.39015018955651,"Farson, Negley,",Negley,1970,1890.0,u,,Bomber's moon / | $c: Negley Farson ; with 48 illustrations by Tom Purvis.
mdp.39015003344721,mdp.39015003344721,"Faulkner, William,",William,1957,1897.0,m,,Sanctuary.
mdp.39076006257930,mdp.39076006257930,"Faulkner, William,",William,1958,1897.0,m,v.2,The collected short stories of William Faulkner / | $c: William Faulkner.
mdp.39015003344614,mdp.39015003344614,"Faulkner, William,",William,1955,1897.0,m,,A fable.
uc1.b2793542,uc1.b2793542,"Faulkner, William,",William,1955,1897.0,m,,The best of Faulkner / | $c: chosen by the author William Faulkner.
mdp.39015003345157,mdp.39015003345157,"Faulkner, William,",William,1958,1897.0,m,,"Uncle Willy, | and other stories."
mdp.39076006257922,mdp.39076006257922,"Faulkner, William,",William,1958,1897.0,m,v.1,The collected short stories of William Faulkner / | $c: William Faulkner.
mdp.39015003343731,mdp.39015003343731,"Faulkner, William,",William,1953,1897.0,m,,Requiem for a nun / | $c: William Faulkner.
mdp.39015046832435,mdp.39015046832435,"Faulkner, William,",William,1965,1897.0,m,,"Dr. Martino, | and other stories."
mdp.39015001687220,mdp.39015001687220,"Faulkner, William,",William,1955,1897.0,m,,Faulkner's county; | tales of Yoknapatawpha County.
mdp.39015001664682,mdp.39015001664682,"Faulkner, William,",William,1954,1897.0,m,,Sartoris.
mdp.39015003344630,mdp.39015003344630,"Faulkner, William,",William,1955,1897.0,m,,A fable.
mdp.39015003344754,mdp.39015003344754,"Faulkner, William,",William,1954,1897.0,m,,Sartoris.
mdp.39076006258102,mdp.39076006258102,"Faulkner, William,",William,1957,1897.0,m,,"The hamlet, | $c: by William Faulkner."
mdp.39015005040806,mdp.39015005040806,"Faulkner, William,",William,1967,1897.0,m,,Pylon / | $c: William Faulkner.
mdp.39076006257948,mdp.39076006257948,"Faulkner, William,",William,1958,1897.0,m,v.3,The collected short stories of William Faulkner / | $c: William Faulkner.
uc1.32106017967016,uc1.32106017967016,"Faulks, Sebastian",Sebastian,2005,1965.0,m,,Human traces / | $c: Sebastian Faulks
mdp.39015069302829,mdp.39015069302829,"Faulks, Sebastian.",Sebastian,2007,1967.0,m,,Engleby / | $c: Sebastian Faulks.
mdp.39015046486091,mdp.39015046486091,"Faulks, Sebastian.",Sebastian,1998,1958.0,m,,Charlotte Gray / | $c: Sebastian Faulks.
mdp.39015050488306,mdp.39015050488306,"Faulks, Sebastian.",Sebastian,2001,1961.0,m,,On green dolphin street / | $c: Sebastian Faulks.
uc1.32106007984609,uc1.32106007984609,"Fauset, Jessie Redmon.",Jessie Redmon,1985,1945.0,f,,Plum bun : | a novel without a moral / | $c: Jessie Redmon Fauset.
uc1.$b244345,uc1.$b244345,"Fazakerley, George Raymond.",George Raymond,1955,1915.0,m,,"Kongoni, a novel."
uc1.$b123034,uc1.$b123034,"Faz̤lī, Faz̤l Aḥmad Karīm.",Faz̤l Aḥmad Karīm,1961,1921.0,u,,The Jamadar / | $c: by Karim Fazli ; translated from the Urdu by Rafiq Khawar.
wu.89038343711,wu.89038343711,"Fearon, Ethelind.",Ethelind,1965,1925.0,u,,"A privy in the cactus, | $c: by Ethelind Fearon. Illustrated by Alex Jardine."
mdp.39015066824247,mdp.39015066824247,"Feaver, Jane,",Jane,2007,1967.0,f,,According to Ruth / | $c: Jane Feaver.
mdp.39015015335774,mdp.39015015335774,"Feinstein, Elaine,",Elaine,1989,1949.0,f,,All you need / | $c: Elaine Feinstein.
mdp.39015050547648,mdp.39015050547648,"Feinstein, Elaine,",Elaine,2000,1960.0,f,,Dark inheritance / | $c: Elaine Feinstein.
mdp.39015034446982,mdp.39015034446982,"Feinstein, Elaine.",Elaine,1994,1954.0,f,,Dreamers / | $c: Elaine Feinstein.
mdp.39015003347047,mdp.39015003347047,"Feinstein, Elaine.",Elaine,1973,1933.0,f,,The glass alembic.
mdp.39015003347062,mdp.39015003347062,"Feinstein, Elaine.",Elaine,1976,1936.0,f,,The ecstacy of Dr. Miriam Garner / | $c: Elaine Feinstein.
uc1.b4948552,uc1.b4948552,"Feinstein, Elaine.",Elaine,1982,1942.0,f,,The survivors / | $c: Elaine Feinstein.
mdp.39015025221402,mdp.39015025221402,"Feinstein, Elaine.",Elaine,1992,1952.0,f,,Loving Brecht / | $c: Elaine Feinstein.
mdp.39015048706629,mdp.39015048706629,"Feinstein, Elaine.",Elaine,1988,1948.0,f,,Mother's girl / | $c: Elaine Feinstein.
