docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015014275328,mdp.39015014275328,"Cunliffe, Tom,",Tom,1988,1948.0,m,,Topsail & battleaxe : | a voyage in the wake of the Vikings / | $c: Tom Cunliffe.
14073,nyp.33433074951835,"Cunningham, Allan,",,1826,,m,v. 3,Paul Jones : a romance
13821,njp.32101068166592,"Cunningham, Allan,",,1836,,m,vol.3,Lord Roldan;
13821,njp.32101068166600,"Cunningham, Allan,",,1836,,m,vol.2,Lord Roldan;
2238,uc2.ark:/13960/t7gq6wq8m,"Cunningham, Allan,",,1822,,m,v.02,Traditional tales of the English and Scottish peasantry
13821,njp.32101068166618,"Cunningham, Allan,",,1836,,m,vol.1,Lord Roldan;
14073,nyp.33433074951850,"Cunningham, Allan,",,1826,,m,v. 1,Paul Jones : a romance
14073,nyp.33433074951843,"Cunningham, Allan,",,1826,,m,v. 2,Paul Jones : a romance
5999,uiuo.ark:/13960/t1bk1qb2j,"Cunningham, H. S.",,1875,,m,v.1,Chronicles of Dustypore;
1246,uiuo.ark:/13960/t3pv6tz1p,"Cunningham, H. S.",,1890,,m,v.2,The Heriots
1246,uiuo.ark:/13960/t20c59918,"Cunningham, H. S.",,1890,,m,v.3,The Heriots
4093,uc2.ark:/13960/t5w66ft2p,"Cunningham, H. S.",,1899,,m,,The Coeruleans
4345,uiuo.ark:/13960/t63490h6s,"Cunningham, H. S.",,1887,,m,v.1,The Cœruleans
5999,uiuo.ark:/13960/t25b0fr50,"Cunningham, H. S.",,1875,,m,v.2,Chronicles of Dustypore;
4345,uiuo.ark:/13960/t2g73qv3k,"Cunningham, H. S.",,1887,,m,v.2,The Cœruleans
10456,nyp.33433074951827,"Cunningham, H. S.",,1864,,m,v. 1-2,Late laurels
6459,mdp.39015063546587,"Cunningham, J. W.",,1816,,m,,Sancho
mdp.39015019831612,mdp.39015019831612,"Cunningham, John,",John,1990,1950.0,m,,Leeds to Christmas / | $c: John Cunningham.
uc1.32106018065802,uc1.32106018065802,"Cunningham, Michael,",Michael,2005,1965.0,m,,Specimen days / | $c: Michael Cunningham
mdp.39015013318210,mdp.39015013318210,"Cunninghame Graham, R. B.",R. B,1912,,m,,Charity
uc2.ark+=13960=t51g0tc9h,uc2.ark:/13960/t51g0tc9h,"Cunninghame Graham, R. B.",R. B,1909,,m,,Faith
mdp.39015030746468,mdp.39015030746468,"Cunninghame Graham, R. B.",R. B,1915,,m,,Hope
uva.x030740387,uva.x030740387,"Cunninghame Graham, R. B.",R. B,1906,,m,,His people
uc1.b3486106,uc1.b3486106,"Cunninghame Graham, R. B.",R. B,1913,,m,,A hatchment
mdp.39015004315183,mdp.39015004315183,"Cunninghame Graham, R. B.",R. B,1916,,m,,Brought forward
uc1.b3334152,uc1.b3334152,"Cunninghame Graham, R. B.",R. B,1905,,m,,"Progress, and other sketches"
mdp.39015030746484,mdp.39015030746484,"Cunninghame Graham, R. B.",R. B,1914,,m,,Scottish stories
4449,uc2.ark:/13960/t27941g2s,"Cupples, George,",,1872,,f,,The adventures of Mark Willis
14287,uiuo.ark:/13960/t5db8cm5d,"Curling, Henry,",,1846,,m,v.2,John of England
4441,njp.32101068166832,"Curling, Henry,",,1861,,m,vol.2,"The self-divorced, or, The school for wives"
14287,uiuo.ark:/13960/t1jh3wp5g,"Curling, Henry,",,1846,,m,v.3,John of England
6389,nyp.33433074952213,"Curling, Henry,",,1852,,m,,The Hall of Chavenlay;
13462,uiuo.ark:/13960/t3fx7mp8w,"Curling, Henry,",,1848,,m,v.1,Shakespeare
13462,uiuo.ark:/13960/t2r49zz22,"Curling, Henry,",,1848,,m,v.2,Shakespeare
14287,uiuo.ark:/13960/t0000gm33,"Curling, Henry,",,1846,,m,v.1,John of England
13462,uiuo.ark:/13960/t88g8zn9s,"Curling, Henry,",,1848,,m,v.3,Shakespeare
4441,njp.32101068166840,"Curling, Henry,",,1861,,m,vol.1,"The self-divorced, or, The school for wives"
inu.30000095304378,inu.30000095304378,"Curram, Roland,",Roland,2004,1964.0,m,,Man on the beach / | $c: Roland Curram.
uc1.32106018018249,uc1.32106018018249,"Currer-Briggs, Noel",Noel,1996,1956.0,u,,Young men at war / | $c: Noel Currer-Briggs
njp.32101064788373,njp.32101064788373,"Currey, Edward Hamilton.",Edward Hamilton,1917,,m,,News of battle
uc2.ark+=13960=t6348qg55,uc2.ark:/13960/t6348qg55,"Currie, Jessie Monteath.",Jessie Monteath,1920,,f,,The Hill of goodbye; the story of a solitary white woman's life in Central Africa
uc2.ark+=13960=t1qf8ms39,uc2.ark:/13960/t1qf8ms39,"Currie, Mary Montgomerie (Lamb) Singleton,",Mary Montgomerie Lamb Singleton,1901,,f,,Two moods of a man;
mdp.39015032439237,mdp.39015032439237,"Curry, Neil,",Neil,1993,1953.0,m,,The bending of the bow : | a version of the closing books of Homer's Odyssey / | $c: Neil Curry ; with images by Jim Dine.
14031,uiuo.ark:/13960/t8kd27q3x,"Cursham, Mary Anne.",,1832,,f,v.2,Norman Abbey
14031,uiuo.ark:/13960/t9571rw87,"Cursham, Mary Anne.",,1832,,f,v.1,Norman Abbey
14031,uiuo.ark:/13960/t4vh5wc3v,"Cursham, Mary Anne.",,1832,,f,v.3,Norman Abbey
mdp.39015054134492,mdp.39015054134492,"Curtin, Michael,",Michael,2001,1961.0,m,,Sing! / | $c: Michael Curtin.
mdp.39015047753762,mdp.39015047753762,"Curtin, Michael,",Michael,1981,1941.0,m,,The replay / | $c: Michael Curtin.
wu.89008695462,wu.89008695462,"Curtis, Jean Louis,",Jean Louis,1958,1918.0,f,,The neon halo : | the face of the future / | $c: Jean Louis Curtis ; translated from the French by Humphrey Hare.
umn.31951002458444z,umn.31951002458444z,"Curtis, Jean-Louis,",Jean-Louis,1952,1917.0,u,,Lucifer's dream / | $c: Jean-Louis Curtis ; translated from the French by Robin Chancellor.
uc1.$b188412,uc1.$b188412,"Curtis, Jean-Louis,",Jean-Louis,1956,1917.0,u,,The side of the angels / | $c: translated from the French by Humphrey Hare.
2171,uiuo.ark:/13960/t7zk5pn7b,"Curtois, Margaret Anne.",,1893,,f,v.1,The romance of a country
3306,uiuo.ark:/13960/t9g452016,"Curtois, Margaret Anne.",,1888,,f,v.1,Tracked
3306,uiuo.ark:/13960/t3zs3358q,"Curtois, Margaret Anne.",,1888,,f,v.2,Tracked
2171,uiuo.ark:/13960/t89g60k4f,"Curtois, Margaret Anne.",,1893,,f,v.2,The romance of a country
uc1.b3762713,uc1.b3762713,"Curval, Philippe,",Philippe,1981,1941.0,m,,Brave old world / | $c: Philippe Curval ; translated from French by Steve Cox.
12840,uiuo.ark:/13960/t22b9pm43,"Curwen, Henry,",,1888,,m,v.2,Lady Bluebeard
12840,uiuo.ark:/13960/t41r7gf9d,"Curwen, Henry,",,1888,,m,v.1,Lady Bluebeard
mdp.39015077120007,mdp.39015077120007,"Curzon, Clare.",Clare,2008,1968.0,f,,Off track / | $c: Clare Curzon.
14142,uiuo.ark:/13960/t3mw2s801,"Curzon, G.",,1886,,u,v.2,Delamere
14142,uiuo.ark:/13960/t4xg9z618,"Curzon, G.",,1886,,u,v.1,Delamere
14142,uiuo.ark:/13960/t17m0mt90,"Curzon, G.",,1886,,u,v.3,Delamere
uc1.b3834614,uc1.b3834614,"Cusack, Dymphna.",Dymphna,1955,1915.0,u,,"The sun in exile, | a novel."
uc1.b3834611,uc1.b3834611,"Cusack, Dymphna.",Dymphna,1961,1921.0,u,,Heatwave in Berlin.
uc1.b3834613,uc1.b3834613,"Cusack, Dymphna.",Dymphna,1951,1911.0,u,,Say no to death.
uc1.b3834609,uc1.b3834609,"Cusack, Dymphna.",Dymphna,1964,1924.0,u,,Black lightining.
uc1.$b389708,uc1.$b389708,"Cusack, Dymphna.",Dymphna,1969,1929.0,u,,The half-burnt tree.
14712,uc2.ark:/13960/t74t6gp9m,"Cushing, Paul.",,1840,,m,v.2,The bull i' th' thorn
14712,uc2.ark:/13960/t4mk66m3m,"Cushing, Paul.",,1840,,m,v.1,The bull i' th' thorn
14712,uc2.ark:/13960/t4bn9zg2s,"Cushing, Paul.",,1840,,m,v.3,The bull i' th' thorn
mdp.39015040573068,mdp.39015040573068,"Cusk, Rachel,",Rachel,1997,1957.0,f,,The country life / | $c: Rachel Cusk.
mdp.39015056673455,mdp.39015056673455,"Cusk, Rachel,",Rachel,2003,1963.0,f,,The lucky ones / | $c: Rachel Cusk.
13447,mdp.39015063992336,"Cuthbertson,",,1822,,u,v.3,Romance of the Pyrenees
13447,mdp.39015063992641,"Cuthbertson,",,1822,,u,v.2,Romance of the Pyrenees
13447,mdp.39015063992484,"Cuthbertson,",,1822,,u,v.4,Romance of the Pyrenees
14459,nyp.33433074951546,"Cuthbertson, Catherine.",,1817,,f,v. 1,Rosabella
14458,nyp.33433074951603,"Cuthbertson, Catherine.",,1803,,f,v. 2,Romance of the Pyrenees
14459,nyp.33433074951587,"Cuthbertson, Catherine.",,1817,,f,v. 5,Rosabella
14886,uiuo.ark:/13960/t6qz2kp2b,"Cuthbertson, Catherine.",,1813,,f,v.5,Adelaide
14458,nyp.33433074951611,"Cuthbertson, Catherine.",,1803,,f,v. 3,Romance of the Pyrenees
14886,uiuo.ark:/13960/t25b0fv2w,"Cuthbertson, Catherine.",,1813,,f,v.1,Adelaide
14459,nyp.33433074951561,"Cuthbertson, Catherine.",,1817,,f,v. 3,Rosabella
14886,uiuo.ark:/13960/t6737442q,"Cuthbertson, Catherine.",,1813,,f,v.2,Adelaide
14458,nyp.33433074951629,"Cuthbertson, Catherine.",,1803,,f,v. 4,Romance of the Pyrenees
14459,nyp.33433074951579,"Cuthbertson, Catherine.",,1817,,f,v. 4,Rosabella
14459,nyp.33433074951553,"Cuthbertson, Catherine.",,1817,,f,v. 2,Rosabella
14886,uiuo.ark:/13960/t77s82104,"Cuthbertson, Catherine.",,1813,,f,v.3,Adelaide
14227,uiuo.ark:/13960/t44q87r9h,"Cuthbertson, Catherine.",,1814,,f,v.1,"Santo Sebastiano, or, The young protector"
13281,njp.32101037977533,"Cuthbertson, Catherine.",,1813,,f,vol.5,"Adelaide, or, The countercharm"
14186,uiuo.ark:/13960/t7tm7k25c,"Cuthbertson, Catherine.",,1810,,f,v.1,Forest of Montalbano
14186,uiuo.ark:/13960/t2k64tj09,"Cuthbertson, Catherine.",,1810,,f,v.2,Forest of Montalbano
14186,uiuo.ark:/13960/t6251zn27,"Cuthbertson, Catherine.",,1810,,f,v.3,Forest of Montalbano
14186,uiuo.ark:/13960/t5h99gc5g,"Cuthbertson, Catherine.",,1810,,f,v.4,Forest of Montalbano
14886,uiuo.ark:/13960/t0cv4vh3v,"Cuthbertson, Catherine.",,1813,,f,v.4,Adelaide
13281,njp.32101037977525,"Cuthbertson, Catherine.",,1813,,f,vol.2,"Adelaide, or, The countercharm"
14227,uiuo.ark:/13960/t6g16bg6q,"Cuthbertson, Catherine.",,1814,,f,v.2,"Santo Sebastiano, or, The young protector"
14227,uiuo.ark:/13960/t2f76q341,"Cuthbertson, Catherine.",,1814,,f,v.3,"Santo Sebastiano, or, The young protector"
14227,uiuo.ark:/13960/t20c59g5f,"Cuthbertson, Catherine.",,1814,,f,v.4,"Santo Sebastiano, or, The young protector"
14227,uiuo.ark:/13960/t45q58q09,"Cuthbertson, Catherine.",,1814,,f,v.5,"Santo Sebastiano, or, The young protector"
13281,njp.32101037977541,"Cuthbertson, Catherine.",,1813,,f,vol.4,"Adelaide, or, The countercharm"
13281,njp.32101037977566,"Cuthbertson, Catherine.",,1813,,f,vol.1,"Adelaide, or, The countercharm"
14458,nyp.33433074951595,"Cuthbertson, Catherine.",,1803,,f,v. 1,Romance of the Pyrenees
mdp.39015033908990,mdp.39015033908990,"Cuthbertson, David.",David,1910,,m,,"Thirty-three years' adventures in bookland, including walks in the humorous avenues of library life;"
mdp.39015073623517,mdp.39015073623517,"Cutler, Judith.",Judith,2008,1968.0,f,,Shadow of the past / | $c: Judith Cutler.
uc2.ark+=13960=t6h12xf44,uc2.ark:/13960/t6h12xf44,"Cutting, Ceres.",Ceres,1912,,u,,The praying girl
inu.30000100420466,inu.30000100420466,"Czerkawska, Catherine Lucy.",Catherine Lucy,2005,1965.0,f,,The curiosity cabinet / | $c: Catherine Czerkawska.
inu.39000005781823,inu.39000005781823,"Ćurčija-Prodanović, Nada.",Nada,1957,1917.0,f,,"Yugoslav folk-tales, | $c: re-told by Nada Ćurčija-Prodanović; illustrated by Joan Kiddell-Monroe."
mdp.39015040054002,mdp.39015040054002,"D'Aguiar, Fred,",Fred,1997,1957.0,m,,Feeding the ghosts / | $c: Fred D'Aguiar.
uc1.32106018775210,uc1.32106018775210,"D'Aguiar, Fred,",Fred,2001,1961.0,m,,Bloodlines / | $c: Fred D'Aguiar
mdp.39015056678231,mdp.39015056678231,"D'Aguiar, Fred,",Fred,2003,1963.0,m,,Bethany Bettany / | $c: Fred D'Aguiar.
mdp.39015077147133,mdp.39015077147133,"D'Ancona, Matthew,",Matthew,2008,1968.0,m,,Nothing to fear / | $c: Matthew d'Ancona.
11541,mdp.39015019799033,"D'Annunzio, Gabriele,",,1897,,f,,The triumph of death
11993,uc2.ark:/13960/t8bg2k016,"D'Annunzio, Gabriele,",,1898,,f,,The child of pleasure
mdp.39015058259006,mdp.39015058259006,"D'Arcy, Brett,",Brett,2002,1962.0,m,,The mindless ferocity of sharks : | a novel / | $c: Brett D'Arcy.
5079,uva.x000440380,"D'Arcy, Ella.",,1898,,f,,The bishop's dilemma
njp.32101064788241,njp.32101064788241,"D'Auvergne, Edmund B.",Edmund B,1915,,m,,The night of memory;
8872,wu.89054838123,"D'Avigdor, Elim Henry,",,1887,,f,,A loose rein
umn.319510020674797,umn.319510020674797,"D'Oyley, Elizabeth.",Elizabeth,1951,1911.0,f,,The mired horse.
mdp.39015029544437,mdp.39015029544437,"Dabydeen, David.",David,1993,1953.0,m,,Disappearence.
724,njp.32101037977582,"Dacre, Charlotte,",,1807,,f,vol.1-2,The libertine;
uc1.b4109143,uc1.b4109143,"Dacre, Charlotte,",Charlotte,1928,1888.0,f,,"Zofloya; or, The moor, | $c: by Charlotte Dacre (better known as Rosa Matilda) with an introduction by the Rev. Montague Summers."
724,njp.32101037977574,"Dacre, Charlotte,",,1807,,f,vol.3-4,The libertine;
inu.30000100685415,inu.30000100685415,"Daeninckx, Didier,",Didier,2005,1965.0,m,,Murder in memoriam / | $c: Didier Daeninckx ; translated by Liz Heron.
mdp.39015082690713,mdp.39015082690713,"Dafydd, Fflur.",Fflur,2008,1968.0,u,,Twenty thousand saints / | $c: Fflur Dafydd.
mdp.39015062402501,mdp.39015062402501,"Dagerman, Stig,",Stig,1959,1923.0,u,,The games of night. | $c: Translated by Naomi Walford.
mdp.39015061863810,mdp.39015061863810,"Dagerman, Stig,",Stig,1990,1923.0,u,,A burnt child / | $c: Stig Dagerman ; translated from the Swedish by Alan Blair ; with an introduction by Laurie Thompson.
uc1.32106007902650,uc1.32106007902650,"Dahl, Roald",Roald,1980,1940.0,m,,More Roald Dahl tales of the unexpected
mdp.39015001751547,mdp.39015001751547,"Dahl, Roald.",Roald,1983,1943.0,m,,"The best of Roald Dahl : | stories from Over to you, Someone like you, Kiss kiss, Switch bitch / | $c: Roald Dahl ; introduction by James Cameron."
mdp.39015015526125,mdp.39015015526125,"Dahl, Roald.",Roald,1989,1949.0,m,,"Ah, sweet mystery of Life / | $c: Roald Dahl ; illustrated by John Lawrence."
mdp.39015014282761,mdp.39015014282761,"Dahl, Tessa.",Tessa,1988,1948.0,f,,Working for love / | $c: Tessa Dahl.
uc2.ark+=13960=t4wh2h41c,uc2.ark:/13960/t4wh2h41c,"Dahlke, Paul,",Paul,1913,,m,,Buddhist stories
11507,mdp.39015030170057,"Dahn, Felix,",,1883,,m,,Felicitas
nyp.33433074951991,nyp.33433074951991,"Dalby, Walter.",Walter,1906,,m,,The ivory raiders
3261,nyp.33433074951876,"Dale, Alice M.",,1898,,f,,Marcus Warwick
uc1.b3346536,uc1.b3346536,"Dale, Celia.",Celia,1966,1926.0,f,,A helping hand / | $c: Celia Dale.
mdp.39015068383564,mdp.39015068383564,"Dale, W. V. Y.",W. V. Y,1948,1908.0,u,,I rest my claims.
inu.30000107601274,inu.30000107601274,"Daley-Clarke, Donna.",Donna,2005,1965.0,f,,Lazy eye / | $c: Donna Daley-Clarke.
uc1.32106011515522,uc1.32106011515522,"Dalí, Salvador,",Salvador,1973,1933.0,m,,Hidden faces. | $c: Translated by Haakon Chevalier.
mdp.39015063540861,mdp.39015063540861,"Dallas, Helen A.",Helen A,1913,,f,,Across the barrier
14606,nyp.33433074951660,"Dallas, Robert Charles,",,1808,,m,v. 1,The knights
14831,njp.32101068167194,"Dallas, Robert Charles,",,1801,,m,vol.1,Percival
14831,njp.32101068167160,"Dallas, Robert Charles,",,1801,,m,vol.4,Percival
14894,nyp.33433074951942,"Dallas, Robert Charles,",,1804,,m,v. 1,Aubrey
14894,nyp.33433074951959,"Dallas, Robert Charles,",,1804,,m,v. 2,Aubrey
14894,nyp.33433074951967,"Dallas, Robert Charles,",,1804,,m,v. 3,Aubrey
14606,nyp.33433074951645,"Dallas, Robert Charles,",,1808,,m,v. 3,The knights
14831,njp.32101068167178,"Dallas, Robert Charles,",,1801,,m,vol.3,Percival
14894,nyp.33433074951975,"Dallas, Robert Charles,",,1804,,m,v. 4,Aubrey
14831,njp.32101068167186,"Dallas, Robert Charles,",,1801,,m,vol.2,Percival
14606,nyp.33433074951652,"Dallas, Robert Charles,",,1808,,m,v. 2,The knights
mdp.39015068383846,mdp.39015068383846,"Dallett, Morris.",Morris,1923,1883.0,m,,Star of earth | $c: [by] Morris Dallett.
mdp.39015064747416,mdp.39015064747416,"Dalos, György.",György,2006,1966.0,u,,The circumcision / | $c: György Dalos ; translated by Judith Sollosy.
14005,uiuo.ark:/13960/t0tq6857p,"Dalrymple, J. Elphinstone,",,1851,,f,v.1,The Livingstones
14005,uiuo.ark:/13960/t86h4x29z,"Dalrymple, J. Elphinstone,",,1851,,f,v.2,The Livingstones
14005,uiuo.ark:/13960/t1xd17r54,"Dalrymple, J. Elphinstone,",,1851,,f,v.3,The Livingstones
13653,uiuo.ark:/13960/t7dr36h2b,"Dalton, James,",,1834,,m,v.1,The maiden's talisman
6328,nyp.33433074951371,"Dalton, James,",,1831,,m,,The gentleman in black
13653,uiuo.ark:/13960/t0pr84m1t,"Dalton, James,",,1834,,m,v.2,The maiden's talisman
13653,uiuo.ark:/13960/t46q29m0j,"Dalton, James,",,1834,,m,v.3,The maiden's talisman
inu.30000100607153,inu.30000100607153,"Dalton, John.",John,2005,1965.0,m,,The concrete sea / | $c: John Dalton.
8529,njp.32101068167103,"Dalton, William,",,1862,,m,,Phaulcon the adventurer ; or The Europeans in the East
11372,njp.32101068167129,Dalton.,,1831,,u,vol.3,"Chartley, the fatalist"
11372,njp.32101068167145,Dalton.,,1831,,u,vol.1,"Chartley, the fatalist"
uc2.ark+=13960=t5p846g0d,uc2.ark:/13960/t5p846g0d,"Dalziel, James,",James,1907,,m,,In the first watch
uc1.$b783912,uc1.$b783912,"Dame. Macaulay, Rose,",Rose,1960,1920.0,f,,"They were defeated, | $c: by Rose Macaulay."
uc1.b4973399,uc1.b4973399,"Dame. Macaulay, Rose,",Rose,1985,1945.0,f,,Dangerous ages / | $c: Rose Macaulay.
14300,uiuo.ark:/13960/t55d95m3v,"Damer, Anne Seymour Conway,",,1801,,f,v.3,Belmour
14300,uiuo.ark:/13960/t4qj7s022,"Damer, Anne Seymour Conway,",,1801,,f,v.2,Belmour
14300,uiuo.ark:/13960/t2k64tq5z,"Damer, Anne Seymour Conway,",,1801,,f,v.1,Belmour
mdp.39015028007972,mdp.39015028007972,"Dandurova, Aleksandra Ivanovna.",Aleksandra Ivanovna,1934,1894.0,u,,"Semi-precious stones, | $c: by A.I. Voinova [pseud.] Tr. by Valentine Snow."
uc2.ark+=13960=t01z46j2w,uc2.ark:/13960/t01z46j2w,"Dane, Clemence.",Clemence,1919,,f,,Legend
uc1.32106018814712,uc1.32106018814712,"Dangarembga, Tsitsi",Tsitsi,2006,1966.0,u,,The book of not : | a novel / | $c: Tsitsi Dangarembga
mdp.39015019965998,mdp.39015019965998,"Dangarembga, Tstsi.",Tstsi,1988,1948.0,u,,Nervous conditions / | $c: Tstsi Dangarembga.
15069,uiuo.ark:/13960/t6c257w5d,"Daniel,",,1860,,f,v.3,Tried in the fire. A tale
14292,uiuo.ark:/13960/t6251zv5c,"Daniel,",,1864,,f,v.1,Reaping the whirlwind. A novel
14292,uiuo.ark:/13960/t4qj7s111,"Daniel,",,1864,,f,v.2,Reaping the whirlwind. A novel
15069,uiuo.ark:/13960/t7pn9fq53,"Daniel,",,1860,,f,v.1,Tried in the fire. A tale
15069,uiuo.ark:/13960/t9b56xk7j,"Daniel,",,1860,,f,v.2,Tried in the fire. A tale
14292,uiuo.ark:/13960/t6931637v,"Daniel,",,1864,,f,v.3,Reaping the whirlwind. A novel
13831,uiuo.ark:/13960/t7xk8nz0d,"Daniel, Mackenzie,",,1853,,f,v.2,Gertrude Cameron
14037,uiuo.ark:/13960/t10p1dn4r,"Daniel, Mackenzie,",,1865,,f,v.1,Elsie's married life
13831,uiuo.ark:/13960/t15m6k41d,"Daniel, Mackenzie,",,1853,,f,v.1,Gertrude Cameron
13831,uiuo.ark:/13960/t6vx0q818,"Daniel, Mackenzie,",,1853,,f,v.3,Gertrude Cameron
14037,uiuo.ark:/13960/t9r21986c,"Daniel, Mackenzie,",,1865,,f,v.2,Elsie's married life
14037,uiuo.ark:/13960/t2j67st9n,"Daniel, Mackenzie,",,1865,,f,v.3,Elsie's married life
14904,uiuo.ark:/13960/t19k4pp4d,"Daniel, Mackenzie,",,1852,,f,v.1,The student's wife
14904,uiuo.ark:/13960/t7cr65n7z,"Daniel, Mackenzie,",,1852,,f,v.2,The student's wife
14904,uiuo.ark:/13960/t53f53t6c,"Daniel, Mackenzie,",,1852,,f,v.3,The student's wife
uc1.b2843736,uc1.b2843736,"Daniel, Yury,",Yury,1966,1926.0,u,,The man from M.I.S.P. | $c: [by] Y. Daniel (N. Arzhak): translated by M.V. Nesterov.
mdp.39015010866195,mdp.39015010866195,"Danielsson, Bengt,",Bengt,1957,1917.0,u,,Forgotten islands of the South Seas.
4272,uc2.ark:/13960/t3zs2wq1n,"Danilevsiïĭ, Grigorïĭ Petrovich,",,1891,,f,,The Princess Tarakanova
uc2.ark+=13960=t07w6d09h,uc2.ark:/13960/t07w6d09h,"Danilevskïĭ, Grigovïĭ Petrovich,",Grigovïĭ Petrovich,1917,,u,,Moscow in flames
mdp.39015000621808,mdp.39015000621808,"Daniėlʹ, I͡Uliĭ,",I͡Uliĭ,1968,1925.0,u,,"This is Moscow speaking, | and other stories | $c: [by] Yuli Daniel (Nikolai Arzhak); translations by Stuart Hood, Harold Shukman [and] John Richardson, with a foreword by Max Hayward."
uc1.32106018078417,uc1.32106018078417,"Dantzig, Rudi van",Rudi van,1996,1956.0,m,,For a lost soldier / | $c: Rudi van Dantzig ; translated from the Dutch by Arnold J. Pomerans
uc1.32106015045849,uc1.32106015045849,"Daoud, Hassan",Hassan,1999,1959.0,m,,The house of Mathilde / | $c: Hassan Daoud ; translated from the Arabic by Peter Theroux
uc1.$b299927,uc1.$b299927,"Darbyshire, Shirley,",Shirley,1936,1896.0,u,,"Henrietta Condon, M.D., | $c: by Shirley Darbyshire."
uc1.$b807376,uc1.$b807376,"Dare, M. Paul (Marcus Paul),",M. Paul Marcus Paul,1947,1907.0,m,,Unholy relics : | and other uncanny tales / | $c: by M.P. Dare.
mdp.39015066086318,mdp.39015066086318,"Darion, Frederick Joseph Harvey.",Frederick Joseph Harvey,1927,1887.0,m,,A wonder book of beasts;
inu.39000000559786,inu.39000000559786,"Dark, Eleanor,",Eleanor,1979,1939.0,f,,Waterway / | $c: Eleanor Dark.
inu.39000001323786,inu.39000001323786,"Dark, Eleanor,",Eleanor,1949,1909.0,f,,Storm of time / | $c: by Eleanor Dark.
uc1.$b87214,uc1.$b87214,"Dark, Eleanor,",Eleanor,1953,1913.0,f,,No barrier.
inu.39000004505157,inu.39000004505157,"Dark, Eleanor,",Eleanor,1954,1914.0,f,,No barrier / | $c: by Eleanor Dark.
mdp.39015047564508,mdp.39015047564508,"Darko, Amma,",Amma,1998,1958.0,f,,The housemaid / | $c: Amma Darko.
mdp.39015037453647,mdp.39015037453647,"Darko, Amma,",Amma,1995,1955.0,f,,Beyond the horizon / | $c: Amma Darko.
mdp.39015059975840,mdp.39015059975840,"Darling, Julia,",Julia,2003,1956.0,f,,The taxi driver's daughter / | $c: Julia Darling.
mdp.39015043786915,mdp.39015043786915,"Darling, Julia,",Julia,1998,1958.0,f,,Crocodile soup / | $c: Julia Darling.
mdp.39015080845087,mdp.39015080845087,"Darmstaedter, David.",David,2009,1969.0,m,,My monster / | $c: David Darmstaedter.
uc2.ark+=13960=t7zk5719v,uc2.ark:/13960/t7zk5719v,"Darton, F. J. Harvey",F. J. Harvey,1907,,m,,A wonder book of old romance
mdp.39015088612786,mdp.39015088612786,"Darton, F. J. Harvey",F. J. Harvey,1904,,m,,Tales of the Canterbury pilgrims
uc1.32106001932869,uc1.32106001932869,"Darton, F. J. Harvey (Frederick Joseph Harvey),",F. J. Harvey Frederick Joseph Harvey,1926,1878.0,m,,"Vincent Crummles, | his theatre and his times, | $c: arranged by F. J. Harvey Darton ... With an historical introductory note and appendices from Nicholas Nickleby by Charles Dickens."
uc1.32106010943360,uc1.32106010943360,"Darvas, Robert.",Robert,1978,1938.0,m,,Right through the pack : | a bridge fantasy / | $c: by Robert Darvas and Norman de V. Hart ; introduction by Guy Ramsey.
mdp.39015010348038,mdp.39015010348038,"Darwin, Bernard,",Bernard,1941,1876.0,m,,At odd moments;
uc1.$b300115,uc1.$b300115,"Das, Frieda Hauswirth.",Frieda Hauswirth,1933,1893.0,f,,"Into the sun, | $c: by Frieda H. Das."
mdp.39015055806320,mdp.39015055806320,"Das, Manoj.",Manoj,2001,1961.0,m,,Selected fiction / | $c: Manoj Das.
14509,mdp.39015059429897,"Dasent, George Webbe,",,1875,,m,v.1,The vikings of the Baltic;
14509,mdp.39015059429905,"Dasent, George Webbe,",,1875,,m,v.2,The vikings of the Baltic;
14509,mdp.39015059429913,"Dasent, George Webbe,",,1875,,m,v.3,The vikings of the Baltic;
mdp.39015059246895,mdp.39015059246895,"Dasgupta, Rana,",Rana,2005,1965.0,f,,Tokyo cancelled / | $c: Rana Dasgupta.
mdp.39015078794347,mdp.39015078794347,"Dasgupta, Rana,",Rana,2009,1969.0,f,,Solo / | $c: Rana Dasgupta.
uc1.$b115495,uc1.$b115495,"Dathorne, O. R.,",O. R,1964,1924.0,u,,The scholar-man | $c: [by] O.R. Dathorne.
mdp.39015022246717,mdp.39015022246717,"Dathorne, O. R.,",O. R,1963,1923.0,u,,Dumplings in the soup / | $c: by O.R. Dathorne.
mdp.39015003639500,mdp.39015003639500,"Dathorne, Oscar Ronald,",Oscar Ronald,1966,1926.0,m,,Caribbean narrative: | an anthology of West Indian writing / | $c: edited and introduced by O.R. Dathorne.
11324,mdp.39015078547430,"Daubenton,",,1805,,m,,Zelia in the desert;
6570,mdp.39015033354591,"Daudet, Alphonse,",,1888,,m,,Tartarin on the Alps
4805,inu.39000003808560,"Daudet, Alphonse,",,1896,,m,,Artists' wives
4181,inu.39000002002967,"Daudet, Alphonse,",,1896,,m,,Sappho
1566,hvd.hnnxid,"Daunt, William J. O'Neill,",,1839,,m,v.1,The husband-hunter
1566,hvd.hnnxie,"Daunt, William J. O'Neill,",,1839,,m,v.2,The husband-hunter
