docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015032519541,mdp.39015032519541,"Evans, Penelope,",Penelope,1995,1955.0,f,,The last girl / | $c: Penelope Evans.
mdp.39015053378397,mdp.39015053378397,"Evaristo, Bernardine,",Bernardine,2001,1961.0,f,,The emperor's babe : | a novel / | $c: Bernardine Evaristo.
mdp.39015029266619,mdp.39015029266619,"Faldbakken, Knut.",Knut,1991,1951.0,m,,Insect summer / | $c: Knut Faldbakken ; translated from the Norwegian by Hal Sutcliffe and Torbjørn Støverud.
mdp.39015012192483,mdp.39015012192483,"Farah, Nuruddin,",Nuruddin,1970,1930.0,m,,From a crooked rib.
mdp.39015015335774,mdp.39015015335774,"Feinstein, Elaine,",Elaine,1989,1949.0,f,,All you need / | $c: Elaine Feinstein.
mdp.39015063918398,mdp.39015063918398,"Fergus, Janet, pseud.",Janet pseud,1935,1895.0,f,,"Perilous privilege, | $c: by Janet Fergus [pseud.]"
mdp.39015060845636,mdp.39015060845636,"Ferguson, Patricia.",Patricia,2004,1964.0,f,,It so happens / | $c: Patricia Ferguson.
14743,mdp.39015063626520,"Ferrier, Susan,",,1894,,f,v.2,Novels
14947,njp.32101067644045,"Ferrier, Susan,",,1894,,f,v.2,The novels of Susan Edmonstone Ferrier
15046,mdp.39015063561578,"Ferrier, Susan,",,1818,,f,v.1,Marriage
15046,mdp.39015063561446,"Ferrier, Susan,",,1818,,f,v.3,Marriage
15046,mdp.39015063561586,"Ferrier, Susan,",,1818,,f,v.2,Marriage
3976,uc2.ark:/13960/t6154jc0j,"Ferrier, Susan,",,1881,,f,v.1,Marriage;
3976,uiuo.ark:/13960/t01z4k65d,"Ferrier, Susan,",,1881,,f,v.2,Marriage;
1825,njp.32101063690497,"Fielding, Henry,",,1893,,m,vol.8,The works of Henry Fielding
4759,mdp.39015068050783,"Fielding, Henry,",,1893,,m,v.8,Works;
1826,njp.32101063690489,"Fielding, Henry,",,1893,,m,vol.9,The works of Henry Fielding
nyp.33433075727036,nyp.33433075727036,"Findlater, Mary,",Mary,1907,,f,,A blind bird's nest
uc1.$b794738,uc1.$b794738,"Firbank, Ronald,",Ronald,1917,,m,,Caprice
mdp.39015016444492,mdp.39015016444492,"Firbank, Ronald,",Ronald,1956,1886.0,m,,Valmouth. | $c: With illus. by Philippe Jullian.
uc1.b4097358,uc1.b4097358,"Firbank, Ronald,",Ronald,1929,1886.0,m,v.2,The works of Ronald Firbank.
mdp.39015030738333,mdp.39015030738333,"Firbank, Ronald,",Ronald,1916,,m,,Inclinations
uc1.31822038204657,uc1.31822038204657,"Firbank, Ronald,",Ronald,1905,,m,,Odette D'Antrevernes;
uc1.b4097357,uc1.b4097357,"Firbank, Ronald,",Ronald,1929,1886.0,m,v.1,The works of Ronald Firbank.
uc1.b4095554,uc1.b4095554,"Firbank, Ronald,",Ronald,1950,1886.0,m,,Three novels: | Vainglory; Inclinations; Caprice. | $c: With an introd. by Ernest Jones.
mdp.39015001573347,mdp.39015001573347,"Firbank, Ronald,",Ronald,1961,1886.0,m,,The complete Ronald Firbank. | $c: With a pref. by Anthony Powell.
uc1.b4097359,uc1.b4097359,"Firbank, Ronald,",Ronald,1929,1886.0,m,v.3,The works of Ronald Firbank.
mdp.39015067683691,mdp.39015067683691,"Fletcher, Susan,",Susan,2007,1967.0,f,,Oystercatchers / | $c: Susan Fletcher.
mdp.39015019819849,mdp.39015019819849,"Forbes, Caroline,",Caroline,1985,1945.0,f,,The needle on full / | $c: Caroline Forbes.
1855,njp.32101068598281,"Ford, Ford Madox,",,1894,,m,,The queen who flew
mdp.39015021856839,mdp.39015021856839,"Forster, Margaret,",Margaret,1991,1951.0,f,,The battle for Christabel / | $c: Margaret Forster.
mdp.39015014942588,mdp.39015014942588,"Forster, Margaret,",Margaret,1989,1949.0,f,,Have the men had enough? : | a novel / | $c: by Margaret Forster.
mdp.39015059246838,mdp.39015059246838,"Forster, Margaret,",Margaret,2005,1965.0,f,,Is there anything you want? / | $c: Margaret Forster.
uc1.32106005650582,uc1.32106005650582,"Forster, Margaret,",Margaret,1979,1939.0,f,,Mother can you hear me ? / | $c: Margaret Forster.
uc1.b4974497,uc1.b4974497,"Frame, Ronald.",Ronald,1989,1949.0,m,,Penelope's hat / | $c: Ronald Frame.
coo.31924003598400,coo.31924003598400,"Fraser, Grace Lovat.",Grace Lovat,1940,1900.0,f,,"Doll making at home, | $c: by Grace Lovat Fraser.  With drawings by Helen Lovat Fraser."
mdp.39015003686907,mdp.39015003686907,"Freeman, Gillian.",Gillian,1981,1941.0,f,,An Easter egg hunt : | a novel / | $c: by Gillian Freeman.
wu.89101029130,wu.89101029130,"Freeman, Gwendolen.",Gwendolen,1951,1911.0,f,,When you are old.
wu.89057942831,wu.89057942831,Fríða Á. Sigurðardóttir.,Fríða Á. Sigurðardóttir,1995,1955.0,u,,Night watch / | $c: Frída Á. Sigurdardóttir ; translated from the Icelandic by Katjana Edwardsen.
14028,njp.32101037974829,"Fullerton, Georgiana,",,1881,,f,vol.1,A will and a way
14028,njp.32101037974845,"Fullerton, Georgiana,",,1881,,f,vol.2,A will and a way
14028,njp.32101037974837,"Fullerton, Georgiana,",,1881,,f,vol.3,A will and a way
mdp.39015019669392,mdp.39015019669392,"Gale, Patrick,",Patrick,1990,1950.0,m,,The cat sanctuary / | $c: Patrick Gale.
mdp.39015027198657,mdp.39015027198657,"Galli de Bibiena, Jean,",Jean,1925,1885.0,f,,The fairy doll (La poupée) | $c: Translated from the French of Jean-Galli de Bibiena by H.B.V. [Vyvyan Beresford Holland] With an introduction by Shane Leslie.
mdp.39015022190550,mdp.39015022190550,"Garcia Morales, Adelaida.",Adelaida,1988,1948.0,f,,The silence of the sirens / | $c: Adelaida Garcia Morales ; translated from the Spanish by Concilia Hayter.
mdp.39015025389233,mdp.39015025389233,"García Morales, Adelaida.",Adelaida,1992,1952.0,f,,"The South ; and, Bene / | $c: Adelaida García Morales ; translated by Sarah Marsh."
mdp.39015034024854,mdp.39015034024854,"Gardam, Jane.",Jane,1994,1954.0,f,,Going into a dark house / | $c: Jane Gardam.
14214,uiuo.ark:/13960/t3tt50h1f,"Gascoigne, Caroline Leigh Smith,",,1847,,f,v.1,Evelyn Harcourt
14214,uiuo.ark:/13960/t1wd47k9n,"Gascoigne, Caroline Leigh Smith,",,1847,,f,v.2,Evelyn Harcourt
14214,uiuo.ark:/13960/t16m3mq7h,"Gascoigne, Caroline Leigh Smith,",,1847,,f,v.3,Evelyn Harcourt
inu.32000003236454,inu.32000003236454,"Gaskell, Jane,",Jane,1966,1926.0,f,,The city.
mdp.39015032226394,mdp.39015032226394,"Gee, Sue.",Sue,1994,1954.0,f,,Letters from Prague / | $c: Sue Gee.
uc1.$b300338,uc1.$b300338,"George, Walter Lionel,",Walter Lionel,1924,1882.0,m,,"The triumph of Gallio, | $c: by W. L. George."
njp.32101072859349,njp.32101072859349,"Gide, André,",André,1919,,u,,Prometheus illbound
uc1.$b517454,uc1.$b517454,"Gijsen, Marnix,",Marnix,1951,1899.0,u,,"The book of Joachim of Babylon | $c: [by] Marinx Gijsen [pseud.] containing the true story of his life and that of his famous helpmate Susanna, recently discovered in the course of the exploration at Nat-Tah-Nam and now for the first time meticulously translated and made public by a lover of antiquity.  [Translated from the Dutch by Fernand G. Renier and Anne Cliff]"
uc2.ark+=13960=t74t6fr2q,uc2.ark:/13960/t74t6fr2q,"Gilson, Roy Rolfe,",Roy Rolfe,1902,,m,,In the morning glow;
uc1.$b396481,uc1.$b396481,"Glanville, Brian.",Brian,1967,1927.0,m,,The artist type.
mdp.39076002872849,mdp.39076002872849,"Glass, Lisa.",Lisa,2007,1967.0,f,,Prince Rupert's teardrop / | $c: Lisa Glass.
mdp.39015030354388,mdp.39015030354388,"Gobineau, Marcel,",Marcel,1974,1934.0,u,v.2,Stephanie / | $c: Marceline Gobineau ; translated from the French by Jocasta Innes.
mdp.39015024076070,mdp.39015024076070,"Godden, Rumer,",Rumer,1956,1907.0,f,,The fairy doll / | $c: illustrated by Adrienne Adams.
uc1.$b242952,uc1.$b242952,"Godden, Rumer,",Rumer,1946,1907.0,f,,The river.
uc1.$b298796,uc1.$b298796,"Goldring, Douglas,",Douglas,1924,1884.0,m,,Miss Linn.
10113,uiuo.ark:/13960/t88g90r2j,"Goodrich, A. M.",,1855,,u,v.1,"Gwen, or, The cousins"
10113,uiuo.ark:/13960/t85h7x25v,"Goodrich, A. M.",,1855,,u,v.2,"Gwen, or, The cousins"
mdp.39015059465396,mdp.39015059465396,"Gorky, Maksim,",Maksim,1905,,m,,The man who was afraid (Foma Gordyéeff)
uc2.ark+=13960=t3st7kq42,uc2.ark:/13960/t3st7kq42,"Gourmont, Remy de,",Remy de,1912,,u,,A night in the Luxembourg
uc1.b4938155,uc1.b4938155,"Grand, Sarah.",Sarah,1980,1940.0,f,,"The Beth book : | being a study of the life of Elizabeth Caldwell Maclure, a woman of genius / | $c: by Sarah Grand ; with a new introduction by Elaine Showalter."
7512,njp.32101066459981,"Grand, Sarah.",,1893,,f,v.2,The heavenly twins
7512,njp.32101066459999,"Grand, Sarah.",,1893,,f,v.3,The heavenly twins
6210,nyp.33433074863964,"Grant-Forbes, G. A.",,1895,,u,,Another wicked woman
10467,uc2.ark:/13960/t37082c7z,"Gray, Louisa M.",,1885,,f,,Ada and Gerty; or Hand in Hand heavenward
9472,uc2.ark:/13960/t41r6ss59,"Gray, M. C.",,1874,,u,v.1,Lisette's venture
3234,nyp.33433074859418,"Greenwood, James.",,1868,,m,,The bear king
235,mdp.39015063552262,"Gregg, Mary (Kirby)",,1882,,f,,Julia Maitland
uc1.$b118702,uc1.$b118702,"Griffiths, Sally,",Sally,1968,1928.0,f,,Winter day in a glasshouse.
uc2.ark+=13960=t5t72b168,uc2.ark:/13960/t5t72b168,"Grimshaw, Beatrice Ethel",Beatrice Ethel,1917,,f,,Kris-Girl
uc1.32106014491903,uc1.32106014491903,"Guðbergur Bergsson,",Guðbergur Bergsson,1997,1957.0,u,,The Swan / | $c: Gudbergur Bergsson ; translated from the Icelandic by Bernard Scudder
mdp.39015032618541,mdp.39015032618541,"Habens, Alison,",Alison,1994,1954.0,f,,Dreamhouse / | $c: Alison Habens.
12563,nyp.33433074849401,"Haggard, Andrew,",,1898,,m,,Hannibal's daughter
mdp.39015070739738,mdp.39015070739738,"Hall, Sarah,",Sarah,2007,1967.0,f,,The Carhullan army / | $c: Sarah Hall
15061,uiuo.ark:/13960/t42r47h1q,"Halsted, Leonora B.",,1884,,f,v.2,Bethesda
15061,uiuo.ark:/13960/t8rb7fv6d,"Halsted, Leonora B.",,1884,,f,v.3,Bethesda
15061,uiuo.ark:/13960/t8bg3345h,"Halsted, Leonora B.",,1884,,f,v.1,Bethesda
9774,uc2.ark:/13960/t1hh6hr45,"Hamilton, C. G.,",,1853,,f,,The unclaimed daughter;
uc1.$b300610,uc1.$b300610,"Hamilton, Patrick,",Patrick,1942,1902.0,m,,The siege of pleasure / | $c: Patrick Hamilton.
13357,uiuo.ark:/13960/t2f76rp04,"Harding, Anne Raikes,",,1825,,f,v.4,Realities
13357,uiuo.ark:/13960/t6n01jf5k,"Harding, Anne Raikes,",,1825,,f,v.3,Realities
13357,uiuo.ark:/13960/t5bc4ch4s,"Harding, Anne Raikes,",,1825,,f,v.1,Realities
13357,uiuo.ark:/13960/t9765wb33,"Harding, Anne Raikes,",,1825,,f,v.2,Realities
uc2.ark+=13960=t10p0xs0f,uc2.ark:/13960/t10p0xs0f,"Harding, Ellison.",Ellison,1908,,m,,The woman who vowed
581,uva.x030825961,"Hardy, Robina F.",,1893,,f,,The story of a coral necklace
4265,nyp.33433074850755,"Harraden, Beatrice,",,1899,,f,,An idyll of London
mdp.39015059246713,mdp.39015059246713,"Harris, Denise,",Denise,2004,1964.0,f,,In remembrance of her / | $c: Denise Harris.
uc1.b3463032,uc1.b3463032,"Harris, MacDonald,",MacDonald,1968,1921.0,m,,Trepleff: | $c: a novel by MacDonald Harris.
uc1.b3872937,uc1.b3872937,"Hartley, L. P. (Leslie Poles),",L. P. Leslie Poles,1952,1895.0,m,,Simonetta Perkins / | $c: by L. P. Hartley
mdp.49015001269712,mdp.49015001269712,"Head, Bessie,",Bessie,1987,1937.0,f,,Maru / | $c: Bessie Head.
9257,nnc1.cu58507701,"Heeley, Sibyl.",,1895,,f,,Ellie and the China lady;
10402,mdp.39015009345805,"Heliodorus,",,1895,,m,,An Ethiopian history
njp.32101066122829,njp.32101066122829,"Henderson, Mary.",Mary,1913,,f,,Some wild flowers of Tuscany
uc1.$b101856,uc1.$b101856,"Heney, Helen,",Helen,1951,1911.0,f,,The proud lady / | $c: by Helen Heney.
mdp.39015016415252,mdp.39015016415252,"Henrey, Robert, Mrs.,",Robert Mrs,1957,1906.0,f,,Paloma.
mdp.39015030747268,mdp.39015030747268,"Henrey, Robert, Mrs.,",Robert Mrs,1971,1906.0,f,,Julia: | reminiscences of a year in Madeleine's life as a London shop-girl.
uc1.32106017658342,uc1.32106017658342,"Hensher, Philip",Philip,2004,1964.0,m,,The fit / | $c: Philip Hensher
mdp.39015059168719,mdp.39015059168719,"Hensher, Philip",Philip,2004,1964.0,m,,The fit / | $c: Philip Hensher
mdp.39015052393512,mdp.39015052393512,"Hevesi, Tilla.",Tilla,1997,1957.0,u,,A scent of mimosa : | a fictional story of real life / | $c: Tilla Hevesi.
nyp.33433074870514,nyp.33433074870514,"Hickey, Emily Henrietta,",Emily Henrietta,1908,,f,,Lois
mdp.39015056903795,mdp.39015056903795,"Hijjawi, Reem.",Reem,2003,1963.0,u,,You don't live the moment twice / | $c: Reem Hijjawi.
mdp.39015043089369,mdp.39015043089369,"Hill, Susan,",Susan,1998,1958.0,f,,The service of clouds / | $c: Susan Hill.
nyp.33433068288590,nyp.33433068288590,"Hinkley, Edyth.",Edyth,1906,,f,,A struggle for a soul
3229,mdp.39015063545563,"Hobbes, John Oliver,",,1893,,f,,A study in temptations
uc1.32106013217986,uc1.32106013217986,"Hocking, Mary.",Mary,1996,1956.0,f,,The meeting place / | $c: Mary Hocking
dul1.ark+=13960=t2d800x3c,dul1.ark:/13960/t2d800x3c,"Hodgson, William Hope,",William Hope,1921,,m,,The night land;
1233,njp.32101067645984,"Hofland,",,1813,,f,,The sisters;
11065,hvd.hwkd6r,"Hofland,",,1836,,f,,"Ellen, the teacher"
2951,hvd.hn2hca,"Hofland,",,1823,,f,,The daughter of a genius
mdp.39015014516044,mdp.39015014516044,"Holden, Ursula.",Ursula,1988,1948.0,f,,Unicorn sisters / | $c: Ursula Holden.
mdp.39015019853293,mdp.39015019853293,"Holden, Ursula.",Ursula,1991,1951.0,f,,Help me please / | $c: Ursula Holden.
mdp.39015014516218,mdp.39015014516218,"Holden, Ursula.",Ursula,1986,1946.0,f,,Tin toys / | $c: Ursula Holden.
8025,njp.32101038029524,"Homer, A. N.",,1897,,u,,"Hernani, the Jew;"
uc2.ark+=13960=t7vm44p0t,uc2.ark:/13960/t7vm44p0t,"Horniman, Roy,",Roy,1913,,m,,Jenny
mdp.39015016453741,mdp.39015016453741,"Hoult, Norah.",Norah,1928,1888.0,f,,Poor women! | $c: By Norah Hoult.
wu.89099759581,wu.89099759581,"Housman, Laurence,",Laurence,1920,1865.0,m,,A thing to be explained / | $c: by Laurence Housman ; illustrated by C.T. Nightingale.
360,mdp.39015031236196,"Howells, William Dean,",,1887,,m,v.1,Indian summer
360,mdp.39015031236204,"Howells, William Dean,",,1887,,m,v.2,Indian summer
2569,dul1.ark:/13960/t9w09nr1z,"Hughs,",,1824,,f,,A mother's care rewarded
uc1.$b103181,uc1.$b103181,"Hurst, Fannie,",Fannie,1924,1889.0,f,,"Lummox, | $c: by Fannie Hurst."
wu.89073603573,wu.89073603573,"Huston, Nancy,",Nancy,1987,1947.0,f,,The story of Omaya / | $c: Nancy Huston.
mdp.39076006608165,mdp.39076006608165,"Huxley, Aldous,",Aldous,1970,1894.0,m,v.9,Collected works.
4600,mdp.39015035515629,"Ingelow, Jean,",,1865,,f,,Studies for stories from girls' lives
3701,inu.32000005765484,"Ireland, Annie Elizabeth Nicholson,",,1891,,f,,Life of Jane Welsh Carlyle
12127,nyp.33433074869425,"Ireland, W. H.",,1805,,u,,"Effusions of love from Chatelar to Mary, queen of Scotland"
wu.89002352516,wu.89002352516,"Izbicki, John.",John,1963,1923.0,m,,The naked heroine; | the story of Lydia Lova.
12368,mdp.49015000534751,"James, Henry,",,1889,,m,,A London life
8764,nyp.33433066731575,"James, Henry,",,1897,,m,,The spoils of Poynton
mdp.39015015407326,mdp.39015015407326,"James, M. R.",M. R,1922,,u,,The five jars
uc1.32106019522462,uc1.32106019522462,"Jansson, Tove",Tove,2007,1967.0,f,,Fair play : | a novel / | $c: Tove Jansson ; translated from the Swedish by Thomas Teal ; introduced by Ali Smith
5325,uiuo.ark:/13960/t2z32b06v,"Jenkin, C.",,1865,,f,v.2,Once and again
5325,uiuo.ark:/13960/t1kh13854,"Jenkin, C.",,1865,,f,v.1,Once and again
uc1.b4091202,uc1.b4091202,"Jhabvala, Ruth Prawer,",Ruth Prawer,1965,1925.0,f,,A backward place 
uc1.b4091420,uc1.b4091420,"Johnson, Pamela Hansford,",Pamela Hansford,1954,1914.0,f,,A summer to decide.
mdp.39015008992433,mdp.39015008992433,"Johnson, Pamela Hansford,",Pamela Hansford,1947,1912.0,f,,An avenue of stone.
9084,mdp.39015039402436,"Johnson, Samuel,",,1884,,m,v.2,"Rasselas, prince of Abyssinia"
9084,mdp.39015039402428,"Johnson, Samuel,",,1884,,m,v.1,"Rasselas, prince of Abyssinia"
mdp.39015012901156,mdp.39015012901156,"Jolley, Elizabeth,",Elizabeth,1987,1923.0,f,,Foxybaby / | $c: Elizabeth Jolley.
11642,nyp.33433074865563,"Jolly, Emily.",,1865,,f,v. 1,The cypresses
11642,nyp.33433074865555,"Jolly, Emily.",,1865,,f,v. 2,The cypresses
mdp.39015064952297,mdp.39015064952297,"Jones, Gail,",Gail,2007,1967.0,f,,Sorry / | $c: Gail Jones.
1944,nyp.33433051569915,"Karamzin, Nikolaĭ Mikhaĭlovich,",,1803,,m,,Russian tales
8532,njp.32101068971348,"Kennedy, Grace,",,1825,,f,vol.1,"Dunallan, or, Know what you judge"
8532,njp.32101068971330,"Kennedy, Grace,",,1825,,f,vol.2,"Dunallan, or, Know what you judge"
uc1.b2796601,uc1.b2796601,"Kenneth, Claire.",Claire,1963,1923.0,f,,The love riddle / | $c: by Claire Kenneth ; [translated by Eva Johnson from the Hungarian].
uc1.32106016455070,uc1.32106016455070,"Kidman, Fiona,",Fiona,1983,1943.0,f,,Paddy's puzzle / | $c: by Fiona Kidman
inu.30000050640089,inu.30000050640089,"Kimenye, Barbara.",Barbara,1995,1955.0,f,,Kayo's house / | $c: Barbara Kimenye.
uc2.ark+=13960=t47p8zw9k,uc2.ark:/13960/t47p8zw9k,"Kincaid, C. A.",C. A,1914,,u,,Deccan nursery tales;
mdp.39015014550514,mdp.39015014550514,"King, Alison.",Alison,1975,1935.0,f,,Golden wings : | the story of some of the women ferry pilots of the Air Transport Auxiliary / | $c: by Alison King.
uc1.$b396589,uc1.$b396589,"Kops, Bernard,",Bernard,1971,1931.0,m,,The passionate past of Gloria Gaye.
mdp.39015000625940,mdp.39015000625940,"Kosinski, Jerzy,",Jerzy,1973,1933.0,m,,The devil tree.
41,mdp.39015065928726,"Kovalevskai︠a︡, S. V.",,1895,,f,,Sonya Kovalevsky
mdp.39015022252509,mdp.39015022252509,"Krasnopolsky, Fara Lynn.",Fara Lynn,1992,1952.0,f,,I remember / | $c: Fara Lynn Krasnopolsky.
uc1.32106013521908,uc1.32106013521908,"Krohn, Leena",Leena,1995,1955.0,u,,Dona Quixote and other citizens ; Gold of Ophir / | $c: Leena Krohn ; translated from the Finnish by Hildi Hawkins
mdp.39015073907191,mdp.39015073907191,"Kuyper, Sjoerd.",Sjoerd,2000,1960.0,u,,Josie / | $c: Dutch Cooper ; translated by Patricia Crampton.
9942,hvd.hn2hcd,Lady.,,1823,,m,,"Rainsford Villa, or, Juvenile independence"
uc2.ark+=13960=t6vx0bm92,uc2.ark:/13960/t6vx0bm92,"Lane, John,",John,1910,,f,,According to Maria
inu.32000009095367,inu.32000009095367,"Laski, Marghanita,",Marghanita,1953,1913.0,u,,The Victorian chaise-longue.
inu.32000002197491,inu.32000002197491,"Laurent, Livia.",Livia,1942,1902.0,u,,"A tale of internment, | $c: by Livia Laurent."
nyp.33433074872874,nyp.33433074872874,"Lawrence,",Lawrence,1913,,m,,Tess Harcourt
inu.32000007265780,inu.32000007265780,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1926,1885.0,m,,Sun. | $c: by D. H. Lawrence.
uc1.$b155506,uc1.$b155506,"Le Fort, Gertrud, Freiin von,",Gertrud Freiin von,1932,1876.0,u,,"The veil of Veronica, | $c: by Gertrud von Le Fort; translated by Conrad M. R. Bonacina."
10897,mdp.39015059405699,"Le Gallienne, Richard,",,1898,,m,,The romance of Zion chapel
nyp.33433074878376,nyp.33433074878376,"Le Poer, John Patrick.",John Patrick,1904,,m,,A modern legionary
uc2.ark+=13960=t0ht2jp5g,uc2.ark:/13960/t0ht2jp5g,"Leblanc, Georgette,",Georgette,1914,,f,,The girl who found the blue bird;
uc1.$b188681,uc1.$b188681,"Leclecq, Léna.",Léna,1963,1923.0,u,,"Knave of hearts, | a novel; | $c: translated by Geoffrey Sainsbury."
mdp.39015078783605,mdp.39015078783605,"Leith, Prue.",Prue,2008,1968.0,u,,Choral society / | $c: Prue Leith.
mdp.39015066054092,mdp.39015066054092,"Lessing, Doris May,",Doris May,1974,1934.0,f,,The memoirs of a survivor / | $c: Doris Lessing.
mdp.39015049478863,mdp.39015049478863,"Lessing, Doris May,",Doris May,1984,1944.0,f,,The diaries of Jane Somers / | $c: by Doris Lessing.
mdp.39015026448863,mdp.39015026448863,"Levstik, Vladimir,",Vladimir,1943,1886.0,u,,An adder's nest / | $c: by Vladimir Levstik ; translated from the Slovene by F.S. Copeland.
mdp.39015002672585,mdp.39015002672585,"Lewis, C. S. (Clive Staples),",C. S. Clive Staples,1953,1898.0,m,,The silver chair; | $c: with illus. by Pauline Baynes.
inu.30000092776719,inu.30000092776719,"Lewis, Heather.",Heather,2004,1964.0,f,,Notice / | $c: Heather Lewis ; afterword by Allan Gurganus.
uc1.32106019864146,uc1.32106019864146,"Lewis, Susan",Susan,2008,1968.0,f,,Out of the shadows / | $c: Susan Lewis
8008,mdp.39015005667848,"Lie, J. L. I.",,1892,,u,,The commodore's daughters
wu.89057817041,wu.89057817041,"Lindgren, Torgny,",Torgny,1994,1954.0,u,,"In praise of truth : | the personal account of Theodore Marklund, picture-framer / | $c: Torgny Lindgren ; translated from the Swedish by Tom Geddes."
mdp.39015032919287,mdp.39015032919287,"Lingard, Joan.",Joan,1993,1953.0,f,,After Colette / | $c: Joan Lingard.
2262,nyp.33433074888953,"Linton, E. Lynn",,1896,,f,v. 2,Dulcie Everton
mdp.39015013401610,mdp.39015013401610,"Lispector, Clarice.",Clarice,1986,1946.0,f,,The Foreign Legion : | stories and chronicles / | $c: Clarice Lispector ; translated with an afterword by Giovanni Pontiero.
mdp.39015056908968,mdp.39015056908968,"Litt, Toby,",Toby,2003,1963.0,m,,Finding myself / | $c: Toby Litt.
uc2.ark+=13960=t5h991x77,uc2.ark:/13960/t5h991x77,"Little, Frances Delanoy.",Frances Delanoy,1914,,f,,Sketches in Poland
mdp.39015043790180,mdp.39015043790180,"Lively, Penelope,",Penelope,1998,1958.0,f,,Spiderweb / | $c: Penelope Lively.
mdp.39015018943830,mdp.39015018943830,"Livia, Anna,",Anna,1990,1950.0,f,,Saccharin cyanide : | short stories / | $c: Anna Livia.
mdp.39015019635815,mdp.39015019635815,"Livia, Anna.",Anna,1982,1942.0,f,,Relatively Norma / | $c: by Anna Livia.
mdp.39015016884358,mdp.39015016884358,"Livia, Anna.",Anna,1986,1946.0,f,,Incidents involving warmth.
uc2.ark+=13960=t7pn90472,uc2.ark:/13960/t7pn90472,"Livingstone, W. P.",W. P,1916,,u,,"Mary Slessor of Calabar, pioneer missionary"
5491,uiuo.ark:/13960/t5gb2mb52,"Lloyd, Jessie Sale,",,1877,,f,v.2,The Hazelhurst mystery
5491,uiuo.ark:/13960/t0ht34v35,"Lloyd, Jessie Sale,",,1877,,f,v.1,The Hazelhurst mystery
nyp.33433075963979,nyp.33433075963979,"Long, Alice Mattie,",Alice Mattie,1906,,f,,My lady beautiful
uc2.ark+=13960=t25b00t60,uc2.ark:/13960/t25b00t60,"Lorimer, Norma Octavia,",Norma Octavia,1915,,f,,On desert altars
3425,uc2.ark:/13960/t4bn9zc2f,"Loudon,",,1848,,f,,"Glimpses of nature, and objects of interest described during a visit to the Isle of Wight"
uc2.ark+=13960=t1ng4jv1m,uc2.ark:/13960/t1ng4jv1m,"Lucas, St. John Welles Lucas,",St. John Welles Lucas,1914,,m,,Heroines and others
6404,mdp.39015030760337,"Lytton, Edward Bulwer Lytton,",,1890,,m,v.16 The Pilgrims of the Rhine,[Novels]
9723,uc2.ark:/13960/t7qn61j6j,"Lytton, Edward Bulwer Lytton,",,1859,,m,v.13,Novels of Sir Edward Bulwer Lytton
9728,uc2.ark:/13960/t3dz0512g,"Lytton, Edward Bulwer Lytton,",,1859,,m,v.22,Novels of Sir Edward Bulwer Lytton
6401,mdp.39015010449729,"Lytton, Edward Bulwer Lytton,",,1890,,m,v.8 The Last Days of Pompeii,[Novels]
10787,uc2.ark:/13960/t3st7gj33,"MacDonald, George,",,1875,,m,,The wise woman;
8721,nyp.33433074875745,"MacDonald, George,",,1864,,m,,The portent
uc1.$b244994,uc1.$b244994,"Mackenzie, Compton, Sir,",Compton Sir,1936,1883.0,m,,"Figure of eight, | $c: by Compton Mackenzie."
mdp.39015064796223,mdp.39015064796223,"Mackenzie, Compton, Sir,",Compton Sir,1928,1883.0,m,,Extraordinary women : | theme and variations / | $c: by Compton Mackenzie.
9349,nyp.33433074902796,"Macquoid, Katharine S.",,1898,,f,,The story of Lois
uc2.ark+=13960=t8nc5wf3m,uc2.ark:/13960/t8nc5wf3m,"Maeterlinck, Maurice,",Maurice,1911,,m,,Three plays. with introd. by H. Granville Barker
uc1.b4948945,uc1.b4948945,"Maitland, Sara,",Sara,1984,1944.0,f,,Virgin territory / | $c: Sara Maitland.
9345,uiuo.ark:/13960/t3320g23c,"Manning, Anne,",,1859,,f,v.1,Poplar house academy
6081,uiuo.ark:/13960/t0cv51h1b,"Manning, Anne,",,1872,,f,v.1,The lady of limited income
9345,uiuo.ark:/13960/t4cn7n03t,"Manning, Anne,",,1859,,f,v.2,Poplar house academy
6081,uiuo.ark:/13960/t79s28s8p,"Manning, Anne,",,1872,,f,v.2,The lady of limited income
mdp.39015009007900,mdp.39015009007900,"Manning, Olivia.",Olivia,1969,1929.0,f,,The play room.
mdp.39015037490417,mdp.39015037490417,"March, Caeia,",Caeia,1995,1955.0,u,,Reflections / | $c: Caeia March.
inu.30000047623198,inu.30000047623198,"Markandaya, Kamala,",Kamala,1974,1934.0,u,,Two virgins : | a novel / | $c: by Kamala Markandaya.
uc1.b3582177,uc1.b3582177,"Maron, Monika.",Monika,1988,1948.0,f,,The defector / | $c: Monika Maron ; translated by David Newton Marinelli.
mdp.39015049980942,mdp.39015049980942,"Marouane, Leïla.",Leïla,2000,1960.0,u,,The abductor / | $c: Leïla Marouane ; translated by Felicity McNab.
13506,uc1.b3325612,"Marsh-Caldwell, Anne,",,1848,,f,v. 2,Angela
13506,uc1.b3325611,"Marsh-Caldwell, Anne,",,1848,,f,v.1,Angela
