docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
inu.30000053300863,inu.30000053300863,"Halldór Laxness,",Halldór Laxness,1962,1922.0,u,,Paradise reclaimed. | $c: Translated by Magnus Magnusson.
mdp.39015008740964,mdp.39015008740964,"Halldór Laxness,",Halldór Laxness,1966,1902.0,u,,The fish can sing | $c: [by] Halldòr Laxness; translated by Magnus Magnusson.
1916,uiuo.ark:/13960/t8kd29d3q,"Ham, J. Panton",,1872,,u,v.3,The bridal bar
1916,uiuo.ark:/13960/t4hm5n41s,"Ham, J. Panton",,1872,,u,v.2,The bridal bar
dul1.ark+=13960=t16m3xm4f,dul1.ark:/13960/t16m3xm4f,"Hamilton, Cicely,",Cicely,1922,,u,,Theodore savage
uc2.ark+=13960=t3707zx7h,uc2.ark:/13960/t3707zx7h,"Hamilton, Cicely,",Cicely,1919,,u,,William
10172,uc2.ark:/13960/t5m903j84,"Hamilton, M.",,1896,,u,,Across an Ulster bog
2874,uiuo.ark:/13960/t5z60xn13,"Hamley, W. G.",,1879,,u,v.1,The house of Lys
2874,uiuo.ark:/13960/t7hq4bq34,"Hamley, W. G.",,1879,,u,v.2,The house of Lys
741,uc1.b3322325,"Hamley, W. G.",,1862,,u,,Captain Clutterbuck's champagne
mdp.39015012847250,mdp.39015012847250,"Han, Suyin,",Suyin,1942,1917.0,u,,"Destination Chungking, | $c: an autobiography by Han Suyin."
uc1.b3872908,uc1.b3872908,"Han, Suyin,",Suyin,1956,1917.0,u,,... and the rain my drink.
inu.39000002591076,inu.39000002591076,"Hanson, S. E.",S. E,1977,1937.0,u,,Underground out of Holland / | $c: S. E. Hanson.
mdp.39015064875019,mdp.39015064875019,"Hardie, Kerry,",Kerry,2006,1966.0,u,,The bird woman / | $c: Kerry Hardie.
mdp.39015063919115,mdp.39015063919115,"Harding, E. F.",E. F,1914,,u,,The junior subaltern
uc1.$b703804,uc1.$b703804,"Hardy, René,",René,1954,1911.0,u,,The sword of God.
13646,uiuo.ark:/13960/t5p84pn9s,"Hargreaves, C. Y.",,1894,,u,v.2,Poste restante
13646,uiuo.ark:/13960/t4xh01128,"Hargreaves, C. Y.",,1894,,u,v.1,Poste restante
13646,uiuo.ark:/13960/t8nc6cc1x,"Hargreaves, C. Y.",,1894,,u,v.3,Poste restante
uc2.ark+=13960=t3125st0s,uc2.ark:/13960/t3125st0s,"Harris, Edwin.",Edwin,1901,,u,,William d'Albini
njp.32101068179116,njp.32101068179116,"Harris, Edwin.",Edwin,1903,,u,,Richard Watts
mdp.39015058524805,mdp.39015058524805,"Harrison, Cuthbert Woodville,",Cuthbert Woodville,1916,,u,,The magic of Malaya
uc1.b4503874,uc1.b4503874,"Harrison, Marion Chilton",Marion Chilton,1915,,u,,Byliny book;
3270,nyp.33433074793690,"Harrison, W. H.",,1832,,u,,"Christmas tales, historical and domestic"
uc1.31822010874279,uc1.31822010874279,"Harsányi, Zsolt,",Zsolt,1936,1887.0,u,,Hungarian melody; | $c: translated  from the Hungarian by Lynton Hudson
mdp.39015047454254,mdp.39015047454254,"Hartnett, D. W.,",D. W,1998,1958.0,u,,Brother to dragons / | $c: David Hartnett.
mdp.39015032299565,mdp.39015032299565,"Hartnett, D. W.,",D. W,1994,1954.0,u,,Black milk / | $c: David Hartnett.
mdp.39015024519756,mdp.39015024519756,"Hauptmann, Gerhart,",Gerhart,1923,1862.0,u,,"The heretic of Soana, | $c: by Gerhart Hauptmann."
nyp.33433074857933,nyp.33433074857933,"Haverfield, E. L.",E. L,1904,,u,,The sow's ear
uc1.b4093283,uc1.b4093283,"Hawkes, Jacquetta,",Jacquetta,1966,1910.0,u,,King of the two lands; | the Pharaoh Akhenaten | $c: [by] Jacquetta Hawkes.
nyp.33433074852983,nyp.33433074852983,"Hawtrey, Valentina.",Valentina,1906,,u,,Suzanne
mdp.39015016415468,mdp.39015016415468,"Hay, J. Macdougall.",J. Macdougall,1963,1923.0,u,,Gillespie.
uc1.b3872947,uc1.b3872947,"Hay, J. Macdougall.",J. Macdougall,1963,1923.0,u,,Gillespie.
uc1.$b784242,uc1.$b784242,"Hay, J. Macdougall.",J. Macdougall,1963,1923.0,u,,Gillespie.
mdp.39015030694577,mdp.39015030694577,"Hayashi, Tadasu,",Tadasu,1903,,u,,"For his people, being the true story of Sogoro's sacrifice entitled in the original Japanese version the Cherry blossoms of a spring morn"
inu.30000110600156,inu.30000110600156,"Hayden, Torey L.",Torey L,2008,1968.0,u,,The sunflower forest : | a novel / | $c: Torey Hayden.
inu.30000087182360,inu.30000087182360,"Hayder, Mo.",Mo,2006,1966.0,u,,Pig island / | $c: Mo Hayder.
mdp.39015078809665,mdp.39015078809665,"Hayder, Mo.",Mo,2009,1969.0,u,,Skin / | $c: Mo Hayder.
mdp.39015078800672,mdp.39015078800672,"Haynes, Fredwyn.",Fredwyn,2008,1968.0,u,,The new revolution : | a political thriller / | $c: Fredwyn Haynes.
uc1.b2799144,uc1.b2799144,"Hearn, C. V.",C. V,1963,1923.0,u,,"Desert assignment, | $c: by C. V. Hearn."
mdp.39015011518480,mdp.39015011518480,"Heeresma, Heere.",Heere,1967,1927.0,u,,A day at the beach; | $c: translated from the Dutch by James Brockway.
uc1.$b305461,uc1.$b305461,"Heidenstam, Verner von,",Verner von,1925,1859.0,u,v.1,The tree of the Folkungs.
uc2.ark+=13960=t9862cg69,uc2.ark:/13960/t9862cg69,"Heidenstam, Verner von,",Verner von,1902,,u,,A king and his campaigners
mdp.39015056885810,mdp.39015056885810,"Heller, Zoë.",Zoë,2003,1963.0,u,,Notes on a scandal / | $c: Zoe Heller.
3175,uc2.ark:/13960/t9t14wd92,"Hemyng, Bracebridge,",,1870,,u,,"Eton school days, or, Recollections of an Etonian"
wu.89092547124,wu.89092547124,"Henderson, B. L. K.",B. L. K,1921,,u,,Wonder tales of ancient Wales
14058,uc2.ark:/13960/t8cf9m31k,"Henningsen, C. F.",,1845,,u,v.3,The white slave;
14058,uc2.ark:/13960/t6542m17d,"Henningsen, C. F.",,1845,,u,v.2,The white slave;
14058,uc2.ark:/13960/t4xg9gw1f,"Henningsen, C. F.",,1845,,u,v.1,The white slave;
8295,uiuo.ark:/13960/t2k65535d,"Henslowe, J. R.",,1882,,u,v.2,White and red
8295,uiuo.ark:/13960/t25b0sc8n,"Henslowe, J. R.",,1882,,u,v.1,White and red
mdp.39015050556318,mdp.39015050556318,"Heppenstall, Rayner,",Rayner,1969,1929.0,u,,The Shearers: | a novel.
mdp.39015004195809,mdp.39015004195809,"Heppenstall, Rayner,",Rayner,1960,1911.0,u,,The greater infortune.
uc1.$b243186,uc1.$b243186,"Heppenstall, Rayner,",Rayner,1962,1911.0,u,,The woodshed.
uc1.$b101909,uc1.$b101909,"Heppenstall, Rayner,",Rayner,1943,1911.0,u,,Saturnine / | $c: by Rayner Heppenstall.
uc2.ark+=13960=t0vq2vj8x,uc2.ark:/13960/t0vq2vj8x,"Herbert, A. P.",A. P,1919,,u,,The secret battle
mdp.39015019569493,mdp.39015019569493,"Herling-Grudziński, Gustaw,",Gustaw,1990,1919.0,u,,The island : | three tales. / | $c: Gustaw Herling ; translated by Ronald Strom.
mdp.39015064989190,mdp.39015064989190,"Herrad, Imogen Rhia.",Imogen Rhia,2007,1967.0,u,,"The woman who loved an octopus, and other saints' tales / | $c: Imogen Rhia Herrad."
uc1.$b119909,uc1.$b119909,"Hershey, Burnet,",Burnet,1969,1896.0,u,,You can't go to heaven on a roller skate.
mdp.39015005058410,mdp.39015005058410,"Hesse, Hermann,",Hermann,1956,1877.0,u,,The journey to the East.
mdp.39015013121465,mdp.39015013121465,"Hetātah, Sharīf.",Sharīf,1986,1946.0,u,,The net / | $c: Sherif Hetata ; translated from the Arabic by the author.
uc1.$b313754,uc1.$b313754,"Heuser, Kurt.",Kurt,1932,1892.0,u,,The inner journey | $c: by Kurt Heuser.
mdp.39015052393512,mdp.39015052393512,"Hevesi, Tilla.",Tilla,1997,1957.0,u,,A scent of mimosa : | a fictional story of real life / | $c: Tilla Hevesi.
10847,mdp.39015062951481,"Hewlett, S S",,1889,,u,,None of self and all of thee;
uc1.$b56660,uc1.$b56660,"Hichens, Jacobine.",Jacobine,1952,1912.0,u,,Noughts and crosses.
mdp.39015016424528,mdp.39015016424528,"Hickling, R. H.",R. H,1957,1917.0,u,,Festival of hungry ghosts.
mdp.39015056903795,mdp.39015056903795,"Hijjawi, Reem.",Reem,2003,1963.0,u,,You don't live the moment twice / | $c: Reem Hijjawi.
mdp.39015055821618,mdp.39015055821618,Hilaire.,Hilaire,2000,1960.0,u,,Hearts on ice / | $c: Hilaire.
uc1.$b675277,uc1.$b675277,"Hill, Constance,",Constance,1904,,u,,Juniper Hall
3396,njp.32101067645588,"Hill, G. D.",,1848,,u,,"Scenes of 1792; or, A tale of revolution"
1315,nyp.33433068177587,"Hillam, S. A.",,1888,,u,,Sheykh Hassan
mdp.39015049728754,mdp.39015049728754,"Hodge, Merle,",Merle,1970,1930.0,u,,"Crick crack, monkey."
9454,nyp.33433075746705,"Hodges, R.",,1860,,u,,The settler in South Africa and other tales
inu.30000026041230,inu.30000026041230,"Hodson, Peregrine.",Peregrine,1992,1952.0,u,,A circle round the sun : | a foreigner in Japan / | $c: Peregrine Hodson.
mdp.39015040721345,mdp.39015040721345,"Hofmann, Gert.",Gert,1995,1955.0,u,,The film explainer / | $c: Gert Hofmann ; translated from the German by Michael Hofmann.
mdp.39015056165783,mdp.39015056165783,"Hofmann, Gert.",Gert,2002,1962.0,u,,Luck / | $c: Gert Hofmann ; translated from the German by Michael Hofmann.
12694,nyp.33433074870134,"Holmes, F. M.",,1880,,u,,Faith's father: a story of child-life in London bye-ways
13658,njp.32101067646552,"Holmes, W. H. M.",,1843,,u,v.1,"Oakleigh, or, The minor of great expectations"
13658,njp.32101067646560,"Holmes, W. H. M.",,1843,,u,v.2,"Oakleigh, or, The minor of great expectations"
13658,njp.32101067646578,"Holmes, W. H. M.",,1843,,u,v.3,"Oakleigh, or, The minor of great expectations"
mdp.39015065630033,mdp.39015065630033,"Holmsen, Sverre,",Sverre,1952,1912.0,u,,The island beyond the horizon;
wu.89095838801,wu.89095838801,"Holmsen, Sverre,",Sverre,1949,1909.0,u,,Polynesian trade wind. | $c: Translated from the Swedish by Joan Bulman.
8025,njp.32101038029524,"Homer, A. N.",,1897,,u,,"Hernani, the Jew;"
9630,uc2.ark:/13960/t2m61f290,"Homer, A. N.",,1898,,u,,Only flesh and blood
mdp.39015060369934,mdp.39015060369934,"Hong, Ying,",Ying,2004,1964.0,u,,Peacock cries at the Three Gorges / | $c: by Hong Ying ; translated by Mark Smith and Henry Zhao.
mdp.39015056468906,mdp.39015056468906,"Hong, Ying,",Ying,2002,1962.0,u,,K : | the art of love / | $c: Hong Ying ; translated by Nicky Harman & Henry Zhao.
5111,ien.35558005344532,"Hooper, Henry,",,1872,,u,,"Wash. Boltor, M.D.; or, The life of an orator"
inu.39000005501189,inu.39000005501189,"Hope-Simpson, Jacynth.",Jacynth,1964,1924.0,u,,The Hamish Hamilton book of myths and legends. | $c: Illustrated by Raymond Briggs.
mdp.39015063588324,mdp.39015063588324,"Horn, Holloway.",Holloway,1917,,u,,The folly of innocence
uc2.ark+=13960=t8mc8tj6d,uc2.ark:/13960/t8mc8tj6d,"Horn, Holloway.",Holloway,1920,,u,,Half-caste
uc1.$b444718,uc1.$b444718,"Hostovský, Egon,",Egon,1950,1910.0,u,,Hide & seek; | two tales of escape: The hideout and The black band.
uc1.$b444706,uc1.$b444706,"Hostovský, Egon,",Egon,1964,1908.0,u,,"Three nights. | $c: Translated from the Czech by Philip H. Smith, Jnr."
mdp.39015028521196,mdp.39015028521196,"Hostovský, Egon,",Egon,1942,1908.0,u,,"Letters from exile,"
uc1.$b115676,uc1.$b115676,"Houot, Georges,",Georges,1955,1915.0,u,,2000 fathoms down/ | $c: by Georges S. Houot and Pierre Henri Willm. With an introd. by Jacques-Yves Cousteau ;pref. by Philippe Tailliez. Translated from the French by Michael Bullock.
uc1.$b243328,uc1.$b243328,"Hsiung, S. I. (Shih I),",S. I. Shih I,1943,1902.0,u,,"The bridge of heaven, | a novel | $c: by S.I. Hsiung, with a prefatory poem by John Masefield."
mdp.39015046472810,mdp.39015046472810,"Htin Aung, U.",U,1952,1912.0,u,,Thirty Burmese tales / | $c: by Maung Htin Aung.
uc1.$b300934,uc1.$b300934,"Hubbard, Wilfranc.",Wilfranc,1925,1885.0,u,,"Orvieto dust, | $c: by Wilfranc Hubbard; with an introduction by R. B. Cunninghame Graham."
mdp.39015002754854,mdp.39015002754854,"Hudson, Stephen,",Stephen,1930,1868.0,u,,"Céleste, and other sketches. | $c: Wood engravings by John Nash."
uc1.b3872846,uc1.b3872846,"Hudson, Stephen,",Stephen,1948,1868.0,u,,A true story / | $c: Stephen Hudson [i.e. S. Schiff].
mdp.39015066084446,mdp.39015066084446,"Huelle, Paweł,",Paweł,1991,1951.0,u,,Who was David Weiser? / | $c: Pawel Huelle ; translated by Antonia Lloyd-Jones.
mdp.39015014861895,mdp.39015014861895,"Hughes, Owain,",Owain,1966,1926.0,u,,The beholding runner.
uc1.$b396531,uc1.$b396531,"Hughes, Owain,",Owain,1969,1929.0,u,,Hermit's reprieve: | a novel.
mdp.39015005583581,mdp.39015005583581,"Huihai,",Huihai,1987,1947.0,u,,"The Zen teaching of instantaneous awakening : | being the teaching of the Zen master Hui Hai, known as the Great Pearl / | $c: rendered into English by John Blofeld."
inu.39000005859397,inu.39000005859397,"Hulpach, Vladimír. ",Vladimír,1970,1930.0,u,,"Heroes of folk tale and legend, | $c: by Vladimír Hulpach, Emanuel Frynta [and] Václav Cibula. Illustrated by Miloslav Troup. Translated by George Theiner. "
mdp.39015028873092,mdp.39015028873092,"Hummer, G. B.",G. B,1993,1953.0,u,,Red branch / | $c: G.B. Hummer.
uc1.$b259946,uc1.$b259946,"Hunebelle, Danielle,",Danielle,1955,1915.0,u,,Philippine. | $c: Translated from the French of Helen Beauclerk.
uc2.ark+=13960=t3kw5dm2r,uc2.ark:/13960/t3kw5dm2r,"Hunt, Bampton.",Bampton,1912,,u,,Folk tales of Breffny
mdp.39015002748807,mdp.39015002748807,"Hunt, Violet,",Violet,1932,1862.0,u,,"The wife of Rossetti; | her life and death, | $c: by Violet Hunt; with thirty illustrations ..."
uc2.ark+=13960=t5q819j16,uc2.ark:/13960/t5q819j16,"Hunter, C. B.",C. B,1907,,u,,The eloping Maharani
4313,uc2.ark:/13960/t4jm24t26,"Hurstone, J. P.",,1808,,u,v.1,"Royal intrigues, or, Secret memoirs of four princesses"
4313,uc2.ark:/13960/t6n01191n,"Hurstone, J. P.",,1808,,u,v.2,"Royal intrigues, or, Secret memoirs of four princesses"
uc1.32106015022251,uc1.32106015022251,"Husain, ʻAbdullāh",ʻAbdullāh,1999,1959.0,u,,The weary generations / | $c: Abdullah Hussein ; translated from the Urdu by the author
mdp.39015050305435,mdp.39015050305435,"Husain, ʻAbdullāh.",ʻAbdullāh,2000,1960.0,u,,Emigré journeys / | $c: Abdullah Hussein.
mdp.39015056688107,mdp.39015056688107,"Hussein, Aamer.",Aamer,1993,1953.0,u,,Mirror to the sun / | $c: Aamer Hussein.
uc1.$b479444,uc1.$b479444,"Hámori, Laszlo,",Laszlo,1963,1923.0,u,,Dangerous journey. | $c: Translated from the Swedish by Annabelle MacMillan. Illustrated by W.T. Mars.
mdp.39015030011822,mdp.39015030011822,"Högstrand, Olle E.,",Olle E,1972,1932.0,u,,On the prime minister's account / | $c: Olle E. Högstrand ; translated by Elina Levy.
uc1.b4369656,uc1.b4369656,"Ḥatātah, Sharīf.",Sharīf,1986,1946.0,u,,The net / | $c: Sherif Hetata ; translated from the Arabic by the author.
mdp.39015008984356,mdp.39015008984356,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,",Muḥammad ibn ʻAbd al-Malik,1929,1889.0,u,,"The history of Hayy ibn Yaqzan / | $c: by Abu Bakr ibn Tufail ; translated from the Arabic by Simon Ockley ; revised, with an introduction by A.S. Fulton."
mdp.39015001107518,mdp.39015001107518,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,",Muḥammad ibn ʻAbd al-Malik,1982,1942.0,u,,The journey of the soul : | the story of Hai bin Yaqzan / | $c: as told by Abu Bakr Muhammad bin Tufail ; a new translation by Riad Kocache.
mdp.39015024933056,mdp.39015024933056,"Ibrahim, Gamil Atia.",Gamil Atia,1991,1951.0,u,,Down to the sea / | $c: Gamil Attiyah Ibrahim ; introduced and translated by Frances Liardet.
uc1.32106001617320,uc1.32106001617320,"Ibrāhīm, Ṣunʻ Allāh.",Ṣunʻ Allāh,1971,1931.0,u,,"The smell of it, & other stories, | $c: by Sonallah Ibrahim; translated from the Arabic by Denys Johnson-Davies ; translation of Tilka al-rāʾiḥah."
mdp.39076006915370,mdp.39076006915370,"Icaza, Jorge,",Jorge,1962,1906.0,u,,Huasipungo. | $c: [Translated from the original Spanish by Mervyn Savill]
mdp.39015020703586,mdp.39015020703586,"Idrīs, Yūsuf.",Yūsuf,1984,1944.0,u,,Rings of burnished brass / | $c: Yusuf Idris ; translated from the Arabic by Catherine Cobham.
mdp.39015036051434,mdp.39015036051434,"Idrīs, Yūsuf.",Yūsuf,1978,1938.0,u,,"The cheapest nights, and other stories / | $c: Yusuf Idris ; translated from the Arabic by Wadida Wassef."
mdp.39015060668970,mdp.39015060668970,"Ihimaera, Witi,",Witi,2005,1965.0,u,,Band of angels / | $c: Witi Ihimaera.
mdp.39015019789240,mdp.39015019789240,"Ihimaera, Witi,",Witi,1973,1933.0,u,,Tangi | $c: [by] Witi Ihimaera.
mdp.39015046392869,mdp.39015046392869,"Ilʹf, Ilʹi͡a,",Ilʹi͡a,1940,1897.0,u,,Diamonds to sit on : | a Russian comedy of errors / | $c: by Ilya Ilf and Eugene Petrov ; translated from the Russian by Elizabeth Hill and Doris Mudie.
mdp.39015038110683,mdp.39015038110683,"Ilʹf, Ilʹi͡a,",Ilʹi͡a,1961,1897.0,u,,The twelve chairs / | $c: Ilf & Petrov ; translated from the Russian by John Richardson ; introd. by Maurice Friedberg.
mdp.39015059164262,mdp.39015059164262,"Imoja, Nailah Folami.",Nailah Folami,2004,1964.0,u,,Pick of the crop : | a novella / | $c: Nailah Folami Imoja.
uc1.b4376848,uc1.b4376848,"Inoue, Yasushi,",Yasushi,1989,1949.0,u,,The hunting gun / | $c: Yasushi Inoue ; translated from the Japanese and with an introduction by Sadamichi Yokoö and Sanford Goldstein
uc1.b3752397,uc1.b3752397,"Ionesco, Eugène.",Eugène,1983,1943.0,u,,The hermit / | $c: Eugène Ionesco ; translated from the French by Richard Seaver.
12127,nyp.33433074869425,"Ireland, W. H.",,1805,,u,,"Effusions of love from Chatelar to Mary, queen of Scotland"
dul1.ark+=13960=t7vm4xm9s,dul1.ark:/13960/t7vm4xm9s,"Irvine, Leigh H.",Leigh H,1901,,u,,An affair in the South Seas
uc2.ark+=13960=t9v11x28p,uc2.ark:/13960/t9v11x28p,"Irvine, Leigh Hadley,",Leigh Hadley,1901,,u,,An affair in the South seas; a story of romantic adventure
uc1.b4411990,uc1.b4411990,"Irving, W.",W,1908,,u,,Old Christmas
mdp.39015059177504,mdp.39015059177504,"Isalāma, Saiẏada Manajurula.",Saiẏada Manajurula,2004,1964.0,u,,Burrow / | $c: Manzu Islam.
mdp.39015017651798,mdp.39015017651798,"Ishikawa, Masamochi,",Masamochi,1912,,u,,The story of a Hida craftsman (Hida no takumi monogatari)
uc1.$b318443,uc1.$b318443,"Istrati, Panait,",Panait,1931,1884.0,u,,The bitter orange tree / | $c: by Panaït Istrati.
mdp.39015038110816,mdp.39015038110816,"Ivanov, Vsevolod Vi͡acheslavovich,",Vsevolod Vi͡acheslavovich,1936,1895.0,u,,I live a queer life : | an extraordinary autobiography / | $c: b Vsevolod Ivanov.
mdp.39015051760455,mdp.39015051760455,"Iyer, Suguna.",Suguna,2001,1961.0,u,,The evening gone / | $c: Suguna Iyer.
uc1.b4400802,uc1.b4400802,"I͡Ugov, Alekseĭ.",Alekseĭ,1945,1905.0,u,,"Immortatily, | a novel."
umn.319510019909460,umn.319510019909460,"I︠U︡gov, Alekseĭ.",Alekseĭ,1940,1900.0,u,,"Immortalitiy / | $c: a novel by Alexy Yogov, translated by David Magarshack."
uc1.$b699144,uc1.$b699144,"I︠a︡n, Vasiliǐ G.",Vasiliǐ G,1945,1905.0,u,,"Batu-Khan; | a tale of the 13th century, | $c: by V. Yan. With a historical introduction by S. Bakhrushin. Translated from the Russian by Lionel Erskine Britton."
mdp.39015043610834,mdp.39015043610834,"Jackont, Amnon,",Amnon,1986,1946.0,u,,Borrowed time : | a novel / | $c: by Amnon Jackont ; translated from the Hebrew by Dorothea Shefer-Vanson.
nyp.33433074867494,nyp.33433074867494,"Jackson, Wilfrid Scarborough.",Wilfrid Scarborough,1903,,u,,Nine points of the law
mdp.39015053541333,mdp.39015053541333,"Jacob, Alaric,",Alaric,1970,1930.0,u,,Eminent nonentities / | $c: by Alaric Jacob ; illustrated by Philippe Jullian.
uc2.ark+=13960=t2j67c98g,uc2.ark:/13960/t2j67c98g,"Jacques, E. T.",E. T,1907,,u,,A legal practitioner;
mdp.39015015407326,mdp.39015015407326,"James, M. R.",M. R,1922,,u,,The five jars
mdp.39015010447350,mdp.39015010447350,"James, M. R.",M. R,1920,,u,,Ghost-stories of an antiquary
inu.32000007494240,inu.32000007494240,"James, M. R. (Montague Rhodes),",M. R. Montague Rhodes,1931,1862.0,u,,The collected ghost stories of M.R. James.
uc1.b4103043,uc1.b4103043,"James, M. R. (Montague Rhodes),",M. R. Montague Rhodes,1925,1862.0,u,,"A thin ghost, and others / | $c: by Montague Rhodes James."
wu.89087663902,wu.89087663902,"James, M. R. (Montague Rhodes),",M. R. Montague Rhodes,1938,1862.0,u,,Ghost stories of an antiquary / by Montague Rhodes James.
uc1.32106007856906,uc1.32106007856906,"James, Siân.",Siân,1983,1943.0,u,,Dragons & roses / | $c: Siân James.
inu.30000037323825,inu.30000037323825,"James, Siân.",Siân,1989,1949.0,u,,A small country / | $c: Siân James.
mdp.39015061459601,mdp.39015061459601,"James, Siân.",Siân,2004,1964.0,u,,Love & war / | $c: Siân James.
mdp.39015060618629,mdp.39015060618629,"James, Siân.",Siân,2004,1964.0,u,,Summer shadows / | $c: Siân James.
mdp.39015034024847,mdp.39015034024847,"James, Siân.",Siân,1994,1954.0,u,,Storm at Arberth / | $c: Siân James.
wu.89012500179,wu.89012500179,"Japrisot, Sebastien,",Sebastien,1981,1931.0,u,,One deadly summer / | $c: Sébastien Japrisot [i.e. J.B. Rossi] ; translated by Alan Sheridan.
uc1.b3762859,uc1.b3762859,"Japrisot, Sébastien,",Sébastien,1964,1931.0,u,,The 10:30 from Marseille. | $c: Translated by Francis Price.
inu.30000029840364,inu.30000029840364,"Japrisot, Sébastien,",Sébastien,1990,1931.0,u,,Women in evidence / | $c: Sebastien Japrisot ; translated from the French by Ros Schwartz.
uc1.$b752378,uc1.$b752378,"Jaques, E. T.",E. T,1910,,u,,Rambles with an American
inu.39000005911628,inu.39000005911628,"Jegerlehner, Johannes,",Johannes,1926,1871.0,u,,Alp legends: | $c: collected by Johannes Jegerlehner. Tr. by I. M. Whitworth.
uc1.$b747710,uc1.$b747710,"Jelf, Wilfrid,",Wilfrid,1935,1880.0,u,,Hark back! | $c: by Colonel Wilfrid Jelf.
uc1.b3148801,uc1.b3148801,"Jellinek, Oskar,",Oskar,1933,1886.0,u,,Uproar in the village / | $c: by Oskar Jellinek; translated by Evelyn B.G. Stamper and E.N. Hodgson.
mdp.39015078777052,mdp.39015078777052,"Jenkins, Eifion.",Eifion,2008,1968.0,u,,If you fall I will catch you / | $c: Eifion Jenkins.
uc1.b4855933,uc1.b4855933,"Jensen, Johannes V.",Johannes V,1922,,u,,The long journey ; Fire and ice
uc1.32106014707779,uc1.32106014707779,"Jergović, Miljenko,",Miljenko,1997,1957.0,u,,Sarajevo Marlboro / | $c: Miljenko Jergović ; translated from the Bosnian by Stela Tomašević
uc2.ark+=13960=t03x85w94,uc2.ark:/13960/t03x85w94,"Joad, C. E. M.",C. E. M,1922,,u,,The highbrows
mdp.39015025104293,mdp.39015025104293,"Johnson, Eyvind,",Eyvind,1952,1900.0,u,,"Return to Ithaca, | the Odyssey retold as a modern novel;"
mdp.39015014681624,mdp.39015014681624,"Johnson, Uwe,",Uwe,1969,1934.0,u,,An absence; | $c: translated from the German by Richard and Clara Winston.
mdp.39015012082031,mdp.39015012082031,"Jones, Eirwen",Eirwen,1978,1938.0,u,,Folk tales of Wales / | $c: Eirwen Jones ; drawings by A. E. Bestall.
mdp.39015008272851,mdp.39015008272851,"Jones, Gwyn,",Gwyn,1980,1907.0,u,,"Eirik the Red, and other Icelandic sagas / | $c: translated with an introd. by Gwyn Jones."
uc1.$b156134,uc1.$b156134,"Jones, Gwyn,",Gwyn,1941,1901.0,u,,"Welsh short stories, | $c: by E. Tegla Davies, Rhys Davies, Caradoc Evans ... [and others] Selected by Gwyn Jones."
mdp.39015008290317,mdp.39015008290317,"Jones, Gwyn,",Gwyn,1961,1907.0,u,,"Eirik the Red, | and other Icelandic sagas."
mdp.39015014139235,mdp.39015014139235,"Jones, Gwyn,",Gwyn,1953,1907.0,u,,"Shepherd's hey, | and other stories."
uc1.b4375980,uc1.b4375980,"Jones, Gwyn,",Gwyn,1961,1907.0,u,copy 2,"Eirik the Red, | and other Icelandic sagas."
mdp.39015014459088,mdp.39015014459088,"Jones, Gwyn,",Gwyn,1971,1907.0,u,,Twenty-five Welsh stories; | $c: selected by Gwyn Jones and Islwyn Ffowc Elis; with an introduction by Gwyn Jones.
mdp.39015034282106,mdp.39015034282106,"Jones, J. D. F.",J. D. F,1994,1954.0,u,,Freeland / | $c: J.D.F. Jones.
mdp.39015061328228,mdp.39015061328228,"Jones, Marged.",Marged,2004,1964.0,u,,Shame / | $c: Marged Lloyd Jones.
6948,nyp.33433074863980,"Jones, P.",,1895,,u,,The pobratim;
nyp.33433004007963,nyp.33433004007963,"Jones, W. Braunston.",W. Braunston,1902,,u,,Sin chong (the faithful heart);
uc1.$b785374,uc1.$b785374,"Joseph, M. K.",M. K,1967,1927.0,u,,The hole in the zero:
uc1.$b785375,uc1.$b785375,"Joseph, M. K.",M. K,1962,1922.0,u,,A pound of saffron / | $c: by M.K. Joseph.
mdp.39015031605572,mdp.39015031605572,"Jovanovski, Meto,",Meto,1992,1952.0,u,,"Faceless men & other Macedonian stories / | $c: by Meto Jovanovski ; edited with an introduction by Jeffrey Folks ; translated by Jeffrey Folks, Milne Holton and Charles Simic."
uc1.b3595539,uc1.b3595539,"Jovine, Francesco,",Francesco,1952,1902.0,u,,"The estate in Abruzzi / | $c: Francesco Jovine ; translated from the Italian ""Le terre del sacramento"" by Archibald Colquhoun."
wu.89004591723,wu.89004591723,"Joyce, P. W.",P. W,1914,,u,,Old Celtic romances
inu.30000004379610,inu.30000004379610,"Jute, André,",André,1990,1950.0,u,,Iditarod / | $c: André Jute.
uc2.ark+=13960=t6251jz0b,uc2.ark:/13960/t6251jz0b,"J©đkai, M©đr,",M©đr,1912,,u,,Dr. Dumany's wife;
uc2.ark+=13960=t48p5zg8w,uc2.ark:/13960/t48p5zg8w,"J©đkai, M©đr,",M©đr,1908,,u,,The baron's sons;
uc2.ark+=13960=t4dn4205x,uc2.ark:/13960/t4dn4205x,"Jørgensen, Johannes,",Johannes,1908,,u,,Pilgrim walks in Franciscan Italy
