docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015008032321,mdp.39015008032321,"Azorín,",Azorín,1931,1873.0,u,,The syrens and other stories;
mdp.39015058234751,mdp.39015058234751,"Aḥmad, Z̤amīruddīn.",Z̤amīruddīn,2002,1962.0,u,,The east wind and other short stories / | $c: Zamiruddin Ahmad; translated and introduced by Shamoon Zamir.
mdp.39015027551616,mdp.39015027551616,"B B,",B B,1962,1905.0,u,,"The little grey men, | a story for the young in heart, by 'BB' [pseud.] | $c: Illustrated by Denys Watkins Pitchford."
mdp.39015010695230,mdp.39015010695230,"Babaevskiĭ, Semen Petrovich,",Semen Petrovich,1956,1909.0,u,,Cavalier of the Gold Star. | $c: [Translated by Ruth Kisch]
uc1.32106010929930,uc1.32106010929930,"Babelʹ, I. (Isaak),",I. Isaak,1929,1894.0,u,,Red cavalry
uc1.$b164889,uc1.$b164889,"Bacchelli, Riccardo,",Riccardo,1956,1891.0,m,,Son of Stalin. | $c: Translated from the Italian by Kathleen Nott.
uc2.ark+=13960=t5w66dr3v,uc2.ark:/13960/t5w66dr3v,"Baerlein, Henry,",Henry,1922,,m,,The house of the fighting-cocks
uc1.$b322371,uc1.$b322371,"Baerlein, Henry,",Henry,1923,1875.0,m,,"Over the hills of Ruthenia, | $c: by Henry Baerlein."
uc1.$b299621,uc1.$b299621,"Baerlein, Henry,",Henry,1924,1875.0,m,,"Mariposa, | $c: by Henry Baerlein."
mdp.39015062213007,mdp.39015062213007,"Baerlein, Henry,",Henry,1941,1875.0,m,,Travels without a passport.
mdp.39015022651528,mdp.39015022651528,"Baesjou, Jan,",Jan,1956,1916.0,u,,The Vermeer forgeries; | the story of Han van Meegeren | $c: [Translated from the Dutch by Ian F. Finlay]
mdp.49015001015685,mdp.49015001015685,"Bagley, Michael,",Michael,1982,1942.0,m,,The plutonium factor / | $c: Michael Bagley.
uc2.ark+=13960=t9j38vw47,uc2.ark:/13960/t9j38vw47,"Bagnold, Enid.",Enid,1918,,f,,A diary without dates
mdp.39015001048407,mdp.39015001048407,"Bail, Murray,",Murray,1980,1940.0,m,,Homesickness / | $c: Murray Bail.
nyp.33433074920582,nyp.33433074920582,"Bailey, H. C.",H. C,1903,,m,,THe master of gray
nyp.33433074920558,nyp.33433074920558,"Bailey, H. C.",H. C,1903,,m,,Karl of Erbach
uc2.ark+=13960=t4vh5dw67,uc2.ark:/13960/t4vh5dw67,"Bailey, H. C.",H. C,1901,,m,,My lady of Orange
uc2.ark+=13960=t3qv3k86d,uc2.ark:/13960/t3qv3k86d,"Bailey, H. C.",H. C,1921,,m,,The fool
wu.89004545976,wu.89004545976,"Bailey, H. C.",H. C,1904,,m,,Rimingtons
njp.32101064786997,njp.32101064786997,"Bailey, Henry Christopher,",Henry Christopher,1908,,m,,The god of clay
pst.000065163054,pst.000065163054,"Bailey, Hilary,",Hilary,2008,1968.0,f,,Fifty-first state / | $c: Hilary Bailey.
inu.30000101132029,inu.30000101132029,"Bailey, Jane.",Jane,2005,1965.0,f,,Tommy Glover's sketch of heaven / | $c: Jane Bailey.
inu.30000110616335,inu.30000110616335,"Bailey, Roderick,",Roderick,2009,1969.0,m,,Forgotten voices of D-Day / | $c: Roderick Bailey.
mdp.39015062326486,mdp.39015062326486,"Baillie, Jamieson.",Jamieson,1901,,u,,Walter Crighton;
uc2.ark+=13960=t3vt1jm0q,uc2.ark:/13960/t3vt1jm0q,"Baillie, W. W.,",W. W,1921,,f,,Days and nights of shikar
11459,mdp.39015062803443,"Bain, F. W.",,1899,,m,,A digit of the moon
mdp.39015025279152,mdp.39015025279152,"Bainbridge, Beryl,",Beryl,1991,1932.0,f,,The birthday boys / | $c: Beryl Bainbridge.
mdp.39015051321142,mdp.39015051321142,"Bainbridge, Beryl,",Beryl,1979,1932.0,f,,Another part of the wood / | $c: Beryl Bainbridge.
nyp.33433074920913,nyp.33433074920913,"Baird, Frank.",Frank,1907,,m,,"Roger Davis, Loyalist"
uc1.$b805658,uc1.$b805658,"Baird, Thomas,",Thomas,1962,1922.0,m,,Triumphal entry / | $c: Thomas Baird.
uc2.ark+=13960=t7dr2tf8d,uc2.ark:/13960/t7dr2tf8d,"Bairnsfather, Bruce,",Bruce,1916,,m,,Bullets & billets
631,mdp.39015019958241,Baitāl-Pachīsī.,,1893,,u,,Vikram and the vampire;
uc1.$b25366,uc1.$b25366,"Baker, E. C. Stuart (Edward Charles Stuart),",E. C. Stuart Edward Charles Stuart,1928,1864.0,m,,Mishi the man-eater and other tales of big game.
uc1.$b322745,uc1.$b322745,"Baker, George Edward,",George Edward,1945,1905.0,m,,Cry Hylas on the hills / | $c: by George Baker.
uc1.b4099881,uc1.b4099881,"Baker, George Edward,",George Edward,1950,1910.0,m,,Whom Athene loved.
uc1.$b322693,uc1.$b322693,"Baker, George.",George,1953,1913.0,m,,The last shore / | $c: by George Baker.
mdp.39015055174513,mdp.39015055174513,"Baker, Howard.",Howard,1999,1959.0,m,,Sawdust Caesar / | $c: Howard Baker.
254,uc1.b4161965,"Baker, Sarah S.",,1894,,f,,The little Swedish baron
mdp.39015012304781,mdp.39015012304781,"Balchin, Nigel,",Nigel,1936,1908.0,m,,"Lightbody on liberty; | a novel, | $c: by Nigel Balchin."
uc1.$b86278,uc1.$b86278,"Balchin, Nigel,",Nigel,1954,1908.0,m,,Last recollections of my Uncle Charles.
mdp.39015012304955,mdp.39015012304955,"Balchin, Nigel,",Nigel,1967,1908.0,m,,Kings of infinite space.
mdp.39015012304641,mdp.39015012304641,"Balchin, Nigel,",Nigel,1953,1908.0,m,,Sundry creditors.
mdp.39015012304658,mdp.39015012304658,"Balchin, Nigel,",Nigel,1949,1908.0,m,,A sort of traitors.
mdp.39015012304930,mdp.39015012304930,"Balchin, Nigel,",Nigel,1955,1908.0,m,,The fall of the sparrow.
uc1.b3476955,uc1.b3476955,"Baldwin, Michael,",Michael,1968,1928.0,m,,Underneath and other situations.
uc1.$b120275,uc1.$b120275,"Baldwin, Michael,",Michael,1967,1927.0,m,,The Great Cham; | a fiction.
wu.89052496320,wu.89052496320,"Ball, Richard,",Richard,1930,1890.0,m,,Broncho / | $c: by Richard Ball.
10056,njp.32101066477926,"Ballantine, James,",,1843,,m,,The gaberlunzie's wallet
6800,uc2.ark:/13960/t6pz52j25,"Ballantyne, R. M.",,1860,,m,,"The world of ice, or, Adventures in the polar regions"
11448,nyp.33433082524681,"Ballantyne, R. M.",,1859,,m,,Three little kittens
10737,mdp.39015078568915,"Ballantyne, R. M.",,1869,,m,,The dog Crusoe and his master
8534,uc1.b3322280,"Ballantyne, R. M.",,1881,,m,,In the track of the troops
7977,uc2.ark:/13960/t86h4f73h,"Ballantyne, R. M.",,1869,,m,,Digging for gold
6898,njp.32101066477876,"Ballantyne, R. M.",,1866,,m,,The red Eric
6803,uc2.ark:/13960/t9c53gt3j,"Ballantyne, R. M.",,1887,,m,,Under the waves
12485,uc2.ark:/13960/t4hm56v0b,"Ballantyne, R. M.",,1872,,m,,The pioneers
4624,nyp.33433082524731,"Ballantyne, R. M.",,1893,,m,,Martin Rattler;
1342,uc2.ark:/13960/t06w97g82,"Ballantyne, R. M.",,1876,,m,,Fighting the flames
888,mdp.39015078569715,"Ballantyne, R. M.",,1887,,m,,The coral island
6799,uc2.ark:/13960/t0wp9tk54,"Ballantyne, R. M.",,1888,,m,,The middy and the Moors
mdp.39015054079978,mdp.39015054079978,"Ballard, J. G.,",J. G,1974,1930.0,m,,Concrete island | $c: [by] J. G. Ballard.
mdp.39015053499847,mdp.39015053499847,"Ballard, J. G.,",J. G,1969,1930.0,m,,The atrocity exhibition / | $c: J. G. Ballard.
mdp.39015040129085,mdp.39015040129085,"Ballard, J. G.,",J. G,1975,1930.0,m,,High-rise / | $c: J. G. Ballard.
mdp.39015050023897,mdp.39015050023897,"Ballard, J. G.,",J. G,2001,1930.0,m,,The complete short stories / | $c: J.G. Ballard.
mdp.39015008631205,mdp.39015008631205,"Ballard, J. G.,",J. G,1981,1930.0,m,,Hello America / | $c: J.G. Ballard.
mdp.39015029918318,mdp.39015029918318,"Ballif, Noël,",Noël,1955,1915.0,u,,Dancers of God;
1069,nyp.33433040405551,"Balzac, Honoré de,",,1896,,f,,A bachelor's establishment =
7409,nyp.33433040405908,"Balzac, Honoré de,",,1896,,f,,The peasantry =
6330,nyp.33433040405569,"Balzac, Honoré de,",,1897,,f,,A distinguished provincial at Paris=
1073,nyp.33433040405502,"Balzac, Honoré de,",,1897,,f,,The unconscious mummers =
1220,njp.32101076479045,"Balzac, Honoré de,",,1887,,f,v.36,Comedy of human life
1218,njp.32101076479086,"Balzac, Honoré de,",,1887,,f,v.31,Comedy of human life
1217,njp.32101076478997,"Balzac, Honoré de,",,1887,,f,v.30,Comedy of human life
1216,njp.32101076479003,"Balzac, Honoré de,",,1887,,f,v.28,Comedy of human life
1209,njp.32101076479060,"Balzac, Honoré de,",,1887,,f,v.10,Comedy of human life
1208,njp.32101076479052,"Balzac, Honoré de,",,1887,,f,v.7,Comedy of human life
1076,nyp.33433040405494,"Balzac, Honoré de,",,1895,,f,,Ursule Mirouet
7887,nyp.33433003971110,"Balzac, Honoré de,",,1896,,m,v. 2,A harlot's progress =
1068,nyp.33433040405791,"Balzac, Honoré de,",,1897,,f,,Seraphita
7159,uc2.ark:/13960/t1dj5bb8p,"Balzac, Honoré de,",,1899,,m,,Droll stories ; Sarrasine
1074,nyp.33433040405528,"Balzac, Honoré de,",,1897,,f,,A marriage settlement =
7410,nyp.33433040405833,"Balzac, Honoré de,",,1896,,f,,The atheist's mass and other stories =
mdp.39015027302879,mdp.39015027302879,"Bandele-Thomas, Biyi,",Biyi,1991,1951.0,u,,The sympathetic undertaker and other dreams / | $c: B̓iyi Bandele-Thomas.
mdp.39015064952370,mdp.39015064952370,"Bandele-Thomas, Biyi,",Biyi,2007,1967.0,u,,Burma boy / | $c: Biyi Bandele.
uc2.ark+=13960=t19k4d241,uc2.ark:/13960/t19k4d241,"Banerjea, S. B.",S. B,1910,,u,,Tales of Bengal
14670,mdp.39015051155904,"Banim, John,",,1826,,m,v.2,Tales
13667,mdp.39015063751468,"Banim, John,",,1826,,m,v.1,The Boyne water
13667,mdp.39015063751484,"Banim, John,",,1826,,m,v.3,The Boyne water
14537,nyp.33433074964754,"Banim, John,",,1825,,m,v. 1,Tales
14537,nyp.33433074964762,"Banim, John,",,1825,,m,v. 2,Tales
14537,nyp.33433074964770,"Banim, John,",,1825,,m,v. 3,Tales
5833,uc2.ark:/13960/t25b03g2t,"Banim, John,",,1826,,m,v.0003,Tales
14670,mdp.39015051155912,"Banim, John,",,1826,,m,v.1,Tales
14670,mdp.39015051156498,"Banim, John,",,1826,,m,v.3,Tales
14789,nyp.33433074932397,"Banim, John,",,1828,,m,v. 1,The Anglo-Irish of the nineteenth century
13667,mdp.39015063751476,"Banim, John,",,1826,,m,v.2,The Boyne water
14789,nyp.33433074932389,"Banim, John,",,1828,,m,v. 2,The Anglo-Irish of the nineteenth century
14789,nyp.33433074932371,"Banim, John,",,1828,,m,v. 3,The Anglo-Irish of the nineteenth century
10126,mdp.39015063914819,"Banim, Michael,",,1866,,m,,Irish tales
13282,uc1.b3322306,"Banks, G. Linnaeus",,1885,,f,v. 2,In his own hand
13282,uc1.b3322307,"Banks, G. Linnaeus",,1885,,f,v. 3,In his own hand
13282,uc1.b3322305,"Banks, G. Linnaeus",,1885,,f,v.1,In his own hand
mdp.39015073668769,mdp.39015073668769,"Banks, Iain,",Iain,2008,1968.0,m,,Matter / | $c: Iain M. Banks.
mdp.39015034938129,mdp.39015034938129,"Barakāt, Hudá.",Hudá,1994,1954.0,u,,The stone of laughter / | $c: by Hoda Barakat ; translated by Sophie Bennett.
mdp.39015059389539,mdp.39015059389539,"Barber, Margaret Fairless,",Margaret Fairless,1902,,u,,The gathering of Brother Hilarius
uc1.b3540934,uc1.b3540934,"Barbour, John,",John,1964,1924.0,m,,"The Bruce, | an epic poem written around the year A. D. 1375."
coo.31924070489962,coo.31924070489962,"Barbour, John,",John,1996,1956.0,m,,"The Bruce, the history of Robert, the Bruce, King of Scots / | $c: John Barbour ; translated by George Eyre-Todd."
mdp.39015080831624,mdp.39015080831624,"Barclay, Alex.",Alex,2008,1968.0,m,,Blood runs cold / | $c: Alex Barclay.
uc1.$b56315,uc1.$b56315,"Barclay, Hubert, Mrs.,",Hubert Mrs,1938,1898.0,f,,"The queen's cause, | Scottish narrative, 1561-1587."
mdp.39015059896392,mdp.39015059896392,"Barclay, Marguerite",Marguerite,1910,,f,,Letters from Fleet street
mdp.39015010944059,mdp.39015010944059,"Barea, Arturo,",Arturo,1946,1897.0,u,,The clash. | $c: Translated from the Spanish by Ilsa Barea.
uc1.b4948689,uc1.b4948689,"Bargate, Verity.",Verity,1978,1938.0,u,,No mama no / | $c: Verity Bargate.
mdp.39015050023426,mdp.39015050023426,"Baricco, Alessandro,",Alessandro,2001,1961.0,m,,City / | $c: Alessandro Baricco ; translated by Ann Goldstein.
mdp.39015040572268,mdp.39015040572268,"Baricco, Alessandro,",Alessandro,1997,1957.0,m,,Silk / | $c: Alessandro Baricco ; translated from the Italian by Guido Waldman.
mdp.39015058264964,mdp.39015058264964,"Baricco, Alessandro,",Alessandro,2003,1963.0,m,,Lands of glass / | $c: Alessandro Baricco.
wu.89099048308,wu.89099048308,"Baricco, Alessandro,",Alessandro,1998,1958.0,m,,Silk / | $c: Alessandro Baricco ; translated from the Italian by Guido Waldman.
uc1.32106018993359,uc1.32106018993359,"Baricco, Alessandro,",Alessandro,2006,1966.0,m,,Silk / | $c: Alessandro Baricco ; translated from the Italian by Ann Goldstein
mdp.39015025250260,mdp.39015025250260,"Barillé, Elisabeth.",Elisabeth,1992,1952.0,f,,"Anaïs Nin, naked under the mask / | $c: Elisabeth Barillé ; translated by Elfreda Powell."
mdp.39015062264489,mdp.39015062264489,"Baring, Maurice,",Maurice,1910,,m,,Dead letters
14288,uiuo.ark:/13960/t7br92991,"Baring-Gould, S.",,1883,,m,v.3,John Herring;
3028,wu.89087903688,"Baring-Gould, S.",,1895,,m,,Noémi
5127,uc2.ark:/13960/t4rj4b345,"Baring-Gould, S.",,1895,,m,,A book of fairy tales
14288,uiuo.ark:/13960/t9183k29r,"Baring-Gould, S.",,1883,,m,v.1,John Herring;
5710,uc2.ark:/13960/t8x926w87,"Baring-Gould, S.",,1886,,m,,The vicar of Morwenstow
14288,uiuo.ark:/13960/t6m04cp1j,"Baring-Gould, S.",,1883,,m,v.2,John Herring;
uc1.$b322939,uc1.$b322939,"Barke, James,",James,1954,1905.0,m,,The well of the silent harp : | a novel of the life and loves of Robert Burns.
12719,uc2.ark:/13960/t13n27x1s,"Barker,",,1870,,f,,Stories about --
mdp.39015016453097,mdp.39015016453097,"Barker, A. L. (Audrey Lillian),",A. L. Audrey Lillian,1969,1929.0,f,,"John Brown's body, | $c: by A. L. Barker."
nyp.33433074936398,nyp.33433074936398,"Barker, Dalgairns Arundel.",Dalgairns Arundel,1920,,u,,The great leviathan
uc1.$b119609,uc1.$b119609,"Barker, Dudley.",Dudley,1968,1928.0,m,,The ladder.
mdp.39015068803090,mdp.39015068803090,"Barker, Nicola,",Nicola,2007,1967.0,u,,Darkmans / | $c: Nicola Barker
mdp.39015050472052,mdp.39015050472052,"Barker, Pat,",Pat,2001,1961.0,u,,Border crossing / | $c: Pat Barker.
mdp.49015002301332,mdp.49015002301332,"Barker, Pat.",Pat,1994,1954.0,u,,The eye in the door / | $c: Pat Barker.
mdp.49015002301555,mdp.49015002301555,"Barker, Pat.",Pat,1995,1955.0,u,,The ghost road / | $c: Pat Barker.
mdp.39015047458438,mdp.39015047458438,"Barker, Pat.",Pat,1998,1958.0,u,,Another world / | $c: Pat Barker.
uc1.$b86293,uc1.$b86293,"Barker, Ronald E. (Ronald Ernest)",Ronald E. Ronald Ernest,1957,1917.0,m,,Tendency to corrupt.
mdp.39015043787715,mdp.39015043787715,"Barnacle, Hugo.",Hugo,1998,1958.0,m,,Day one / | $c: Hugo Barnacle.
inu.30000056193604,inu.30000056193604,"Barnard, Christiaan,",Christiaan,1996,1922.0,u,,The donor / | $c: Christiaan Barnard.
inu.30000103166694,inu.30000103166694,"Barnard, Jack,",Jack,1960,1920.0,m,,The Hump; | the greatest untold story of the war.
mdp.39015049549911,mdp.39015049549911,"Barnes, Julian.",Julian,2000,1960.0,m,,"Love, etc / | $c: Julian Barnes."
uc1.b4421708,uc1.b4421708,"Barnett, James,",James,1984,1944.0,m,,Diminished responsibility / | $c: James Barnett.
uc2.ark+=13960=t79s1n70t,uc2.ark:/13960/t79s1n70t,"Barnett, John.",John,1915,,m,,The rebel lady
uc1.$b112597,uc1.$b112597,"Barns, H. E.",H. E,1924,1884.0,u,,"Naju of the Nile, | $c: by H.E. Barns. With sixteen full-page illustrations by Warwick Reynolds."
uc1.$b299647,uc1.$b299647,"Barns, Thomas Alexander,",Thomas Alexander,1923,1880.0,m,,"Tales of the ivory trade, | $c: by T. Alexander Barns."
mdp.39015053584218,mdp.39015053584218,"Baron, Alexander,",Alexander,1973,1917.0,m,,"With hope, farewell."
mdp.39015051324146,mdp.39015051324146,"Baron, Alexander,",Alexander,1971,1917.0,m,,The in-between time.
mdp.39015051324195,mdp.39015051324195,"Baron, Alexander,",Alexander,1973,1917.0,m,,The human kind: | a sequence.
uc1.$b244264,uc1.$b244264,"Baron, Dunsany, Edward John Moreton Drax Plunkett,",Dunsany Edward John Moreton Drax Plunkett,1952,1878.0,m,,His fellow men : | a novel / | $c: Lord Dunsany.
uc1.$b244274,uc1.$b244274,"Baron, Dunsany, Edward John Moreton Drax Plunkett,",Dunsany Edward John Moreton Drax Plunkett,1952,1878.0,m,,"The little tales of Smethers, and other stories / | $c: Lord Dunsany."
inu.32000002907394,inu.32000002907394,"Baron, Dunsany, Edward John Moreton Drax Plunkett,",Dunsany Edward John Moreton Drax Plunkett,1948,1878.0,m,,The fourth book of Jorkens / | $c: Lord Dunsany.
uc1.$b744342,uc1.$b744342,"Baron, Phillimore, Godfrey Walter Phillimore,",Phillimore Godfrey Walter Phillimore,1930,1890.0,m,,"Recollections of a prisoner of war, | $c: by Lord Phillimore."
mdp.39015049026852,mdp.39015049026852,"Baroness. Jenssen, Carla",Carla,1930,1890.0,f,,"I spy; | the true story of a woman secret service agent, | $c: by Baroness Carla Jenssen."
mdp.39015063972528,mdp.39015063972528,"Barr, Dennis.",Dennis,1932,1892.0,m,,"A dock brief, | a novel | $c: by Dennis Barr."
4546,mdp.39015063548252,"Barr, Robert,",,1893,,m,,"From whose bourne, etc"
14734,uiuo.ark:/13960/t85h8313w,"Barrett, Eaton Stannard,",,1819,,m,v.2,The metropolis
14734,uiuo.ark:/13960/t3708mj5v,"Barrett, Eaton Stannard,",,1819,,m,v.1,The metropolis
14734,uiuo.ark:/13960/t9n30df3f,"Barrett, Eaton Stannard,",,1819,,m,v.3,The metropolis
uc1.$b322948,uc1.$b322948,"Barrett, Michael.",Michael,1955,1915.0,m,,The reward.
14514,uiuo.ark:/13960/t6m04st95,"Barrie, J. M.",,1891,,m,v. 3,The little minister
14514,uiuo.ark:/13960/t5t733b8r,"Barrie, J. M.",,1891,,m,v. 2,The little minister
14514,uiuo.ark:/13960/t4vh67901,"Barrie, J. M.",,1891,,m,v. 1,The little minister
4000,nyp.33433074936968,"Barrie, J. M.",,1888,,m,,Better dead
mdp.39015079238781,mdp.39015079238781,"Barrington, James.",James,2008,1968.0,m,,Timebomb / | $c: James Barrington.
wu.89000066993,wu.89000066993,"Barry, John Arthur,",John Arthur,1914,,m,,South sea shipmates
inu.32000009191729,inu.32000009191729,"Barry, Paul.",Paul,1961,1921.0,m,,Unwilling to school.
14094,uiuo.ark:/13960/t1pg1z41b,"Barry, William Francis,",,1887,,m,v.2,The new Antigone
14094,uiuo.ark:/13960/t3nv9qx3s,"Barry, William Francis,",,1887,,m,v.3,The new Antigone
14094,uiuo.ark:/13960/t2988h62s,"Barry, William Francis,",,1887,,m,v.1,The new Antigone
mdp.39015030855368,mdp.39015030855368,"Barstow, Stan,",Stan,1964,1924.0,m,,Joby.
inu.30000035057615,inu.30000035057615,"Barth, John,",John,1962,1922.0,m,,The end of the road / | $c: by John Barth.
uc1.32106006624362,uc1.32106006624362,"Barth, John.",John,1965,1925.0,m,,The Sot-weed factor / | $c: by John Barth.
uc2.ark+=13960=t9z032670,uc2.ark:/13960/t9z032670,"Bartimeus,",Bartimeus,1915,,u,,Naval occasions and some traits of the sailor-man
uc2.ark+=13960=t38059v3c,uc2.ark:/13960/t38059v3c,Bartimeus.,Bartimeus,1918,,u,,"The navy eternal, which is the navy-that-floats"
umn.31951001697946m,umn.31951001697946m,"Bartlett, Vernon.",Vernon,1917,,m,,"Mud and khaki, sketches from Flanders and France"
uc1.$b119560,uc1.$b119560,"Barwin, Victor.",Victor,1952,1912.0,m,,Millionaires and tatterdemalions; | stories of Jewish life in South Africa.
mdp.39015051324278,mdp.39015051324278,"Bascom, Harold A.,",Harold A,1986,1946.0,m,,Apata : | the story of a reluctant criminal / | $c: Harold Bascom.
uc1.b3739978,uc1.b3739978,"Bascom, Harold A.,",Harold A,1986,1946.0,m,,Apata : | the story of a reluctant criminal / | $c: Harold Bascom.
mdp.39015058718951,mdp.39015058718951,"Basham, A. L. (Arthur Llewellyn)",A. L. Arthur Llewellyn,2004,1964.0,m,,Golden furrow : | a novel / | $c: by A.L. Basham.
mdp.39015066824056,mdp.39015066824056,"Basil, Priya,",Priya,2007,1967.0,u,,Ishq and mushq / | $c: Priya Basil.
uc1.$b322954,uc1.$b322954,"Batchelor, Paula.",Paula,1954,1914.0,f,,Bed majestical.
mdp.39015019985244,mdp.39015019985244,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1943,1905.0,m,,"How sleep the brave, | and other stories, | $c: by Flying officer ""X"" [pseud.]"
mdp.39015016453360,mdp.39015016453360,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1957,1905.0,m,,Sugar for the horse. | [New Uncle Silas stories] | $c: Illustrated by Edward Ardizzone.
mdp.39015013115574,mdp.39015013115574,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1970,1905.0,m,,"The triple echo, | $c: by H. E. Bates; drawings by Ron Clarke,"
uc1.b3796808,uc1.b3796808,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1929,1905.0,m,,Seven tales and Alexander / | $c: by H.E. Bates
inu.32000009191745,inu.32000009191745,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1947,1905.0,m,,My Uncle Silas / | $c: stories by H.E. Bates ; drawings by Edward Ardizzone.
mdp.39015030855608,mdp.39015030855608,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1932,1905.0,m,,Sally go round the moon.
uc1.b4080007,uc1.b4080007,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1942,1905.0,m,,"The greatest people in the world, | and other stories, | $c: by Flyng officer ""X."""
mdp.39015051324286,mdp.39015051324286,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1940,1905.0,m,,"The beauty of the dead | and other stories, | $c: by H. E. Bates."
mdp.39015051324393,mdp.39015051324393,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1952,1905.0,m,,The stories of Flying Officer 'X'.
uc1.b4097894,uc1.b4097894,"Bates, H. E. (Herbert Ernest),",H. E. Herbert Ernest,1961,1905.0,m,,The day of the tortoise / | $c: by H.E. Bates ; illustrated by Peter Farmer.
uc1.b3796816,uc1.b3796816,"Bates, Ralph,",Ralph,1934,1899.0,m,,"Lean men, | an episode in a life,"
11732,nyp.33433074936810,"Bathgate, Alexander,",,1881,,m,,Waitaruna
njp.32101064787342,njp.32101064787342,"Batten, Harry Mortimer,",Harry Mortimer,1922,,m,,Romances of the wild
mdp.39015009044911,mdp.39015009044911,"Baudiš, Josef,",Josef,1917,,u,,Czech folk tales
mdp.39015018516099,mdp.39015018516099,"Baudrillard, Jean,",Jean,1990,1929.0,f,,Cool memories / | $c: Jean Baudrillard ; translated by Chris Turner.
mdp.39015000555220,mdp.39015000555220,"Bauer, Josef Martin,",Josef Martin,1973,1901.0,m,,As far as my feet will carry me / | $c: Josef Martin Bauer ; translated from the German by Lawrence Wilson.
mdp.39015063317732,mdp.39015063317732,"Bauld, Alison.",Alison,2005,1965.0,f,,Mozart's sister : | a novel / | $c: A.M. Bauld.
mdp.39015033676852,mdp.39015033676852,"Baum, Vicki,",Vicki,1932,1888.0,f,,"Secret sentence,"
3562,uiuo.ark:/13960/t2891g872,"Baxter, Francis Willoughby,",,1872,,m,v.2,"Percy Lockhart, or, The hidden will"
3562,uiuo.ark:/13960/t8cg0048w,"Baxter, Francis Willoughby,",,1872,,m,v.1,"Percy Lockhart, or, The hidden will"
mdp.39015084108342,mdp.39015084108342,"Baxter, Stephen.",Stephen,2009,1969.0,m,,Ark / | $c: Stephen Baxter.
mdp.39015073951314,mdp.39015073951314,"Baxter, Stephen.",Stephen,2008,1968.0,m,,Weaver / | $c: Stephen Baxter.
inu.39000003395287,inu.39000003395287,"Bayley, Barrington J.",Barrington J,1976,1936.0,u,,The soul of the robot / | $c: by Barrington J. Bayley.
mdp.39015030855764,mdp.39015030855764,"Bayley, Victor,",Victor,1939,1899.0,m,,Indian artifex. | $c: Woodcut decorations by P. Youngman Carter.
uc1.$b83911,uc1.$b83911,"Bayley, Victor,",Victor,1934,1894.0,m,,"Permanent way through the Khyber, | $c: by Victor Bayley."
1255,njp.32101067629707,"Bayly, Ada Ellen,",,1889,,f,,"Derrick Vaughan, novelist"
10307,nyp.33433074936984,"Bayly, George,",,1885,,m,,Sea-life sixty years ago;
inu.30000114933561,inu.30000114933561,"Bayly, Thomas,",Thomas,1969,1929.0,m,,"Herba parietis; | or, The wallflower."
14758,mdp.39015016453568,"Beamish, North Ludlow,",,1829,,m,v.3,Peace campaigns of a cornet
14758,mdp.39015016453576,"Beamish, North Ludlow,",,1829,,m,v.2,Peace campaigns of a cornet
14758,mdp.39015016453584,"Beamish, North Ludlow,",,1829,,m,v.1,Peace campaigns of a cornet
uc1.32106019834404,uc1.32106019834404,"Beard, G. S",G. S,2007,1967.0,u,,Lieutenant Fury / | $c: G.S. Beard
mdp.39015028467465,mdp.39015028467465,"Beattie, Geoffrey.",Geoffrey,1992,1952.0,m,,We are the people : | journeys through the heart of Protestant Ulster / | $c: Geoffrey Beattie.
uc1.$b792510,uc1.$b792510,"Beaty, David.",David,1956,1916.0,m,,"The proving flight, | a novel."
uc1.b4538467,uc1.b4538467,"Beaty, David.",David,1979,1939.0,m,,The white sea-bird / | $c: David Beaty.
inu.30000110447988,inu.30000110447988,"Beauchamp, Michelle.",Michelle,1989,1949.0,f,,On the streets : | a journey through London with the young homeless / | $c: Michelle Beauchamp ; photographs by Glynn Griffiths.
uc1.32106018078581,uc1.32106018078581,"Beaumont, Sebastian,",Sebastian,1991,1951.0,m,,On the edge
uc1.32106018078599,uc1.32106018078599,"Beaumont, Sebastian,",Sebastian,1993,1953.0,m,,Heroes are hard to find / | $c: Sebastian Beaumont
mdp.39015048772746,mdp.39015048772746,"Beaven, Derek.",Derek,1998,1958.0,m,,Acts of mutiny / | $c: Derek Beaven.
uc1.b3477908,uc1.b3477908,"Beaver, Harold Lowther.",Harold Lowther,1966,1926.0,m,,"Pardoner's tale, | $c: by Harold Beaver."
8910,nyp.33433084129117,"Beck, Helen Watson.",,1899,,f,,"The princess' wedding feast; or, The wind spirit of Woenfels"
11123,uc1.b3578848,"Becke, Louis,",,1899,,m,,Rídan the Devil and other stories
