docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015056186680,mdp.39015056186680,"Corrick, Martin.",Martin,2002,1962.0,m,,The navigation log / | $c: Martin Corrick.
uc1.32106011975924,uc1.32106011975924,"Corrigan, Simon,",Simon,1994,1954.0,m,,Sweets from strangers / | $c: Simon Corrigan
mdp.39015030038767,mdp.39015030038767,"Cost, March,",March,1947,1907.0,m,,"Rachel; | an interpretation, | $c: by March Cost [pseud.]"
13402,njp.32101063606485,"Costello, Louisa Stuart,",,1841,,f,v.3,"The queen's poisoner, or, France in the sixteenth century"
13402,njp.32101063606477,"Costello, Louisa Stuart,",,1841,,f,v.2,"The queen's poisoner, or, France in the sixteenth century"
13402,njp.32101063606469,"Costello, Louisa Stuart,",,1841,,f,v.1,"The queen's poisoner, or, France in the sixteenth century"
mdp.39015016444716,mdp.39015016444716,"Cotterell, Geoffrey,",Geoffrey,1966,1926.0,m,,"Go, said the bird."
3658,njp.32101066458371,"Coulson, Elizabeth Kerr.",,1876,,f,v.2,Dante & Beatrice from 1282 to 1290
3658,njp.32101066458363,"Coulson, Elizabeth Kerr.",,1876,,f,v.1,Dante & Beatrice from 1282 to 1290
mdp.49015001327015,mdp.49015001327015,"Coulter, Stephen,",Stephen,1958,1918.0,m,,Damned shall be desire; | the passionate life of Guy de Maupassant.
uc1.$b299889,uc1.$b299889,"Courage, James,",James,1954,1914.0,m,,The young have secrets : | a novel / | $c: by James Courage.
uc1.$b56431,uc1.$b56431,"Court Treatt, Stella.",Stella,1930,1890.0,f,,"Stampede; | a romance of Arab life, | $c: by Stella Court Treatt; with 32 illustrations from the famous film."
mdp.39015061325323,mdp.39015061325323,"Couto, Mia,",Mia,2004,1964.0,f,,The last flight of the flamingo / | $c: Mia Couto ; translated by David Brookshaw.
uc1.$b87183,uc1.$b87183,"Cowie, Donald.",Donald,1947,1907.0,m,,"The rape of man; or, The zoo let loose."
mdp.39015066796676,mdp.39015066796676,"Cox, Michael,",Michael,2006,1948.0,m,,The meaning of night : | a confession / | $c: Michael Cox.
mdp.39015032971148,mdp.39015032971148,"Coyne, Kevin,",Kevin,1993,1953.0,m,,Show business / | $c: Kevin Coyne.
uc1.b3346520,uc1.b3346520,"Cozzens, James Gould,",James Gould,1958,1903.0,m,,"A cure of flesh, | $c: by James Gould Cozzens ..."
4869,uiuo.ark:/13960/t7tm7j953,"Craik, Dinah Maria Mulock,",,1853,,f,v.1,Avillion and other tales
4869,uiuo.ark:/13960/t7cr6539r,"Craik, Dinah Maria Mulock,",,1853,,f,v.3,Avillion and other tales
11960,uc1.b3321304,"Crake, A. D.",,1886,,u,,The last abbot of Glastonbury
6082,uiuo.ark:/13960/t5w66sg3t,"Crawford, A.,",,1850,,f,v.1,The lady of the bedchamber
6082,uiuo.ark:/13960/t7rn3gm22,"Crawford, A.,",,1850,,f,v.2,The lady of the bedchamber
9861,mdp.39015063749645,"Crawford, F. Marion",,1884,,m,v.1,An American politician
9861,mdp.39015063749637,"Crawford, F. Marion",,1884,,m,v.2,An American politician
mdp.39015002300732,mdp.39015002300732,"Creeley, Robert,",Robert,1965,1926.0,m,,"The gold diggers, | and other stories."
uc1.b4315284,uc1.b4315284,"Crocker, Aimée,",Aimée,1937,1897.0,u,,Without regrets.
11799,mdp.39015063548732,"Crockett, S. R.",,1897,,m,,Lochinvar
9548,mdp.39015063551363,"Crockett, S. R.",,1894,,m,,The raiders
13780,uiuo.ark:/13960/t0ns1fr1q,"Croffts,",,1800,,f,v.4,Ankerwick Castle
13780,uiuo.ark:/13960/t5w675c99,"Croffts,",,1800,,f,v.3,Ankerwick Castle
13780,uiuo.ark:/13960/t9572451c,"Croffts,",,1800,,f,v.1,Ankerwick Castle
13780,uiuo.ark:/13960/t06x0248f,"Croffts,",,1800,,f,v.2,Ankerwick Castle
mdp.39015013415826,mdp.39015013415826,"Croft-Cooke, Rupert,",Rupert,1970,1903.0,m,,Exiles.
13582,uiuo.ark:/13960/t1fj2sc4r,"Crommelin, May.",,1893,,f,v.1,Bay Ronald
13582,uiuo.ark:/13960/t3708ct42,"Crommelin, May.",,1893,,f,v.2,Bay Ronald
13582,uiuo.ark:/13960/t3jw8pr16,"Crommelin, May.",,1893,,f,v.3,Bay Ronald
14064,uiuo.ark:/13960/t7br93v3q,"Crommelin, May.",,1883,,f,v.1,In the west countrie
14064,uiuo.ark:/13960/t0vq3851z,"Crommelin, May.",,1883,,f,v.2,In the west countrie
14064,uiuo.ark:/13960/t4vh5vn50,"Crommelin, May.",,1883,,f,v.3,In the west countrie
mdp.39015002133448,mdp.39015002133448,"Cronin, A. J. (Archibald Joseph),",A. J. Archibald Joseph,1961,1896.0,m,,The Judas tree / | $c: by A.J. Cronin.
mdp.39015055184553,mdp.39015055184553,"Crooks, Paul,",Paul,2002,1962.0,m,,Ancestors / | $c: Paul Crooks.
inu.30000026313316,inu.30000026313316,"Crosland, Susan.",Susan,1992,1952.0,f,,Dangerous games / | $c: Susan Crosland.
mdp.39015024085030,mdp.39015024085030,"Cross, Gillian.",Gillian,1982,1942.0,f,,The dark behind the curtain / | $c: Gillian Cross ; illustrated by David Parkins.
mdp.39015047518678,mdp.39015047518678,"Cross, Neil.",Neil,1999,1959.0,m,,Christendom.
mdp.39015078770099,mdp.39015078770099,"Cross, Neil.",Neil,2009,1969.0,m,,Burial / | $c: Neil Cross.
10637,njp.32101066458348,"Cross, Victoria.",,1895,,f,,The woman who didn't
5394,nyp.33433074931837,"Cruikshank, Robert,",,1845,,m,ser. 1-2,Cruikshank at home
5394,nyp.33433074931845,"Cruikshank, Robert,",,1845,,m,ser. 3-4,Cruikshank at home
njp.32101067193985,njp.32101067193985,Cuchulain.,Cuchulain,1907,,u,,Cuchulain of Muirthemme
uc2.ark+=13960=t4vh5jc65,uc2.ark:/13960/t4vh5jc65,"Cumberland, Gerald,",Gerald,1921,,m,,The poisoner
13669,hvd.32044090334376,"Cumberland, Richard,",,1825,,m,v.2,Henry
13669,hvd.32044086776028,"Cumberland, Richard,",,1825,,m,v.1,Henry
13669,hvd.32044090334368,"Cumberland, Richard,",,1825,,m,v.3,Henry
2238,uc2.ark:/13960/t7gq6wq8m,"Cunningham, Allan,",,1822,,m,v.02,Traditional tales of the English and Scottish peasantry
4345,uiuo.ark:/13960/t63490h6s,"Cunningham, H. S.",,1887,,m,v.1,The Cœruleans
10456,nyp.33433074951827,"Cunningham, H. S.",,1864,,m,v. 1-2,Late laurels
4093,uc2.ark:/13960/t5w66ft2p,"Cunningham, H. S.",,1899,,m,,The Coeruleans
4345,uiuo.ark:/13960/t2g73qv3k,"Cunningham, H. S.",,1887,,m,v.2,The Cœruleans
14287,uiuo.ark:/13960/t1jh3wp5g,"Curling, Henry,",,1846,,m,v.3,John of England
14287,uiuo.ark:/13960/t5db8cm5d,"Curling, Henry,",,1846,,m,v.2,John of England
14287,uiuo.ark:/13960/t0000gm33,"Curling, Henry,",,1846,,m,v.1,John of England
mdp.39015077120007,mdp.39015077120007,"Curzon, Clare.",Clare,2008,1968.0,f,,Off track / | $c: Clare Curzon.
14186,uiuo.ark:/13960/t7tm7k25c,"Cuthbertson, Catherine.",,1810,,f,v.1,Forest of Montalbano
14186,uiuo.ark:/13960/t2k64tj09,"Cuthbertson, Catherine.",,1810,,f,v.2,Forest of Montalbano
14186,uiuo.ark:/13960/t5h99gc5g,"Cuthbertson, Catherine.",,1810,,f,v.4,Forest of Montalbano
14186,uiuo.ark:/13960/t6251zn27,"Cuthbertson, Catherine.",,1810,,f,v.3,Forest of Montalbano
mdp.39015073623517,mdp.39015073623517,"Cutler, Judith.",Judith,2008,1968.0,f,,Shadow of the past / | $c: Judith Cutler.
inu.30000100685415,inu.30000100685415,"Daeninckx, Didier,",Didier,2005,1965.0,m,,Murder in memoriam / | $c: Didier Daeninckx ; translated by Liz Heron.
mdp.39015001751547,mdp.39015001751547,"Dahl, Roald.",Roald,1983,1943.0,m,,"The best of Roald Dahl : | stories from Over to you, Someone like you, Kiss kiss, Switch bitch / | $c: Roald Dahl ; introduction by James Cameron."
mdp.39015014282761,mdp.39015014282761,"Dahl, Tessa.",Tessa,1988,1948.0,f,,Working for love / | $c: Tessa Dahl.
11507,mdp.39015030170057,"Dahn, Felix,",,1883,,m,,Felicitas
mdp.39015068383564,mdp.39015068383564,"Dale, W. V. Y.",W. V. Y,1948,1908.0,u,,I rest my claims.
inu.30000107601274,inu.30000107601274,"Daley-Clarke, Donna.",Donna,2005,1965.0,f,,Lazy eye / | $c: Donna Daley-Clarke.
14894,nyp.33433074951942,"Dallas, Robert Charles,",,1804,,m,v. 1,Aubrey
14894,nyp.33433074951975,"Dallas, Robert Charles,",,1804,,m,v. 4,Aubrey
14894,nyp.33433074951967,"Dallas, Robert Charles,",,1804,,m,v. 3,Aubrey
14894,nyp.33433074951959,"Dallas, Robert Charles,",,1804,,m,v. 2,Aubrey
mdp.39015064747416,mdp.39015064747416,"Dalos, György.",György,2006,1966.0,u,,The circumcision / | $c: György Dalos ; translated by Judith Sollosy.
inu.30000100607153,inu.30000100607153,"Dalton, John.",John,2005,1965.0,m,,The concrete sea / | $c: John Dalton.
mdp.39015019965998,mdp.39015019965998,"Dangarembga, Tstsi.",Tstsi,1988,1948.0,u,,Nervous conditions / | $c: Tstsi Dangarembga.
inu.39000004505157,inu.39000004505157,"Dark, Eleanor,",Eleanor,1954,1914.0,f,,No barrier / | $c: by Eleanor Dark.
uc1.$b87214,uc1.$b87214,"Dark, Eleanor,",Eleanor,1953,1913.0,f,,No barrier.
mdp.39015047564508,mdp.39015047564508,"Darko, Amma,",Amma,1998,1958.0,f,,The housemaid / | $c: Amma Darko.
mdp.39015080845087,mdp.39015080845087,"Darmstaedter, David.",David,2009,1969.0,m,,My monster / | $c: David Darmstaedter.
mdp.39015088612786,mdp.39015088612786,"Darton, F. J. Harvey",F. J. Harvey,1904,,m,,Tales of the Canterbury pilgrims
mdp.39015022246717,mdp.39015022246717,"Dathorne, O. R.,",O. R,1963,1923.0,u,,Dumplings in the soup / | $c: by O.R. Dathorne.
uc1.$b115495,uc1.$b115495,"Dathorne, O. R.,",O. R,1964,1924.0,u,,The scholar-man | $c: [by] O.R. Dathorne.
6570,mdp.39015033354591,"Daudet, Alphonse,",,1888,,m,,Tartarin on the Alps
13776,uiuo.ark:/13960/t5s762w4d,"Davenport, Selina.",,1818,,f,v.2,An angel's form and a devil's heart
13776,uiuo.ark:/13960/t6qz2xw44,"Davenport, Selina.",,1818,,f,v.1,An angel's form and a devil's heart
13776,uiuo.ark:/13960/t5db8r27r,"Davenport, Selina.",,1818,,f,v.3,An angel's form and a devil's heart
13776,uiuo.ark:/13960/t10p1rt7k,"Davenport, Selina.",,1818,,f,v.4,An angel's form and a devil's heart
inu.39000002715360,inu.39000002715360,"Davidson, Basil,",Basil,1955,1915.0,m,,The rapids : | a novel / | $c: by Basil Davidson.
mdp.39015077128869,mdp.39015077128869,"Davidson, Doris,",Doris,2008,1968.0,f,,The nickum / | $c: Doris Davidson.
10306,mdp.39015031227906,"Davidson, John,",,1891,,m,,"The Great Men ; and, A practical novelist"
mdp.39015047616571,mdp.39015047616571,"Davie, Elspeth.",Elspeth,1980,1940.0,f,,The night of the funny hats / | $c: Elspeth Davie.
14418,uiuo.ark:/13960/t8bg31q2v,"Davies, Charles Maurice,",,1876,,m,v.2,"'Verts, or, The three creeds"
14418,uiuo.ark:/13960/t51g12288,"Davies, Charles Maurice,",,1876,,m,v.1,"'Verts, or, The three creeds"
14418,uiuo.ark:/13960/t0000gx34,"Davies, Charles Maurice,",,1876,,m,v.3,"'Verts, or, The three creeds"
mdp.39015050794257,mdp.39015050794257,"Davies, Stevie",Stevie,2001,1961.0,m,,The element of water / | $c: Stevie Davies
uc1.b4410358,uc1.b4410358,"Davies, Stevie.",Stevie,1990,1950.0,m,copy 2,Primavera / | $c: Stevie Davies.
uc1.32106008707926,uc1.32106008707926,"Davies, Stevie.",Stevie,1990,1950.0,m,,Primavera / | $c: Stevie Davies.
mdp.39015031228524,mdp.39015031228524,"Davies, W. H.",W. H,1918,,m,,A poet's pilgrimage
mdp.39015031228730,mdp.39015031228730,"Davies, W. H.",W. H,1912,,m,,The true traveller
mdp.39015031228680,mdp.39015031228680,"Davin, Dan,",Dan,1949,1913.0,m,,Roads from home.
mdp.39015079208693,mdp.39015079208693,"Davis-Cooke, Graham.",Graham,2008,1968.0,m,,Dawning gold / | $c: Graham Davis-Cooke.
uc1.32106012839574,uc1.32106012839574,"Davison, Philip,",Philip,1997,1957.0,m,,The crooked man / | $c: Philip Davison
14077,uiuo.ark:/13960/t3417b28r,"Dawe, Carlton,",,1894,,m,v.2,The confessions of a currency girl
14077,uiuo.ark:/13960/t3st7xz0d,"Dawe, Carlton,",,1894,,m,v.1,The confessions of a currency girl
14077,uiuo.ark:/13960/t4bp0f75t,"Dawe, Carlton,",,1894,,m,v.3,The confessions of a currency girl
2147,mdp.39015063546280,"Dawe, W. Carlton.",,1895,,m,,Yellow and white
3556,uc2.ark:/13960/t5fb5910q,"Dawson, Alec John,",,1897,,m,,Mere sentiment
mdp.39015031228268,mdp.39015031228268,"Dawson, Jennifer.",Jennifer,1976,1936.0,f,,Strawberry boy / | $c: [by] Jennifer Dawson.
mdp.39015031840443,mdp.39015031840443,"Day, Christopher.",Christopher,1993,1953.0,m,,Places of the soul : | architecture and environmental design as a healing art / | $c: Christopher Day.
mdp.39015016440482,mdp.39015016440482,"Dayan, Yaël,",Yaël,1961,1921.0,u,,Envy the frightened; | a novel.
mdp.39015048712288,mdp.39015048712288,"De Camp, L. Sprague (Lyon Sprague),",L. Sprague Lyon Sprague,1966,1907.0,u,,An elephant for Aristotle.
14669,uiuo.ark:/13960/t3rv0xn36,"De Fonblanque, Albany,",,1877,,m,v.1,Bad luck
14669,uiuo.ark:/13960/t1bk1r841,"De Fonblanque, Albany,",,1877,,m,v.2,Bad luck
14669,uiuo.ark:/13960/t2891kb4r,"De Fonblanque, Albany,",,1877,,m,v.3,Bad luck
5158,uiuo.ark:/13960/t6g16bp0h,"De La Voye, Marin J. George.",,1851,,m,v.3,"Eugénie, the young laundress of the Bastille"
5158,uiuo.ark:/13960/t1dj5sg6w,"De La Voye, Marin J. George.",,1851,,m,v.1,"Eugénie, the young laundress of the Bastille"
mdp.39015001669533,mdp.39015001669533,"De Leeuw, Adèle,",Adèle,1961,1899.0,u,,Indonesian legends & folk tales | $c: told by Adèle de Leeuw. Illustrated by Ronni Solbert.
uc1.$b119739,uc1.$b119739,"De Polnay, Peter,",Peter,1968,1928.0,m,,The second death of a hero.
uc1.$b163403,uc1.$b163403,"De Polnay, Peter,",Peter,1950,1910.0,m,,Out of the square.
uc1.$b389724,uc1.$b389724,"De Polnay, Peter,",Peter,1973,1906.0,m,,The loser.
uc1.b3477299,uc1.b3477299,"De Polnay, Peter,",Peter,1978,1906.0,m,,The other shore of time / | $c: Peter de Polnay
mdp.39015042024961,mdp.39015042024961,"De Silva, Colin.",Colin,1984,1944.0,m,,The founts of Sinhala.
uc2.ark+=13960=t1wd3qh2s,uc2.ark:/13960/t1wd3qh2s,"De Sélincourt, Hugh,",Hugh,1917,,m,,Nine tales
uc1.$b223967,uc1.$b223967,"De Wohl, Louis,",Louis,1949,1903.0,m,,Attila.
uc1.b3834693,uc1.b3834693,"De la Mare, Walter,",Walter,1924,1873.0,m,,Ding dong bell / | $c: by Walter de la Mare.
467,hvd.32044086803400,"Deacon, William Frederick,",,1823,,m,,The inn-keeper's album
uc1.32106018712015,uc1.32106018712015,"Dean, Louise",Louise,2005,1965.0,f,,This human season / | $c: Louise Dean
uc2.ark+=13960=t81j9fh48,uc2.ark:/13960/t81j9fh48,"Dearmer, Mabel (White),",Mabel White,1915,,f,,Letters from a field hospital
uva.x030742634,uva.x030742634,"Deeping, Warwick,",Warwick,1911,,m,,Joan of the tower
nyp.33433074958707,nyp.33433074958707,"Deeping, Warwick,",Warwick,1906,,m,,Bess of the woods
6232,njp.32101075688950,"Defoe, Daniel,",,1899,,m,v.7,Romances and narratives
mdp.39015040341102,mdp.39015040341102,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.8,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.39000004024738,inu.39000004024738,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.1,"The fortunes and misfortunes of the famous Moll Flanders, &c ... / | $c: written from her own memorandums."
mdp.39015014593308,mdp.39015014593308,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.6 pt.1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.b3827536,uc1.b3827536,"Defoe, Daniel,",Daniel,1927,1887.0,m,v.7,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
uc1.32106005935736,uc1.32106005935736,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.6:1,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
inu.39000004024746,inu.39000004024746,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.2,"The fortunes and misfortunes of the famous Moll Flanders, &c ... / | $c: written from her own memorandums."
9984,mdp.39015006575990,"Defoe, Daniel,",,1840,,m,v.14,The novels and miscellaneous works
9986,mdp.39015006575982,"Defoe, Daniel,",,1840,,m,v.16,The novels and miscellaneous works
inu.30000110565490,inu.30000110565490,"Defoe, Gideon.",Gideon,2008,1968.0,m,,The pirates! in an adventure with Napoleon / | $c: Gideon Defoe.
mdp.39015022055332,mdp.39015022055332,"Deighton, Len,",Len,1991,1951.0,m,,MAMista / | $c: Len Deighton.
mdp.39015014233541,mdp.39015014233541,"Deighton, Len,",Len,1988,1948.0,m,,Spy hook / | $c: Len Deighton.
mdp.39015019619140,mdp.39015019619140,"Deighton, Len,",Len,1990,1950.0,m,,Spy sinker / | $c: Len Deighton.
uc1.$b188484,uc1.$b188484,"Dekobra, Maurice,",Maurice,1963,1885.0,m,,The golden-eyed Venus. | $c: Translated by Sheila O'Callaghan from the French.
uc2.ark+=13960=t6639wq6t,uc2.ark:/13960/t6639wq6t,"Deledda, Grazia,",Grazia,1922,,u,,The woman & the priest
2189,njp.32101068177748,Della.,,1839,,u,,The rambles and surprising adventures of Captain Bolio
13925,uiuo.ark:/13960/t4rj5300c,"Delorme, Charles.",,1857,,m,v.3,The pedlar
13925,uiuo.ark:/13960/t8cg0bk4x,"Delorme, Charles.",,1857,,m,v.2,The pedlar
13925,uiuo.ark:/13960/t5h99rj8g,"Delorme, Charles.",,1857,,m,v.1,The pedlar
uc2.ark+=13960=t4dn4377f,uc2.ark:/13960/t4dn4377f,"Denby, Jay",Jay,1911,,m,,Letters from China and some Eastern sketches
uc1.$b236219,uc1.$b236219,"Dennis, Nigel Forbes,",Nigel Forbes,1949,1909.0,f,,Boys and girls come out to play / | $c: by Nigel Dennis.
mdp.39015030739737,mdp.39015030739737,"Derby, Mark.",Mark,1973,1933.0,m,,The big water / | $c: Mark Derby.
12348,uiuo.ark:/13960/t6vx0qc42,"Dering, Edward Henage,",,1890,,m,v.2,Freville Chase
12348,uiuo.ark:/13960/t31267f8g,"Dering, Edward Henage,",,1890,,m,v.1,Freville Chase
15055,uiuo.ark:/13960/t9d510f2w,"Dering, Edward Heneage,",,1875,,m,v.2,"Sherborne, or, The house at the four ways"
15055,uiuo.ark:/13960/t20c59n08,"Dering, Edward Heneage,",,1875,,m,v.1,"Sherborne, or, The house at the four ways"
15055,uiuo.ark:/13960/t9t15c593,"Dering, Edward Heneage,",,1875,,m,v.3,"Sherborne, or, The house at the four ways"
inu.30000107389342,inu.30000107389342,"Devenish, Alison,",Alison,1996,1956.0,f,,The last act / | $c: Alison Devenish.
uc1.b3726483,uc1.b3726483,"Dibba, Ebou.",Ebou,1989,1949.0,u,,Fafa : | an idyll on the banks of a river : a novel / | $c: by Ebou Dibba.
mdp.39015025200398,mdp.39015025200398,"Dibba, Ebou.",Ebou,1989,1949.0,u,,Fafa : | an idyll on the banks of a river : a novel / | $c: by Ebou Dibba.
mdp.39015007043337,mdp.39015007043337,"Dick, Philip K.",Philip K,1976,1936.0,m,,"Flow my tears, the policeman said / | $c: Philip K. Dick."
dul1.ark+=13960=t7mp5q31m,dul1.ark:/13960/t7mp5q31m,"Dickberry, F.",F,1904,,m,,The storm of London
13798,uiuo.ark:/13960/t2j684v7n,"Dickens, Charles,",,1861,,m,v.1,Great expectations
13798,uiuo.ark:/13960/t5cc1pz8f,"Dickens, Charles,",,1861,,m,v.2,Great expectations
12935,nyp.33433082167663,"Dickens, Charles,",,1866,,m,v. 9 (pt. 1 ),Dealings with the firm of Dombey and Son
6505,inu.30000011823097,"Dickens, Charles,",,1898,,m,v.21,A tale of two cities
6156,nyp.33433082167689,"Dickens, Charles,",,1866,,m,v. 15 (pt. 1 ),The life and adventures of Nicholas Nickleby
6155,nyp.33433082167739,"Dickens, Charles,",,1866,,m,v. 23 (pt.2 ),Our mutual friend
6155,nyp.33433082167721,"Dickens, Charles,",,1866,,m,v. 22 (pt. 1),Our mutual friend
13798,uiuo.ark:/13960/t9g45d53j,"Dickens, Charles,",,1861,,m,v.3,Great expectations
6154,nyp.33433082167747,"Dickens, Charles,",,1866,,m,v. 25 (pt. 2),The personal history of David Copperfield
5972,uiuo.ark:/13960/t6j10dg2z,"Dickens, Helen.",,1872,,f,v.3,Wild wood;
5972,uiuo.ark:/13960/t9377qf6p,"Dickens, Helen.",,1872,,f,v.1,Wild wood;
uc2.ark+=13960=t5v69br7s,uc2.ark:/13960/t5v69br7s,"Dickinson, H. N.",H. N,1914,,u,,The business of a gentleman
umn.319510021396669,umn.319510021396669,"Dilnot, Frank,",Frank,1933,1893.0,m,,I warmed both hands.
uc1.$b242617,uc1.$b242617,"Disher, Maurice Willson,",Maurice Willson,1951,1911.0,m,,Whitely Wanton : | a story of mistress and lover / | $c: by Maurice Willson Disher.
inu.30000027337702,inu.30000027337702,"Diski, Jenny.",Jenny,1990,1950.0,f,,Like mother / | $c: Jenny Diski.
14636,uc1.b3127427,"Disraeli, Benjamin,",,1881,,m,v. 10,Novels and tales by the Earl of Beaconsfield
13331,uc1.b3321851,"Disraeli, Benjamin,",,1837,,m,v.3,Henrietta Temple
14362,mdp.39015009294888,"Disraeli, Benjamin,",,1866,,m,v.4,The novels & tales of the Right Hon. B. Disraeli
13550,nyp.33433076093479,"Disraeli, Benjamin,",,1871,,m,v. 6 (Henrietta Temple),Collected edition of the novels and tales
13331,uc1.b3321850,"Disraeli, Benjamin,",,1837,,m,v.2,Henrietta Temple
13331,uc1.b3321849,"Disraeli, Benjamin,",,1837,,m,v.1,Henrietta Temple
7547,uc1.$b397253,"Disraeli, Benjamin,",,1881,,m,v.7,Novels and tales
14635,uc1.b3127426,"Disraeli, Benjamin,",,1881,,m,v. 9,Novels and tales by the Earl of Beaconsfield
5714,uiuo.ark:/13960/t1bk1nv9t,"Disraeli, Benjamin,",,1833,,m,v.3,The wondrous tale of Alroy
982,uc1.b3321856,"Disraeli, Benjamin,",,1847,,m,v.3,Tancred
inu.39000005593822,inu.39000005593822,"Dixon, Geoffrey M.",Geoffrey M,1984,1944.0,m,,Folktales and legends of Kent / | $c: by Geoffrey M. Dixon ; and illustrated by Susy-Jane Tanner.
uc1.b4399584,uc1.b4399584,"Dobson, Margaret.",Margaret,1935,1895.0,f,,The  amblyopia reader : | a system of eye-sight development / | $c: by Margaret Dobson.
uc1.32106011676373,uc1.32106011676373,"Doherty, Berlie",Berlie,1994,1954.0,u,,The vinegar jar / | $c: Berlie Doherty
inu.30000126983950,inu.30000126983950,"Dolan, Mike.",Mike,2008,1968.0,m,,Another Santana morning : | stories / | $c: Mike Dolan.
mdp.39015073678107,mdp.39015073678107,"Donald, Elsie Burch.",Elsie Burch,2007,1967.0,f,,A model American / | $c: Elsie Burch Donald.
498,uiuo.ark:/13960/t88g93w13,"Donelan, A. M.",,1873,,u,v.1,What 'tis to love
498,uiuo.ark:/13960/t3tt53s18,"Donelan, A. M.",,1873,,u,v.2,What 'tis to love
1880,uc2.ark:/13960/t39023q38,"Donovan, Dick,",,1897,,m,,The chronicles of Michael Danevitch of the Russian secret service
mdp.39015082679369,mdp.39015082679369,"Donovan, Gerard,",Gerard,2008,1968.0,m,,Country of the grand : | a collection of stories / | $c: Gerard Donovan.
uc1.b3451115,uc1.b3451115,"Doody, Margaret Anne.",Margaret Anne,1980,1940.0,f,,The alchemists / | $c: Margaret Doody.
mdp.39015041293476,mdp.39015041293476,"Dorman, Sean.",Sean,1993,1953.0,m,v.2,The selected works of Sean Dorman.
mdp.39015041293484,mdp.39015041293484,"Dorman, Sean.",Sean,1993,1953.0,m,v.3,The selected works of Sean Dorman.
14571,uiuo.ark:/13960/t1wd44n7b,"Douglas, Gertrude,",,1874,,f,v.3,Brown as a berry
14571,uiuo.ark:/13960/t3ws8zb8k,"Douglas, Gertrude,",,1874,,f,v.1,Brown as a berry
14571,uiuo.ark:/13960/t05x2m08q,"Douglas, Gertrude,",,1874,,f,v.2,Brown as a berry
uc1.b3472693,uc1.b3472693,"Douglas-Home, Robin.",Robin,1968,1928.0,u,,When the sweet talking's done / | $c: Robin Douglas-Home.
mdp.39015082719306,mdp.39015082719306,"Dowell, Robert.",Robert,2008,1968.0,m,,The Lazarus principle / | $c: Robert Dowell.
mdp.39015061751841,mdp.39015061751841,"Dowie, Claire.",Claire,2004,1964.0,f,,Creating chaos / | $c: Claire Dowie.
15033,uiuo.ark:/13960/t6vx0qd31,"Dowling, Richard,",,1889,,m,v.2,An isle of Surrey
15033,uiuo.ark:/13960/t0ks72319,"Dowling, Richard,",,1889,,m,v.3,An isle of Surrey
15033,uiuo.ark:/13960/t8rb7dj02,"Dowling, Richard,",,1889,,m,v.1,An isle of Surrey
13529,uiuo.ark:/13960/t40s04d2t,"Downes, Joseph.",,1836,,m,v.1,The mountain Decameron
13529,uiuo.ark:/13960/t7br94x31,"Downes, Joseph.",,1836,,m,v.2,The mountain Decameron
13529,uiuo.ark:/13960/t9862vx7d,"Downes, Joseph.",,1836,,m,v.3,The mountain Decameron
10112,uiuo.ark:/13960/t8bg31t1q,"Downey, Edmund,",,1886,,m,v.1,In one town
10112,uiuo.ark:/13960/t9p277n7m,"Downey, Edmund,",,1886,,m,v.2,In one town
mdp.39015002141342,mdp.39015002141342,"Dowrick, Stephanie.",Stephanie,1974,1934.0,f,,Greek island mythology.
10329,uc2.ark:/13960/t29884w3p,"Dowson, Ernest Christopher,",,1895,,m,,"Dilemmas, stories and studies in sentiment"
uc1.b3548241,uc1.b3548241,"Dowson, Ernest Christopher,",Ernest Christopher,1913,,m,,Dilemmas
mdp.39015063914017,mdp.39015063914017,"Doyle, Arthur Conan, Sir,",Arthur Conan Sir,1927,1859.0,m,,"The tragedy of the Korosko, | $c: by Arthur Conan Doyle."
mdp.39015063276946,mdp.39015063276946,"Doyle, Mogue.",Mogue,2005,1965.0,u,,Down a road all rebels run / | $c: Mogue Doyle.
mdp.39015054103141,mdp.39015054103141,"Drabble, Margaret,",Margaret,1977,1937.0,f,,The ice age / | $c: Margaret Drabble.
uc1.b5015395,uc1.b5015395,"Driver, C. J.",C. J,1972,1932.0,u,,"Death of fathers, | $c: [by] C.J. Driver."
uc1.b3591717,uc1.b3591717,"Droit, Michel,",Michel,1966,1926.0,m,,The return; | $c: translated by Olwyn Hughes.
mdp.39015077607847,mdp.39015077607847,"Drummond, Jack.",Jack,2007,1967.0,m,,Avalanche / | $c: Jack Drummond.
mdp.39015013763571,mdp.39015013763571,"Druon, Maurice,",Maurice,1957,1918.0,m,,The poisoned crown ; | a novel / | $c: translated from the French by Humphrey Hare.
