docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
13831,uiuo.ark:/13960/t7xk8nz0d,"Daniel, Mackenzie,",,1853,,f,v.2,Gertrude Cameron
13831,uiuo.ark:/13960/t6vx0q818,"Daniel, Mackenzie,",,1853,,f,v.3,Gertrude Cameron
uc1.b2843736,uc1.b2843736,"Daniel, Yury,",Yury,1966,1926.0,u,,The man from M.I.S.P. | $c: [by] Y. Daniel (N. Arzhak): translated by M.V. Nesterov.
uc1.32106015045849,uc1.32106015045849,"Daoud, Hassan",Hassan,1999,1959.0,m,,The house of Mathilde / | $c: Hassan Daoud ; translated from the Arabic by Peter Theroux
uc1.$b299927,uc1.$b299927,"Darbyshire, Shirley,",Shirley,1936,1896.0,u,,"Henrietta Condon, M.D., | $c: by Shirley Darbyshire."
mdp.39015059975840,mdp.39015059975840,"Darling, Julia,",Julia,2003,1956.0,f,,The taxi driver's daughter / | $c: Julia Darling.
uc1.$b300115,uc1.$b300115,"Das, Frieda Hauswirth.",Frieda Hauswirth,1933,1893.0,f,,"Into the sun, | $c: by Frieda H. Das."
4181,inu.39000002002967,"Daudet, Alphonse,",,1896,,m,,Sappho
13161,uiuo.ark:/13960/t1tf05388,"Davenport, Selina,",,1814,,f,v.5,The hypocrite;
13161,uiuo.ark:/13960/t4dn4h00w,"Davenport, Selina,",,1814,,f,v.4,The hypocrite;
13161,uiuo.ark:/13960/t6154xz35,"Davenport, Selina,",,1814,,f,v.3,The hypocrite;
13161,uiuo.ark:/13960/t3rv0x09k,"Davenport, Selina,",,1814,,f,v.2,The hypocrite;
uc1.32106016143775,uc1.32106016143775,"Davey, Janet,",Janet,2003,1963.0,f,,English correspondence / | $c: Janet Davey
mdp.39015059168438,mdp.39015059168438,"Davey, Janet,",Janet,2004,1964.0,f,,First aid / | $c: Janet Davey.
mdp.39015036718743,mdp.39015036718743,"David, Janina,",Janina,1966,1926.0,f,,A touch of earth; | a wartime childhood.
mdp.39015016441993,mdp.39015016441993,"David, Janina,",Janina,1969,1929.0,f,,A part of the main.
inu.30000053405951,inu.30000053405951,"Davidow, Shelley,",Shelley,1998,1958.0,f,,To have and to hold / | $c: Shelley Davidow.
inu.30000124594304,inu.30000124594304,"Davies, Deborah Kay.",Deborah Kay,2008,1968.0,f,,"Grace, Tamar & Laszlo the beautiful / | $c: Deborah Kay Davies."
12109,nyp.33433074951884,"Davies, Florence H.",,1898,,f,,Silver thorns;
4592,nyp.33433074951983,"Davies, Gerald Stanley.",,1874,,m,,Gaudentius: a story of the Colosseum
uc1.$b236158,uc1.$b236158,"Davies, Rhys,",Rhys,1930,1901.0,m,,Rings on her fingers / | $c: Rhys Davies.
uc1.$b236154,uc1.$b236154,"Davies, Rhys,",Rhys,1954,1901.0,m,,The painted king.
mdp.39015031227575,mdp.39015031227575,"Davies, Rhys,",Rhys,1975,1901.0,m,,Honeysuckle girl / | $c: Rhys Davies.
uc1.$b353132,uc1.$b353132,"Davies, Rhys,",Rhys,1960,1901.0,m,,Girl waiting in the shade / | $c: Rhys Davies.
uc1.$b389713,uc1.$b389713,"Davies, Rhys,",Rhys,1971,1901.0,m,,Nobody answered the bell.
uc1.$b236156,uc1.$b236156,"Davies, Rhys,",Rhys,1931,1901.0,m,,"A pig in a poke, | stories, | $c: by Rhys Davies."
mdp.39015031228722,mdp.39015031228722,"Davies, W. H.",W. H,1911,,m,,A weak woman
inu.32000011495761,inu.32000011495761,"Davin, Dan,",Dan,1972,1913.0,m,,Brides of price | $c: [by] Dan Davin.
inu.30000045070913,inu.30000045070913,"Davin, Diarmuid.",Diarmuid,1993,1953.0,u,,The trials of Nero Okambo / | $c: D. Davin and P. Wamuhu.
uc1.32106009455525,uc1.32106009455525,"Davis, Lindsay.",Lindsay,1989,1949.0,u,,The silver pigs.
mdp.39015084105017,mdp.39015084105017,"Davis, Will,",Will,2009,1969.0,m,,Dream machine / | $c: Will Davis.
mdp.39015018860497,mdp.39015018860497,"Dawkins, Cecil,",Cecil,1986,1946.0,m,,Charleyhorse / | $c: Cecil Dawkins.
14411,uiuo.ark:/13960/t5fb5dv73,"Day, Julia.",,1858,,f,v.1,The Gilberts & their guests
14411,uiuo.ark:/13960/t8jd5746k,"Day, Julia.",,1858,,f,v.2,The Gilberts & their guests
14411,uiuo.ark:/13960/t9s18b93d,"Day, Julia.",,1858,,f,v.3,The Gilberts & their guests
uc1.32106014651258,uc1.32106014651258,"Day, Marele",Marele,1997,1957.0,u,,Lambs of God / | $c: Marele Day
uc1.b3269005,uc1.b3269005,"Dàuli, Gian,",Gian,1937,1884.0,u,,"The wheel turns, | $c: translated by Bernard Miall."
mdp.39015034428741,mdp.39015034428741,"De Botton, Alain.",Alain,1994,1954.0,m,,"The romantic movement : | sex, shopping and the novel / | $c: Alain de Botton."
mdp.39015050681363,mdp.39015050681363,"De Carlo, Andrea,",Andrea,1987,1947.0,f,,The cream train / | $c: Andrea de Carlo ; translated by John Gatt.
6616,nyp.33433074963764,"De Iongh, Anna M.",,1872,,f,,Mossdale;
14632,uiuo.ark:/13960/t4pk0wk0b,"De Jongh, Bertha.",,1874,,f,v.3,The sisters Lawless
14632,uiuo.ark:/13960/t8pc3h23p,"De Jongh, Bertha.",,1874,,f,v.1,The sisters Lawless
13209,uiuo.ark:/13960/t8sb4kr00,"De Jongh, Bertha.",,1875,,f,v.3,Loving and loth
13209,uiuo.ark:/13960/t09w0z784,"De Jongh, Bertha.",,1875,,f,v.2,Loving and loth
13209,uiuo.ark:/13960/t19k4v47r,"De Jongh, Bertha.",,1875,,f,v.1,Loving and loth
14632,uiuo.ark:/13960/t9z03n366,"De Jongh, Bertha.",,1874,,f,v.2,The sisters Lawless
nyp.33433074963822,nyp.33433074963822,"De La Pasture, Henry,",Henry,1903,,f,,Cornelius
mdp.39015063931524,mdp.39015063931524,"De Morgan, William,",William,1914,,m,,When ghost meets ghost
uc1.$b119741,uc1.$b119741,"De Polnay, Peter,",Peter,1967,1927.0,m,,A winter's promise / | $c: Peter de Polnay.
12887,mdp.39015038701317,"De Quincey, Thomas,",,1867,,m,,Confessions of an English opium-eater
979,nyp.33433074959812,"De Quincey, Thomas,",,1832,,m,,Klosterheim
nyp.33433074959762,nyp.33433074959762,"De Sélincourt, Hugh,",Hugh,1907,,m,,A boy's marriage
uc2.ark+=13960=t6251jb3q,uc2.ark:/13960/t6251jb3q,"De Sélincourt, Hugh.",Hugh,1909,,m,,The way things happen;
2663,uc2.ark:/13960/t7sn03f9t,"Dean, Andrew,",,1895,,f,,The grasshoppers
14250,uiuo.ark:/13960/t66403g7k,"Deccan, Hilary.",,1892,,f,v.3,Light in the offing
14250,uiuo.ark:/13960/t77s8256t,"Deccan, Hilary.",,1892,,f,v.1,Light in the offing
14250,uiuo.ark:/13960/t5v69sj8z,"Deccan, Hilary.",,1892,,f,v.2,Light in the offing
umn.31951002077965s,umn.31951002077965s,"Dee, Catherine.",Catherine,1949,1909.0,f,,No complaints in Hell : | a novel.
uc2.ark+=13960=t0cv4d948,uc2.ark:/13960/t0cv4d948,"Deeping, Warwick,",Warwick,1907,,m,,A woman's war;
mdp.39015011546606,mdp.39015011546606,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.3 pt.2,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
6237,njp.32101075689016,"Defoe, Daniel,",,1899,,m,v.13,Romances and narratives
9981,mdp.39015030737921,"Defoe, Daniel,",,1840,,m,v.11,The novels and miscellaneous works
mdp.39015040341078,mdp.39015040341078,"Defoe, Daniel,",Daniel,1974,1934.0,m,v.5,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
6239,njp.32101075689032,"Defoe, Daniel,",,1899,,m,v.15,Romances and narratives
2577,mdp.39015008154521,"Defoe, Daniel,",,1855,,m,,"Roxana; or, The fortunate mistress"
inu.39000003935447,inu.39000003935447,"Defoe, Daniel,",Daniel,1981,1941.0,m,v.5,The Shakespeare Head edition of the novels and selected writings of Daniel Defoe.
umn.319510020548500,umn.319510020548500,"Delafield, E. M.,",E. M,1930,1890.0,f,,Zella sees herself / | $c: by E.M. Delafield.
uiug.30112041388510,uiug.30112041388510,"Delafield, E. M.,",E. M,1935,1890.0,f,,"The Bazalgettes, | a tale."
uc2.ark+=13960=t74t6hj59,uc2.ark:/13960/t74t6hj59,"Delafield, E. M.,",E. M,1918,,f,,War-workers
uc1.b3261857,uc1.b3261857,"Delafield, E. M.,",E. M,1932,1890.0,f,,"The time and tide album, | $c: edited by E.M. Delafield [pseud.] with a foreword by John Galsworthy."
uva.x000425261,uva.x000425261,"Delafield, E. M.,",E. M,1917,,f,,Zella sees herself
mdp.39015047518660,mdp.39015047518660,"Desai, Anita,",Anita,1999,1959.0,f,,"Fasting, feasting / | $c: Anita Desai."
mdp.39015008274535,mdp.39015008274535,"Desai, Anita,",Anita,1977,1937.0,f,,Fire on the mountain / | $c: Anita Desai.
mdp.39015037760553,mdp.39015037760553,"Desai, Anita,",Anita,1995,1955.0,f,,Journey to Ithaca / | $c: Anita Desai.
uc1.32106011224919,uc1.32106011224919,"Desplechin, Marie",Marie,2001,1961.0,f,,Sans moi / | $c: Marie Desplechin ; translated from the French by Will Hobson
uc1.b3120618,uc1.b3120618,"Dessì, Giuseppe,",Giuseppe,1966,1909.0,m,,The house at San Silvano; | $c: translated from the Italian by Isabel Quigly.
mdp.39015033195358,mdp.39015033195358,"Deux, Fred,",Fred,1974,1934.0,m,,La Gana / | $c: Jean Douassot [i.e. F. Deux] ; translated [from the French] by Alex Trocchi.
uc1.$b597568,uc1.$b597568,"Deval, Jacques,",Jacques,1932,1890.0,m,,"Chérie, | $c: by Jacques Deval ..."
mdp.39015073621057,mdp.39015073621057,"Diamond, Elizabeth.",Elizabeth,2008,1968.0,f,,An accidental light / | $c: Elizabeth Diamond.
mdp.39015019637555,mdp.39015019637555,"Dick, Kay.",Kay,1984,1944.0,f,,The shelf : | a novel / | $c: by Kay Dick.
nyp.33433074959804,nyp.33433074959804,"Dickberry, F.",F,1906,,m,,The nymph
14177,uiuo.ark:/13960/t4zg7095h,"Dickens, Helen.",,1874,,f,v.3,The mill wheel
14177,uiuo.ark:/13960/t2c82nf0z,"Dickens, Helen.",,1874,,f,v.1,The mill wheel
14177,uiuo.ark:/13960/t68345804,"Dickens, Helen.",,1874,,f,v.2,The mill wheel
13785,uiuo.ark:/13960/t2n58wn84,"Dickens, Mary Angela.",,1891,,f,v.3,Cross currents
13785,uiuo.ark:/13960/t6rx9mq4s,"Dickens, Mary Angela.",,1891,,f,v.1,Cross currents
13785,uiuo.ark:/13960/t4gm8jw36,"Dickens, Mary Angela.",,1891,,f,v.2,Cross currents
umn.319510020453593,umn.319510020453593,"Dickens, Monica,",Monica,1956,1915.0,f,,The angel in the corner.
uc1.$b242447,uc1.$b242447,"Dickens, Monica,",Monica,1948,1908.0,f,,Joy and Josephine / | $c: Monica Dickens.
mdp.39015019831984,mdp.39015019831984,"Dickens, Monica,",Monica,1990,1915.0,f,,Closed at dusk / | $c: Monica Dickens.
mdp.39015016951207,mdp.39015016951207,"Dickinson, Peter,",Peter,1989,1949.0,m,,Skeleton-in-waiting / | $c: Peter Dickinson.
uc1.$b188331,uc1.$b188331,"Didelot, Francis,",Francis,1963,1923.0,m,,Warrant for arrest | $c: [by] Francis Didelot. Translated by W.G. Corp.
uc1.$b242598,uc1.$b242598,"Diebold, Janet.",Janet,1947,1907.0,f,,Castle in Denmark.
14445,uiuo.ark:/13960/t6d228w8f,"Diehl, Alice M.",,1886,,f,v.1,Griselda
14445,uiuo.ark:/13960/t3xs62m41,"Diehl, Alice M.",,1886,,f,v.3,Griselda
14445,uiuo.ark:/13960/t8nc69v1c,"Diehl, Alice M.",,1886,,f,v.2,Griselda
mdp.39015034316854,mdp.39015034316854,"Dilke, Caroline,",Caroline,1975,1935.0,f,,The sly servant / | $c: [by] Caroline Dilke.
530,uiuo.ark:/13960/t7tm7kd9s,"Dillwyn, E. A.",,1884,,f,v.1,Jill
12011,njp.32101067633139,"Dillwyn, Elizabeth Amy.",,1884,,f,v.2,Jill
uc2.ark+=13960=t3rv0gm4v,uc2.ark:/13960/t3rv0gm4v,"Dinnis, Enid Maud.",Enid Maud,1922,,f,,Mystics all
uc1.$b391511,uc1.$b391511,"Diolé, Philippe.",Philippe,1965,1925.0,m,,"Okapi fever, | a novel. | $c: Translated from the French by Peter Green."
mdp.39015047752681,mdp.39015047752681,"Dipoko, Mbella Sonne,",Mbella Sonne,1966,1926.0,u,,A few nights and days; | a novel.
14363,mdp.39015009294904,"Disraeli, Benjamin,",,1866,,m,v.5,The novels & tales of the Right Hon. B. Disraeli
uc2.ark+=13960=t9f47kq37,uc2.ark:/13960/t9f47kq37,"Diver, Maud,",Maud,1911,,f,,Lilamani
mdp.39015018984065,mdp.39015018984065,"Dixon, Ella Hepworth.",Ella Hepworth,1990,1950.0,f,,The story of a modern woman / | $c: by Ella Hepworth Dixon ; introduction by Kate Flint.
13128,uiuo.ark:/13960/t7fr07m66,"Donelan, A. M.",,1867,,u,v.1,"Flora Adair, or, Love works wonders"
13128,uiuo.ark:/13960/t21c2bk8t,"Donelan, A. M.",,1867,,u,v.2,"Flora Adair, or, Love works wonders"
umn.31951002027310z,umn.31951002027310z,"Donnelly, Morwenna.",Morwenna,1946,1906.0,u,,The dark descent.
uc1.32106010909254,uc1.32106010909254,"Donoghue, Emma,",Emma,1995,1955.0,f,,Hood / | $c: Emma Donoghue
mdp.39015050824534,mdp.39015050824534,"Donovan, Anne.",Anne,2001,1961.0,f,,Hieroglyphics : | and other stories / | $c: Anne Donovan.
1879,uc2.ark:/13960/t9f47p863,"Donovan, Dick,",,1896,,m,,The great white hand =
wu.89055051759,wu.89055051759,"Doorly, Eleanor.",Eleanor,1940,1900.0,f,,The radium woman : | a youth edition of the life of Madame Curie / | $c: by Eleanor Doorly ... and woodcuts by Robert Gibbings.
mdp.39015080871844,mdp.39015080871844,"Doran, Bryony.",Bryony,2009,1969.0,u,,The china bird / | $c: by Bryony Doran.
mdp.39015013965408,mdp.39015013965408,"Dorcey, Mary,",Mary,1989,1949.0,f,,A noise from the woodshed : | short stories / | $c: by Mary Dorcey.
mdp.39015057615885,mdp.39015057615885,"Dorrestein, Renate.",Renate,2003,1963.0,f,,A crying shame / | $c: Renate Dorrestein ; translated from the Dutch by Hester Velmans.
mdp.39015030594983,mdp.39015030594983,"Dostoevskai͡a, L. Ḟ.",L. Ḟ,1916,,u,,The emigrant
8671,uc2.ark:/13960/t03x87n2f,"Doudney, Sarah,",,1871,,f,,"Faith Harrowby; or, The smugglers' cave"
15066,njp.32101068176633,"Doudney, Sarah,",,1883,,f,vol.3,A woman's glory
15066,njp.32101068176617,"Doudney, Sarah,",,1883,,f,vol.1,A woman's glory
15066,njp.32101068176625,"Doudney, Sarah,",,1883,,f,vol.2,A woman's glory
mdp.39015030742475,mdp.39015030742475,"Douglas, Norman,",Norman,1920,,m,,They went
uc2.ark+=13960=t55d8qv6p,uc2.ark:/13960/t55d8qv6p,"Dowdall, Mary Frances Harriet Borthwick,",Mary Frances Harriet Borthwick,1914,,f,,Joking apart
mdp.39015050023814,mdp.39015050023814,"Dowie, Claire.",Claire,2001,1961.0,f,,The year of the monkey ; | Designs for living ; Sodom / | $c: Claire Dowie.
uc2.ark+=13960=t83j3pb5r,uc2.ark:/13960/t83j3pb5r,"Downes, Marion Grace.",Marion Grace,1914,,u,,Flower o' the bush
mdp.39015043787004,mdp.39015043787004,"Dowrick, Stephanie.",Stephanie,1997,1957.0,f,,Tasting salt : | a novel / | $c: Stephanie Dowrick.
7176,uiuo.ark:/13960/t59c7dv4h,"Dowson, Ernest Christopher,",,1893,,m,v.3,A comedy of masks
7176,uiuo.ark:/13960/t1zc8db1h,"Dowson, Ernest Christopher,",,1893,,m,v.2,A comedy of masks
7000,njp.32101068150943,"Doyle, Arthur Conan,",,1899,,m,,The man from Archangel
11747,inu.32000006175071,"Doyle, Arthur Conan,",,1894,,m,,The parasite
mdp.39015064739819,mdp.39015064739819,"Drabble, Margaret,",Margaret,2006,1966.0,f,,The sea lady : | a late romance / | $c: Margaret Drabble.
mdp.39015050494759,mdp.39015050494759,"Drabble, Margaret,",Margaret,2000,1960.0,f,,The peppered moth / | $c: Margaret Drabble.
uc1.$b800689,uc1.$b800689,"Dragadze, Tamara.",Tamara,1965,1925.0,f,,Like milk on the fire; | a novel.
mdp.39015022281169,mdp.39015022281169,"Drakulić, Slavenka,",Slavenka,1992,1952.0,u,,Holograms of fear / | $c: Slavenka Drakulić.
mdp.39015018999477,mdp.39015018999477,"Dreher, Sarah.",Sarah,1988,1948.0,f,,Something shady : | a Stoner McTavish mystery / | $c: Sarah Dreher.
mdp.39015029533471,mdp.39015029533471,"Drevet, Patrick,",Patrick,1993,1953.0,m,,La micheline / | $c: Patrick Drevet ;translated by James Kirkup.
13169,uiuo.ark:/13960/t39z9hj0v,"Drury, Anna H.",,1863,,f,v.2,Deep waters
13169,uiuo.ark:/13960/t4dn4h40p,"Drury, Anna H.",,1863,,f,v.1,Deep waters
1564,nyp.33433074968078,"Drury, Anna H.",,1849,,f,,Friends and fortune
13169,uiuo.ark:/13960/t71v5vw11,"Drury, Anna H.",,1863,,f,v.3,Deep waters
inu.30000008735510,inu.30000008735510,"Dube, Hope.",Hope,1992,1952.0,f,,Desert storm / | $c: Hope Dube.
mdp.39015066824064,mdp.39015066824064,"Duchen, Jessica.",Jessica,2007,1967.0,f,,Alicia's gift / | $c: Jessica Duchen.
9948,mdp.39015063938347,"Duchess,",,1893,,f,,Nora Creina
13368,uiuo.ark:/13960/t7np2nb70,"Duchess,",,1892,,f,v.1,Nor wife nor maid
7164,uc2.ark:/13960/t42r3qr8n,"Duchess,",,1887,,f,,The Duchess
6243,mdp.39015035508665,"Duchess,",,1886,,f,,Mrs. Geoffrey
13368,uiuo.ark:/13960/t6737bt82,"Duchess,",,1892,,f,v.2,Nor wife nor maid
13368,uiuo.ark:/13960/t10p1n63b,"Duchess,",,1892,,f,v.3,Nor wife nor maid
2972,mdp.39015063938404,"Duchess,",,1897,,f,,Under-currents
12598,mdp.39015063938628,"Duchess,",,1886,,f,,Green pleasure and grey grief
4315,nyp.33433075722755,"Dudeney, Henry,",,1899,,f,,The maternity of Harriott Wicken
mdp.39015021978054,mdp.39015021978054,"Duffy, Maureen.",Maureen,1991,1951.0,f,,Illuminations: | a fable / | $c: Maureen Duffy.
mdp.39015031233094,mdp.39015031233094,"Dulin, Ralph.",Ralph,1963,1923.0,m,,The unconquered sun.
mdp.39015033651012,mdp.39015033651012,"Dumitriu, Petru.",Petru,1961,1921.0,u,,Family jewels.
uc1.32106014582875,uc1.32106014582875,"Duncan, Glen",Glen,1997,1957.0,m,,Hope / | $c: Glen Duncan
mdp.39015047112548,mdp.39015047112548,"Duncan, Glen,",Glen,1998,1958.0,m,,Hope / | $c: Glen Duncan.
uc1.32106001980215,uc1.32106001980215,"Duncan, Ronald Frederick Henry,",Ronald Frederick Henry,1969,1929.0,m,,"The perfect mistress, | and other stories, | $c: [by] Ronald Duncan."
mdp.39015067677479,mdp.39015067677479,"Dunlop, Margaret.",Margaret,2005,1965.0,f,,Water for tea / | $c: Margaret Dunlop.
mdp.39015047111987,mdp.39015047111987,"Dunmore, Helen,",Helen,1997,1957.0,f,,Love of fat men / | $c: Helen Dunmore.
mdp.39015053532134,mdp.39015053532134,"Dunmore, Helen,",Helen,2001,1961.0,f,,The siege / | $c: Helen Dunmore.
mdp.39015032437827,mdp.39015032437827,"Dunmore, Helen,",Helen,1994,1954.0,f,,Burning bright / | $c: Helen Dunmore.
mdp.39015031231940,mdp.39015031231940,"Dunn, Nell,",Nell,1974,1934.0,f,,Tear his head off his shoulders.
uc1.32106014480880,uc1.32106014480880,"Dunne, Catherine,",Catherine,1997,1957.0,f,,In the beginning / | $c: Catherine Dunne
mdp.39015056479077,mdp.39015056479077,"Dunne, Catherine,",Catherine,2003,1963.0,f,,Another kind of life / | $c: Catherine Dunne.
mdp.39015035317620,mdp.39015035317620,"Duras, Marguerite.",Marguerite,1960,1920.0,f,,The little horses of Tarquinia. | $c: Translated by Peter DuBerg.
nyp.33433074852231,nyp.33433074852231,"Duryea, Nina Larrey,",Nina Larrey,1913,,f,,The voice unheard;
mdp.39015053247840,mdp.39015053247840,"Dutton, Geoffrey,",Geoffrey,1966,1926.0,m,,Modern Australian writing.
14937,uiuo.ark:/13960/t5h99ss05,"Dutton, Ralph,",,1860,,f,v.1,Woman's temptation
14937,uiuo.ark:/13960/t9m33gx8s,"Dutton, Ralph,",,1860,,f,v.2,Woman's temptation
14937,uiuo.ark:/13960/t04x5zj5d,"Dutton, Ralph,",,1860,,f,v.3,Woman's temptation
uc2.ark+=13960=t0sq8sr2j,uc2.ark:/13960/t0sq8sr2j,"Dwyer, Vera G.",Vera G,1922,,f,,The Kayles of Bushy Lodge
mdp.39015037470591,mdp.39015037470591,"Dé, Shobha,",Shobha,1995,1955.0,u,,Snapshots / | $c: Shobha Dé.
mdp.39015025343537,mdp.39015025343537,"Déry, Tibor,",Tibor,1958,1894.0,u,,Niki; | the story of a dog. | $c: In an English version by Edward Hyams.
10673,uiuo.ark:/13960/t02z1xk64,E. C. A.,,1837,,u,v.1,Geraldine
10673,uiuo.ark:/13960/t17m0zx1m,E. C. A.,,1837,,u,v.2,Geraldine
inu.39000002528433,inu.39000002528433,"Eden, Dorothy,",Dorothy,1977,1912.0,f,,"The house on Hay Hill, and other stories / | $c: Dorothy Eden."
1346,uiuo.ark:/13960/t5gb2g06d,"Eden, Eleanor.",,1867,,f,v.2,Dumbleton Common
1346,uiuo.ark:/13960/t8cg02x3m,"Eden, Eleanor.",,1867,,f,v.1,Dumbleton Common
1156,uiuo.ark:/13960/t5m90kk6d,"Eden, Emily,",,1860,,f,v.2,The semi-attached couple
mdp.39015025157804,mdp.39015025157804,"Edgell, Zee.",Zee,1991,1951.0,f,,In times like these / | $c: Zee Edgell.
mdp.39015041543987,mdp.39015041543987,"Edgell, Zee.",Zee,1997,1957.0,f,,The festival of San Joaquin / | $c: Zee Edgell.
mdp.39015064955613,mdp.39015064955613,"Edgell, Zee.",Zee,2007,1967.0,f,,Time and the river / | $c: Zee Edgell.
889,njp.32101068597465,"Edgeworth, Maria,",,1821,,f,v.1,Rosamond
5861,nyp.33433075729800,"Edgeworth, Maria,",,1806,,f,v. 2,Leonora
10602,mdp.39015011422295,"Edgeworth, Maria,",,1893,,f,,Belinda
12611,nyp.33433076091531,"Edgeworth, Maria,",,1848,,f,v. 6 (Tales of Fashionable Life 2),Tales and novels
14132,uiuo.ark:/13960/t3223j54v,"Edgeworth, Maria,",,1810,,f,v.3,Tales of real life
14132,uiuo.ark:/13960/t80k30p2x,"Edgeworth, Maria,",,1810,,f,v.2,Tales of real life
13307,nyp.33433081859476,"Edgeworth, Maria,",,1893,,f,v. 8,The novels of Maria Edgeworth
5861,nyp.33433075729792,"Edgeworth, Maria,",,1806,,f,v. 1,Leonora
13305,nyp.33433081859401,"Edgeworth, Maria,",,1893,,f,v. 5,The novels of Maria Edgeworth
13304,nyp.33433081859427,"Edgeworth, Maria,",,1893,,f,v. 3,The novels of Maria Edgeworth
13303,nyp.33433081859385,"Edgeworth, Maria,",,1893,,f,v. 1,The novels of Maria Edgeworth
12770,hvd.hwjw3i,"Edgeworth, Maria,",,1821,,f,v.3,Moral tales
14132,uiuo.ark:/13960/t3rv15x6h,"Edgeworth, Maria,",,1810,,f,v.1,Tales of real life
1194,ucm.5319386623,"Edgeworth, Maria,",,1825,,f,Vol. IX,"Tales, and miscellaneous pieces"
12716,dul1.ark:/13960/t89g6ct7k,"Edgeworth, Maria,",,1805,,f,,The modern Griselda
12611,nyp.33433076091549,"Edgeworth, Maria,",,1848,,f,v. 8 (Patronage 2),Tales and novels
mdp.39015064707931,mdp.39015064707931,"Edric, Robert,",Robert,2006,1966.0,m,,Gathering the water / | $c: Robert Edric.
6945,uiuo.ark:/13960/t42r46g5s,"Edwards, Amelia Ann Blanford,",,1870,,f,v.3,Debenham's vow
9923,uc2.ark:/13960/t4xg9ks58,"Edwards, Annie,",,1882,,f,v.2,A ballroom repentance
9923,uc2.ark:/13960/t0gt5kf62,"Edwards, Annie,",,1882,,f,v.1,A ballroom repentance
9325,nyp.33433034410153,"Edwards, Annie,",,1876,,f,,Leah: a woman of fashion
9323,nyp.33433034410534,"Edwards, Annie,",,1873,,f,,Susan Fielding
mdp.39015082737456,mdp.39015082737456,"Edwards, Martin,",Martin,2008,1968.0,m,,Dancing for the hangman / | $c: Martin Edwards.
mdp.39015060402040,mdp.39015060402040,"Edwards, Nicky.",Nicky,1992,1952.0,m,,Tough at the top / | $c: Nicky Edwards.
inu.30000037367020,inu.30000037367020,"Edwards, Nicky.",Nicky,1990,1950.0,m,,Stealing time / | $c: Nicky Edwards.
uc1.b4439331,uc1.b4439331,"Edwards, Page.",Page,1990,1950.0,u,,American girl : | a novel / | $c: Page Edwards.
uc1.b4439334,uc1.b4439334,"Edwards, Page.",Page,1980,1940.0,u,,Staking claims : | stories / | $c: by Page Edwards.
mdp.39015031232187,mdp.39015031232187,"Egbuna, Obi B.",Obi B,1975,1935.0,u,,The Minister's daughter / | $c: Obi B. Egbuna.
mdp.39015056287512,mdp.39015056287512,"Egerton, Frank.",Frank,2003,1963.0,m,,The lock / | $c: Frank Egerton.
4405,nyp.33433074930334,"Egerton, George,",,1893,,m,,Keynotes
uc1.$b242757,uc1.$b242757,"Eggleston, Magdelana,",Magdelana,1955,1915.0,u,,Mountain shadows / | $c: by Magdelana Eggleston.
14423,uc1.b3322031,"Eiloart,",,1872,,f,v.3,Out of her sphere
14423,uc1.b3322030,"Eiloart,",,1872,,f,v.2,Out of her sphere
14423,uc1.b3578372,"Eiloart,",,1872,,f,v.1,Out of her sphere
mdp.39015050533119,mdp.39015050533119,"Ekineh, Aliyi.",Aliyi,2001,1961.0,u,,JuJu moon : | a miracle in Africa / | $c: by Aliyi Ekineh.
uc1.32106012223498,uc1.32106012223498,"Ekman, Kerstin,",Kerstin,1995,1933.0,f,,Blackwater / | $c: Kerstin Ekman ; translated by Joan Tate
uc1.32106011439327,uc1.32106011439327,"Ekman, Kerstin,",Kerstin,2001,1961.0,f,,The spring / | $c: Kerstin Ekman ; translated from the Swedish by Linda Schenck
mdp.39015027250318,mdp.39015027250318,"Ekwensi, Cyprian,",Cyprian,1961,1921.0,m,,Jagua Nana.
mdp.39015048705480,mdp.39015048705480,"Ekwensi, Cyprian.",Cyprian,1966,1926.0,m,,Iska /
mdp.39015009211817,mdp.39015009211817,"Ekwensi, Cyprian.",Cyprian,1962,1922.0,m,,Burning grass;
mdp.39015082737639,mdp.39015082737639,"El-Youssef, Samir,",Samir,2008,1968.0,m,,A treaty of love : | a novel / | $c: by Samir El-Youssef.
uc1.31158003738555,uc1.31158003738555,"Elbe, Lili,",Lili,1937,1897.0,u,,"Man into woman : | an authentic record of a change of sex / | $c: [ed. by Niels Hoyer, i.e. E. Harthern] ; translated from the German by H. J. Stenning ; introduction by Norman Haire."
uc1.b3834725,uc1.b3834725,"Eldershaw, M. Barnard.",M. Barnard,1931,1891.0,u,,"Green memory, | $c: by M. Barnard Eldershaw ..."
6641,uiuo.ark:/13960/t5q82059s,"Eliot, George,",,1899,,f,v.1,Scenes of clerical life
8516,mdp.39015008909528,"Eliot, George,",,1878,,f,v.22,The works of George Eliot
10014,nyp.33433081998498,"Eliot, George,",,1878,,f,v. 2,Scenes of clerical life
8515,mdp.39015008909536,"Eliot, George,",,1878,,f,v.21,The works of George Eliot
